¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
­(382.66, 13.44, 309.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.355034
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36647
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60995
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.02345
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.77773
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.874905
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3903
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93948
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14498
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26514
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49511
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.88985
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.60386
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.876781
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39245
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90389
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05508
º(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16339
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.38004
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74892
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.43014
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.878072
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37141
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86803
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96472
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0613
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26486
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.61587
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25669
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.99551
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.878768
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33873
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83195
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87371
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95886
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14953
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48266
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.08942
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78752
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.859826
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30582
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79569
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76179
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85614
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03416
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.34922
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.93489
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.58125
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.829648
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27265
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75917
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65004
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74338
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91875
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21676
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.93295
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.46312
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.799273
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23937
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7225
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53833
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61703
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.8034
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08542
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.93443
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.41682
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.768725
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20588
¹(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68566
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42681
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4962
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68805
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.95428
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.93187
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38861
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.738041
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17225
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64859
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31546
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38974
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57284
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.82339
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92523
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.74921
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.707178
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13842
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61138
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2044
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28301
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45777
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69272
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.91445
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.676201
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10447
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57402
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0936
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17585
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34285
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56234
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.91525
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.645084
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07038
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5366
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98802
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06845
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22818
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.43233
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.04789
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.609951
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03618
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49896
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88934
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96085
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11368
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30265
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.17492
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.550019
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.994176
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46128
·(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78427
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85086
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99951
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1734
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.29743
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.490435
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.928713
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41098
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67925
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73162
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88454
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04462
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.41501
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.431205
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.863605
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3335
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57088
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61255
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74881
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91548
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.372346
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.798966
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25579
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45631
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49368
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61384
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.76279
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313901
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.734797
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17896
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34158
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37502
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47986
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61128
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.255782
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.671056
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10291
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22674
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25622
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34005
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46091
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.19806
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60565
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02774
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11182
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13174
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19898
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31181
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.14071
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.537667
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.95334
¶(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99692
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00792
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05881
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1639
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083808
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.470398
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879824
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88137
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8848
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91957
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.01727
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21846
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.027294
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.403888
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.807133
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24812
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76241
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78124
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87182
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05364
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.971181
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337996
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.73524
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16931
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64077
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6439
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.72769
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89042
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.913318
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.272852
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.664163
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09149
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51992
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5076
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58483
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72883
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.854055
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.208448
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.593938
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01464
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39981
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37231
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44331
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56888
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795383
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.14473
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.524504
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.938662
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28055
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23799
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3031
¸(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4105
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.737302
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.08173
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.455889
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.863729
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15017
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10481
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16418
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679881
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019423
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.388098
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.78967
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01116
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97271
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01775
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.623066
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957808
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.321095
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.716527
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14862
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84169
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86961
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431414
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.770649
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.139894
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.542946
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.984797
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71182
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72292
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.209213
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.526114
(382.57, 13.45, 309.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.87346
