¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
À(350.77, 8.61, 313.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.836191
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70868
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99819
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77671
(350.66, 8.56, 313.82) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 15.26169
(350.66, 8.56, 313.82) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 15.33117
(350.66, 8.56, 313.82) (319.87, 0.63, 315.95) (1.48, 1.29, 1.46) Tools 15.4036
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.665339
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.761918
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.864317
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.973056
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.088721
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.211968
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.723094
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.876153
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.040258
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.216574
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.406503
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.611632
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.83391
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075421
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.338786
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627057
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943899
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29368
æ(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681773
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.114802
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600895
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.150398
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.677431
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20379
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7925
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6349
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86759
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37336
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55993
(350.66, 8.56, 313.82) (318.58, 0.61, 317.38) (1.72, 1.29, 1.71) Tools 16.94486
(350.66, 8.56, 313.82) (318.58, 0.61, 317.38) (1.72, 1.29, 1.71) Tools 16.87807
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.657421
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.753542
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.855442
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.963637
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.078707
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.201304
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.710715
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.862917
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.02607
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.201305
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.390058
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.593938
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.814695
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.05455
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.316036
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602118
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916453
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.263376
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648109
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.077155
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558565
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.10248
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.635249
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15691
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74847
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56314
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74126
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.993
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0172
(350.66, 8.56, 313.82) (318.58, 0.61, 317.38) (1.72, 1.29, 1.71) Tools 16.36505
(350.66, 8.56, 313.82) (318.58, 0.61, 317.38) (1.72, 1.29, 1.71) Tools 16.30283
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.649652
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.745324
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.846736
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.954399
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.068888
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.190848
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.698607
ô(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.849945
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.012169
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.186385
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.373991
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.57657
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.795897
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.034105
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.293726
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577721
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.88963
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233723
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615218
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040432
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.517303
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.055715
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.594418
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11149
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70593
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49335
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61894
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63372
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77143
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81176
(350.66, 8.56, 313.82) (320.10, 0.65, 317.80) (1.47, 1.29, 1.44) Tools 15.6258
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.642031
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.737264
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.838198
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.945342
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.059261
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.1806
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.686703
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.837232
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.998557
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.171778
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.358265
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.559576
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.777477
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.014136
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.271904
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.553859
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863448
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204793
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58308
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004564
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476997
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.010143
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.554855
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06754
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66486
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42549
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50055
ë(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29387
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53572
(350.66, 8.56, 313.82) (320.10, 0.65, 317.80) (1.47, 1.29, 1.44) Tools 14.65457
(350.66, 8.56, 313.82) (320.10, 0.65, 317.80) (1.47, 1.29, 1.44) Tools 14.6403
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.634559
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.729362
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.829829
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.936464
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.049828
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.170557
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.675059
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.824773
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.985222
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.157446
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.342846
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.542947
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.759489
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.994576
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250619
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530546
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837776
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.176517
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.551714
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969563
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437721
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.965681
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.516546
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02498
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6252
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35952
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38588
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11206
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30942
(350.66, 8.56, 313.82) (320.10, 0.65, 317.80) (1.47, 1.29, 1.44) Tools 14.67465
(350.66, 8.56, 313.82) (320.10, 0.65, 317.80) (1.47, 1.29, 1.44) Tools 14.66035
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.627234
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.721616
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.821627
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.927764
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.040585
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.160718
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.663668
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.812592
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.97216
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.143444
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.327785
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.526649
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.741865
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.975416
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.229774
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.507776
ç(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812782
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148881
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521076
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.935412
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399397
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922371
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.479504
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.983852
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58698
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2954
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27486
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98767
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0921
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59167
(350.66, 8.56, 313.82) (320.10, 0.65, 317.80) (1.47, 1.29, 1.44) Tools 14.68264
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.620056
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.714027
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.813591
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.919242
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.031532
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.151085
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.278602
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.800653
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.959366
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.129736
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.313017
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.510734
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.724654
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.956736
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.209416
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485478
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.788306
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121902
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49118
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902095
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.362006
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880163
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.443681
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.944049
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55013
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24809
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16739
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86735
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88331
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36789
(350.66, 8.56, 313.82) (320.10, 0.65, 317.80) (1.47, 1.29, 1.44) Tools 14.70719
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.613024
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.706594
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.805722
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.910897
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.022668
î(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.141654
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.268548
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.78901
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.946863
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.116288
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.298595
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.495164
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.707794
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.938468
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.189511
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463731
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.764457
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095599
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462016
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.869599
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.325563
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839039
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.409001
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.905615
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51465
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20775
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06329
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75096
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68256
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15302
(350.66, 8.56, 313.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65927
