¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‘(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.12312
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55307
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89385
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43058
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12073
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.87072
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.020419
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.297534
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.606995
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.945104
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904093
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373816
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.897383
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48461
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14763
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90205
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79179
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45249
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00486
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6067
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15237
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74187
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38161
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7345
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22859
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90054
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61358
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75855
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.005613
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.281547
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.589551
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.926
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.294956
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.334319
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.853195
™(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43486
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09124
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8376
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71893
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52992
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08897
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66473
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21405
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80858
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45406
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03159
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6706
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36235
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18194
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.990758
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.265473
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.572019
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.906804
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.273852
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.294785
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809051
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38517
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0349
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77328
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64611
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60883
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17479
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72326
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27725
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87698
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55428
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44867
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12077
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84966
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.975858
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.249319
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.554399
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.887516
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.251932
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.661987
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.764834
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33547
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97866
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70907
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57338
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59487
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26225
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78321
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35044
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98654
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02964
ö(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88822
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5961
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74583
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.960916
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.233087
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.536699
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.868145
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.229413
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.637817
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.091416
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28587
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92255
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64505
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50072
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50975
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32281
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86548
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45916
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10469
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66404
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35202
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09961
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79175
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.945935
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.216781
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.518922
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.848695
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.206884
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.613541
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.06443
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23633
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86651
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5812
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42817
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42483
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41264
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96802
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57034
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22566
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11674
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4874
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71696
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.930919
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.200406
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.501076
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.82917
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.184493
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.589157
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.037335
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.532043
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81059
ı(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51755
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3558
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34019
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44259
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07286
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68407
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73462
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78643
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86071
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.39865
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.915869
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.183965
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.483159
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.809576
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.162345
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.564676
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.010142
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.497679
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05672
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45406
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28356
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25576
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34255
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17999
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80038
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45999
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07508
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.18419
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25548
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.900792
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.167459
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.465178
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.789916
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.140106
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.540104
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.982857
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.463264
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01802
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39084
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21149
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17165
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24328
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28953
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91937
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65358
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37359
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59403
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.90026
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.885613
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.150898
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.447139
ä(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.770194
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.117785
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.515449
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.955484
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.428811
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.979292
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59724
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13963
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08789
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14482
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31083
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40487
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64648
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68243
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.37498
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.28348
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.870272
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.134282
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.429043
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.750419
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.095387
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.490714
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.928036
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.394323
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.940545
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54973
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25478
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00439
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04712
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19618
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39869
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63925
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00213
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48418
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.67799
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.854929
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.117615
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.410897
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.730591
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.072917
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.465909
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.900517
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.359815
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.90179
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50227
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20062
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9213
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95025
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08261
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39237
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63198
Í(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14511
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5952
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08429
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.839589
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.100902
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.392705
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.710716
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.05038
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.441036
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.872931
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.325287
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.863033
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45488
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14658
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96601
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85418
(415.01, 13.11, 330.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9701
