¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
›(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 17.6741
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45503
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2317
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1179
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1729
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47446
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03039
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79421
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25427
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.357
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.46381
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.57469
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68981
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.80928
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93318
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.52019
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.614617
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.723502
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.837543
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.970405
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.178579
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.302704
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.321663
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.491048
½(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.757687
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.048264
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.379083
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.751582
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.164972
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.626299
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.144323
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.730085
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39769
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16543
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03699
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05315
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35448
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88062
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.66011
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34593
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44971
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55755
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66959
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78585
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.90648
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03156
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.535118
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.622091
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.712728
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.824978
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.951532
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161708
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.353567
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.351728
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.464827
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.729184
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.017176
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.350997
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.720516
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.130426
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.587663
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.100828
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.680758
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34128
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09831
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95759
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93571
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23712
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72892
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5291
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44131
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54618
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65514
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7683
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.88576
º(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00761
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.134
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.550537
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.63807
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.729248
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.824346
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.933928
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145079
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.372785
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38604
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.438975
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.701094
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.991046
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.323276
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.689865
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.09636
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.54958
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.057979
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.632193
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28577
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03127
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87968
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82068
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12227
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56657
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40112
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54047
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64651
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75662
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87101
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9897
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11284
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25339
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.566403
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.654536
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.746326
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.842054
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.936474
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.128639
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.355054
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.440378
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.469267
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.67341
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.966178
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.295919
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.659628
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.062768
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.512044
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.015769
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.584383
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23117
Ó(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9654
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80322
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78063
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00987
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42038
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27608
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64355
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75074
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86211
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97773
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10028
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24984
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40471
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.582811
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.671516
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.763932
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.860344
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.948876
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.112399
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337522
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.49662
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.503125
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.646132
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.941632
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.268926
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.629804
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.029651
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.475059
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.974197
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.537324
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17747
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90072
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7282
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.69278
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88163
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28873
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11415
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75059
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.85905
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97167
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10575
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25236
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40423
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56144
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.59968
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.688998
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.782093
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.879159
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.961863
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.096372
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320236
¯(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.554835
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.538093
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.621362
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.917406
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.242292
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.600391
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.997
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.43861
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.933256
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.491001
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12464
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83719
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65458
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.6067
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7562
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16011
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92653
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.86169
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.97831
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11709
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26087
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.40984
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56404
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72374
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.61706
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.706998
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.800761
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.892711
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.975383
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.080541
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.303162
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543721
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.595428
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.63507
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.893498
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.216019
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.571385
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.964817
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.402702
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.89294
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.445416
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07269
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7748
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58528
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.52234
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63347
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03441
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74373
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81774
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07257
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25306
Ä(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.42147
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57282
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72954
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89182
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.634906
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.725535
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.82001
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.906404
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.98954
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075941
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.286312
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525488
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.657744
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.675412
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.869906
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.190101
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.542784
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.933095
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.367325
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.853237
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.400553
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02044
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71353
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5183
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.43967
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51347
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91156
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56557
(356.77, 7.11, 351.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63173
