¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Á(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.795183
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.067525
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.089049
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.111725
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.157773
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.2055
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.254977
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.306283
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.391821
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.49732
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.624076
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189878
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.32538
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.46636
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.61315
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.766025
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.95363
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31907
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71402
(418.95, 13.57, 326.58) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 14.96373
(418.95, 13.57, 326.58) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.02508
(418.95, 13.57, 326.58) (413.22, 10.13, 303.97) (3.24, 0.82, 3.33) Tools 5.615717
œ (418.95, 13.57, 326.58) (413.22, 10.13, 303.97) (3.24, 0.82, 3.33) Tools 5.616428
(418.95, 13.57, 326.58) (413.22, 10.13, 303.97) (3.24, 0.82, 3.33) Tools 5.617979
(418.95, 13.57, 326.58) (413.22, 10.13, 303.97) (3.24, 0.82, 3.33) Tools 5.620369
(418.95, 13.57, 326.58) (413.22, 10.13, 303.97) (3.24, 0.82, 3.33) Tools 5.623602
(418.95, 13.57, 326.58) (413.22, 10.13, 303.97) (3.24, 0.82, 3.33) Tools 5.627678
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.011811
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.013091
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.022529
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.04183
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.061926
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.082836
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.104577
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.127171
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.170502
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.218563
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.268389
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.320058
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.399965
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.505881
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.61773
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.119429
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.252689
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391336
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.535628
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.685946
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00096
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37002
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76903
(418.95, 13.57, 326.58) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.07046
(418.95, 13.57, 326.58) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.13239
(418.95, 13.57, 326.58) (413.22, 10.13, 303.97) (3.24, 0.82, 3.33) Tools 5.596312
(418.95, 13.57, 326.58) (413.22, 10.13, 303.97) (3.24, 0.82, 3.33) Tools 5.59701
(418.95, 13.57, 326.58) (413.22, 10.13, 303.97) (3.24, 0.82, 3.33) Tools 5.598544
(418.95, 13.57, 326.58) (413.22, 10.13, 303.97) (3.24, 0.82, 3.33) Tools 5.600915
(418.95, 13.57, 326.58) (413.22, 10.13, 303.97) (3.24, 0.82, 3.33) Tools 5.604124
(418.95, 13.57, 326.58) (413.22, 10.13, 303.97) (3.24, 0.82, 3.33) Tools 5.608175
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.029774
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.031144
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.037801
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.057312
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.077624
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.098755
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.120724
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.143551
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.183756
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.232167
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.282357
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.334407
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.408524
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.51488
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.627201
 (418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.947572
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.182226
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.31863
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460552
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.70416
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04985
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42263
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82582
(418.95, 13.57, 326.58) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.18098
(418.95, 13.57, 326.58) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.24351
(418.95, 13.57, 326.58) (413.22, 10.13, 303.97) (3.24, 0.82, 3.33) Tools 5.644964
(418.95, 13.57, 326.58) (413.22, 10.13, 303.97) (3.24, 0.82, 3.33) Tools 5.578554
(418.95, 13.57, 326.58) (413.22, 10.13, 303.97) (3.24, 0.82, 3.33) Tools 5.580072
(418.95, 13.57, 326.58) (413.22, 10.13, 303.97) (3.24, 0.82, 3.33) Tools 5.582425
(418.95, 13.57, 326.58) (413.22, 10.13, 303.97) (3.24, 0.82, 3.33) Tools 5.585613
(418.95, 13.57, 326.58) (413.22, 10.13, 303.97) (3.24, 0.82, 3.33) Tools 5.58964
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.04843
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.049895
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.053665
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.073395
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.093931
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.115294
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.1375
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.160573
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.197544
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.24632
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.29689
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.349338
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.417501
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.524318
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.637138
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.928127
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.113875
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.248131
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426616
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.751089
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10017
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47687
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88442
(418.95, 13.57, 326.58) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.29543
(418.95, 13.57, 326.58) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.35858
(418.95, 13.57, 326.58) (413.22, 10.13, 303.97) (3.24, 0.82, 3.33) Tools 5.894687
(418.95, 13.57, 326.58) (413.22, 10.13, 303.97) (3.24, 0.82, 3.33) Tools 5.561045
(418.95, 13.57, 326.58) (413.22, 10.13, 303.97) (3.24, 0.82, 3.33) Tools 5.562548
(418.95, 13.57, 326.58) (413.22, 10.13, 303.97) (3.24, 0.82, 3.33) Tools 5.564883
(418.95, 13.57, 326.58) (413.22, 10.13, 303.97) (3.24, 0.82, 3.33) Tools 5.568051
(418.95, 13.57, 326.58) (413.22, 10.13, 303.97) (3.24, 0.82, 3.33) Tools 5.572055
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.067795
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.069359
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.071532
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.090088
Œ (418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.110859
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.132463
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.154917
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.178245
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.211873
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.261029
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.311997
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.364859
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.426898
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.534199
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.647542
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.908788
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047634
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.17977
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.471716
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.79937
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15211
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53279
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94487
(418.95, 13.57, 326.58) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.41392
(418.95, 13.57, 326.58) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.47771
(418.95, 13.57, 326.58) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.48872
(418.95, 13.57, 326.58) (413.22, 10.13, 303.97) (3.24, 0.82, 3.33) Tools 5.54447
(418.95, 13.57, 326.58) (413.22, 10.13, 303.97) (3.24, 0.82, 3.33) Tools 5.565085
(418.95, 13.57, 326.58) (413.22, 10.13, 303.97) (3.24, 0.82, 3.33) Tools 5.616753
(418.95, 13.57, 326.58) (413.22, 10.13, 303.97) (3.24, 0.82, 3.33) Tools 5.670243
(418.95, 13.57, 326.58) (413.22, 10.13, 303.97) (3.24, 0.82, 3.33) Tools 5.725626
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.087882
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.089549
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.091829
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.107402
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.128418
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.150272
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.172986
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.196579
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.226751
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.276304
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.327686
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.38098
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.436718
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.544528
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.658419
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.889558
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.983412
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.209972
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.518101
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.849177
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20557
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59047
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00721
(418.95, 13.57, 326.58) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 14.13039
š (418.95, 13.57, 326.58) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 14.12461
(418.95, 13.57, 326.58) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 14.12093
(418.95, 13.57, 326.58) (413.22, 10.13, 303.97) (3.24, 0.82, 3.33) Tools 5.817535
(418.95, 13.57, 326.58) (413.22, 10.13, 303.97) (3.24, 0.82, 3.33) Tools 5.873197
(418.95, 13.57, 326.58) (413.22, 10.13, 303.97) (3.24, 0.82, 3.33) Tools 5.930826
(418.95, 13.57, 326.58) (413.22, 10.13, 303.97) (3.24, 0.82, 3.33) Tools 5.9905
(418.95, 13.57, 326.58) (413.22, 10.13, 303.97) (3.24, 0.82, 3.33) Tools 6.052301
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.108706
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.110482
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.112874
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.125349
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.14662
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.168737
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.19172
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.21559
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.242187
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.292153
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.343966
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.397709
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.453473
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.555308
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.669773
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.87044
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.003783
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.130624
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.528826
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.90038
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26071
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64988
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07147
(418.95, 13.57, 326.58) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 14.0584
(418.95, 13.57, 326.58) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 14.06659
(418.95, 13.57, 326.58) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 14.0769
(418.95, 13.57, 326.58) (407.04, 10.23, 298.37) (0.61, 0.87, 0.61) Tools 14.08933
(418.95, 13.57, 326.58) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 13.88497
(418.95, 13.57, 326.58) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.78907
(418.95, 13.57, 326.58) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.81015
(418.95, 13.57, 326.58) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.83365
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.130286
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.132175
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.134685
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.143942
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.165478
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.187869
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.211133
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.235292
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.26037
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.308585
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.360847
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.415059
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.471313
 (418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.566545
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.68161
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.85144
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.01601
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134668
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.400759
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.824674
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29028
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71113
(418.95, 13.57, 326.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13773
(418.95, 13.57, 326.58) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 13.57388
(418.95, 13.57, 326.58) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 13.56826
(418.95, 13.57, 326.58) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 13.56467
(418.95, 13.57, 326.58) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 13.56311
(418.95, 13.57, 326.58) (407.06, 10.23, 299.05) (0.61, 0.87, 0.61) Tools 13.56357
(418.95, 13.57, 326.58) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.92244
(418.95, 13.57, 326.58) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.94388
(418.95, 13.57, 326.58) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 15.96776
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.152637
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.154646
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.157277
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.163192
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.185005
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.207679
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.231236
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.255696
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.281084
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.325609
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.378338
(418.95, 13.57, 326.58) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 4.433039
