¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ë(379.55, 14.57, 305.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75164
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167198
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.570346
ç(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.016727
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.486562
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00742
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62702
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36573
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18337
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15732
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34656
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.69666
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.66228
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.63038
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.60094
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.57392
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.54932
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.52711
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.50727
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.48979
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.47466
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.46186
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189502
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594977
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04413
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.516205
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04487
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6712
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41639
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23909
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24092
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44063
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.82183
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.78725
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.75516
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.72555
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.69839
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.67365
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.65133
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.6314
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.61385
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.59866
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.58583
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.211435
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.619226
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.071122
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545523
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08202
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71484
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46655
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30177
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32415
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5343
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.95138
ñ(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.91659
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.88431
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.85453
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.82722
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.80235
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.77991
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.75989
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.74227
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.72702
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.71415
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.689316
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.643204
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.097759
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.574529
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11875
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75796
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51616
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37212
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40703
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6444
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.08548
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.05047
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.01799
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.98804
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.96056
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.93556
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.91301
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.89289
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.87519
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.85989
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.84699
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.706097
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.66673
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.123739
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.603238
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15522
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80054
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56519
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44209
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48949
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76637
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52104
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.18903
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.15635
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.12621
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.09858
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.07344
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.05077
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.03055
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.01277
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.99742
Ô(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 15.98447
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.72255
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.689921
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149231
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.632794
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19122
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84267
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6136
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51162
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57151
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88781
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66695
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.33243
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.29955
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.26922
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.24143
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.21615
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.19336
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.17304
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.15518
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.13977
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.12679
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.740846
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.129909
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.174428
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.664463
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22686
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88409
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66133
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58068
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6531
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00872
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85132
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.48086
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.44777
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.41725
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.38928
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.36385
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.34094
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.32052
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.30258
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.28711
(379.38, 14.64, 305.59) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 16.2741
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.759724
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.150826
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.199226
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.695793
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26204
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92496
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70846
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64914
£(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73405
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12904
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03639
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78068
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.60707
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.778258
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.171368
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.223726
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726736
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29682
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96519
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76498
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71706
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8144
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24855
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22188
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.24619
(379.38, 14.64, 305.59) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 24.87866
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.796433
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.191517
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.247836
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.757222
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33112
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00474
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82455
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78439
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89712
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36728
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40775
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.59047
(379.38, 14.64, 305.59) (391.40, 7.17, 266.10) (0.46, 0.49, 3.98) Tools 24.99102
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.814247
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.211273
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.652159
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.787275
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.365
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04365
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88328
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85103
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98707
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48501
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59389
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95609
(379.38, 14.64, 305.59) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 24.40512
(379.38, 14.64, 305.59) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 24.36093
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.831689
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.230617
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.673876
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.81691
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39837
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08188
­(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94117
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91702
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07637
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60172
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36976
(379.38, 14.64, 305.59) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 24.4705
(379.38, 14.64, 305.59) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 24.33019
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.848754
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.249548
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.695687
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.846085
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43126
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11934
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99817
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98223
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16484
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71728
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96619
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.45908
(379.38, 14.64, 305.59) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 24.54195
(379.38, 14.64, 305.59) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 24.61464
(379.38, 14.64, 305.59) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 24.46263
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.865425
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.268049
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.717022
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.874829
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46362
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15605
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05422
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04668
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25244
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85718
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24178
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.53403
(379.38, 14.64, 305.59) (390.05, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 24.32399
(379.38, 14.64, 305.59) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 24.60019
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.881704
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.286118
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.737867
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.245282
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49539
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19201
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10932
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1103
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33921
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01109
(379.38, 14.64, 305.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54853
