¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„(354.11, 9.22, 317.15) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.48867
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.785383
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.000829
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.23391
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9649
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260546
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583624
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938022
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328449
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.760657
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.241646
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.780049
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38672
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91777
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47351
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10246
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41505
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61387
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.892822
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.982218
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.07644
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.175866
¬(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.280919
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.392066
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.509746
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.634586
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.767266
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.908519
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.059178
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.220182
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.392603
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.577662
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.776768
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.991542
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.223867
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953202
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.247849
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569709
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922762
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311638
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.742051
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220899
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.756814
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36048
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89879
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45259
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12709
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45079
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50769
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.889301
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.978518
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.072546
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.171764
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.27659
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.387477
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.504862
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.629411
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.761772
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.902678
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.052955
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.213539
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.385493
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.570039
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.768573
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.982708
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.214316
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942092
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23572
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5565
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908263
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295669
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.724355
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.201218
¬(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.734754
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33559
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88132
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43328
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15359
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48885
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40549
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.885957
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.975003
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.068848
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.167868
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.27248
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.383092
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.500224
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.624495
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.756555
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.897131
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.047046
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.20723
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.378747
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.562805
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.760795
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.974325
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.205255
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931536
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.224248
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.543966
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894488
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280509
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.707587
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.182536
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.713821
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31203
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86532
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41558
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18194
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49928
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33999
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.88279
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.971675
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.065345
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.164178
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.268589
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.378939
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.49583
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.619839
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.751614
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.891879
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.041449
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.201258
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.372357
»(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.555954
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.753433
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.96639
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.196678
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.446458
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213401
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.532101
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88152
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266215
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691746
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.164874
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.694083
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28975
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85077
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39951
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21215
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45418
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28913
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.879799
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.968532
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.062039
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.160695
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.264881
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.375017
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.49168
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.615444
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.746949
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.886918
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.036167
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.19562
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.366327
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.549489
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.746485
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.958902
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.188586
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.437685
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203139
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.520922
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.869237
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.252687
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.676765
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.148262
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.675427
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26873
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83769
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38507
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24425
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41145
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24091
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.876985
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.965575
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.058928
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.157418
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.261384
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.371325
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.487774
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.611305
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.742558
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.88225
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.031195
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.190314
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.360651
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.543406
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.739946
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.951858
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.180973
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.429432
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193525
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51038
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857696
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239992
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662697
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.132628
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657922
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24903
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82601
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37223
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27829
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.371
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19534
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.874347
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.962803
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.056012
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.154335
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.258105
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.367861
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.484111
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.607425
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.738439
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.877873
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.026533
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.185339
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.355332
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.537703
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.733818
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.945255
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.173839
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.421698
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184496
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500531
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84692
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22808
«(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649567
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.117972
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.641582
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23055
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81582
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39611
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31428
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33284
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15235
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.871884
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.960215
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.053289
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.151432
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.255043
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.364626
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.48069
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.603801
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.734594
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.873786
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.022181
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.180694
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.350365
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.53238
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.728099
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.939094
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.16718
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.414484
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.683487
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491331
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836816
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21699
(353.71, 9.20, 316.82) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.637287
