¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ü(415.56, 14.45, 246.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.199057
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.60484
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.331484
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.505663
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.691492
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.887473
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.100027
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.332238
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.582088
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.847261
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.137464
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.453662
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.795698
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.178935
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.595276
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.061186
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.570258
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13934
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79278
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5454
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38011
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.33235
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.38893
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.61707
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.1138
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93454
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07004
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53767
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.323514
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.497126
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.682463
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.877774
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.089691
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.321058
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.570158
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.834307
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.123394
«(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.438398
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.779115
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.160636
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.57517
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.038921
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.545142
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11073
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75958
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50801
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33823
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.28365
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.33147
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.55034
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.02915
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81777
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9269
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.47357
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.315609
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.488662
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.67353
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.868179
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.079451
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.309987
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.558368
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.821507
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.109489
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.423334
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.762734
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.142558
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.555338
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.016953
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.52043
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08251
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72688
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47116
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29702
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.23582
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.27519
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.4849
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.94585
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.6174
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78727
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.28303
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.307773
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.48027
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.664693
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.858687
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.069307
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.29902
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.546718
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.808862
¬(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.095747
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.408464
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.746552
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.124707
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.53578
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.995283
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.496112
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05468
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69468
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43482
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25648
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.18885
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.22007
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.42073
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.86299
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.51632
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65106
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.09677
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.300004
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.471952
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.655951
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.849299
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.059263
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.288162
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.535208
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.796371
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.082169
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.393794
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.73057
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.107082
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.516497
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.97391
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.472191
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02723
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.66303
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39902
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21661
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.14273
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16609
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.35781
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.78194
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.41761
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.51819
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.91546
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.292305
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.46371
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.647306
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.840015
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.049318
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.277411
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.523839
¦(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.784034
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.068757
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.379321
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.714791
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.08968
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.497489
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.952834
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.448664
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00016
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63193
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36373
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17739
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.09747
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.11325
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.29614
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.70266
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.32123
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.21019
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.73898
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.284674
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.455542
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.638697
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.830836
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.039471
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.26677
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.512611
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.771852
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.05551
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.365046
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.699211
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.072506
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.478754
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.932054
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.425531
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.973468
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60133
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32897
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13882
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05305
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.06153
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.23569
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.62514
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.22714
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.09849
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.56715
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.277114
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.44745
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.630018
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.821763
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.029725
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.256238
¢(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.50144
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.759827
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.042427
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.350968
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.683834
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.055556
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.460331
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.911569
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.402787
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.947159
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.57123
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29472
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1009
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00946
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.01091
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.17644
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.54935
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.1353
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.9896
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39988
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.269624
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.439434
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.62142
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.812795
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.020078
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.245814
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.490145
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.747957
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.02951
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.336864
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.668657
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.038832
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.442178
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.891379
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.380433
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.92123
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54163
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26098
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.06363
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.96669
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.96138
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.1184
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.47525
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.04567
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.88346
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.24418
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.262206
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.431496
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.612906
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.803934
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.010533
›(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.235502
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.478972
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.736243
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.016758
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.322933
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.653683
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.022334
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.424286
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.871487
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.358469
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.89568
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51252
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22776
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.027
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92475
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91295
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.06154
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.40283
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.9582
(415.16, 14.43, 246.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.78002
