¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ã(393.69, 12.59, 327.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01637
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24562
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.953589
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224061
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.514227
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.821412
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.091234
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118965
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.148226
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.179078
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.211493
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.245537
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.281216
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.31856
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.357618
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.398415
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.440966
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485343
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.531588
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.579707
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.629752
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.68179
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735822
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.79197
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.850229
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.910678
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.973373
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03837
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10574
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17553
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24785
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32276
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40032
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.97412
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.240608
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.526844
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835013
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.120764
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.237396
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267889
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.299926
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333628
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.368939
º(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.405959
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.444687
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485168
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.527377
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.571412
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.617315
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.665131
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.714842
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.766554
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.820276
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.876088
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.934042
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.994126
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05652
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12116
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18823
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25769
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32968
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40423
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48144
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56276
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985156
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.252425
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.539536
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848746
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136243
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360197
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.39193
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.425277
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.460267
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496974
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.535398
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.575543
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.617489
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661229
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.706849
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.754349
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.803807
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.855235
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.908648
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.964186
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02189
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08172
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1438
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20819
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27496
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34414
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41583
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4901
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56766
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65073
´(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73676
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996218
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264338
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552376
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86256
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.152185
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391048
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.520552
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.555271
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.591677
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62981
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.669679
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.711373
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.754873
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.800225
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.847489
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896717
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.947887
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0011
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05639
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11383
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17347
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23535
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29949
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36603
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.435
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50649
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58051
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66052
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74347
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82933
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91823
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007422
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.276326
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565244
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876451
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.168625
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.408442
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.654
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.690157
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.728044
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.767706
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809169
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.852421
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.89758
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.944633
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.993617
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04461
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09765
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15276
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21004
¸(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26948
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33116
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39518
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46152
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53035
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60166
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67811
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75816
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84104
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92687
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01572
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10768
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.01863
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288358
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578209
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890429
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.185568
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426351
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.681557
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.830191
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.869627
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91091
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953985
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99897
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04589
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09472
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14555
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19847
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25346
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31056
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36989
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43148
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49536
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56161
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63029
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70332
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78063
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86071
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9436
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02945
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11829
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21033
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30555
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029951
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300516
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591237
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.904465
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.203022
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.44478
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.701096
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.973218
º(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01671
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05968
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10449
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15129
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20004
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25077
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30359
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35848
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41551
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47478
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53631
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60014
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66633
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73602
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81071
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88812
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96827
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05128
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13722
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22618
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31832
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41365
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51237
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041312
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312703
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.604357
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.918616
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220993
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463807
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72121
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.994588
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16955
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21432
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26102
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30971
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36039
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41313
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46801
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52506
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58428
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64578
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70963
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77604
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84828
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92314
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00068
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08099
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1642
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25031
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33948
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4318
¹(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52736
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62629
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72868
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.052733
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324964
(393.36, 12.59, 327.69) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617582
