¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
é(331.29, 7.41, 369.21) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.06862
(331.29, 7.41, 369.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.81241
(331.29, 7.41, 369.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.79987
(331.29, 7.41, 369.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.78942
(331.29, 7.41, 369.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.78103
(331.29, 7.41, 369.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.77472
(331.29, 7.41, 369.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.77046
(331.29, 7.41, 369.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.76826
(331.29, 7.41, 369.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.76811
(331.29, 7.41, 369.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.304855
(331.29, 7.41, 369.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510672
(331.29, 7.41, 369.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731409
(331.29, 7.41, 369.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968762
(331.29, 7.41, 369.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.215649
(331.29, 7.41, 369.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448346
(331.29, 7.41, 369.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697796
(331.29, 7.41, 369.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.965752
(331.29, 7.41, 369.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.254286
(331.29, 7.41, 369.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561481
(331.29, 7.41, 369.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.892086
(331.29, 7.41, 369.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.321229
(331.29, 7.41, 369.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.962152
(331.29, 7.41, 369.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70135
(331.29, 7.41, 369.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90306
(331.29, 7.41, 369.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.9283
(331.29, 7.41, 369.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.90267
(331.29, 7.41, 369.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.87921
(331.29, 7.41, 369.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.85789
(331.29, 7.41, 369.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.83869
(331.29, 7.41, 369.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.82161
(331.29, 7.41, 369.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.80663
(331.29, 7.41, 369.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.79374
(331.29, 7.41, 369.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.78293
(331.29, 7.41, 369.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.77419
(331.29, 7.41, 369.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.76751
(331.29, 7.41, 369.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.7629
(331.29, 7.41, 369.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.76034
(331.29, 7.41, 369.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.75983
(331.29, 7.41, 369.21) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 13.76138
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.488114
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.436162
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.413419
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.391668
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.37089
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.351067
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.351565
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.376344
ë(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.402164
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.429045
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.457015
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.521023
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.639778
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.764632
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.787819
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.770453
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.754182
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.738992
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.725007
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.762933
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.802309
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.843173
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.885566
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.058553
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.47861
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.429413
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.406699
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.384976
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.364223
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.344424
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.346195
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.370905
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.396653
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.423463
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.451359
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.517353
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.635937
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.76061
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.794238
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.776854
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.760563
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.745356
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.755446
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.793764
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.833544
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.874824
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.970836
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.164742
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.470248
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.423491
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.400801
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.3791
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.358371
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.338593
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.341494
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.366144
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.391831
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.418579
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.44641
í(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.514176
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.632615
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.757132
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.801691
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.784285
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.767973
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.752746
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.787107
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.825833
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.866033
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.907749
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.075166
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.463022
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.418388
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.39572
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.374041
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.35333
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.333572
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.337461
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.362061
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.387695
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.414389
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.442164
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.511497
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.629812
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.754195
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.810184
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.792753
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.776417
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.782305
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.820007
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.859163
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.899804
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.989464
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.183548
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.45692
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.414103
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.391453
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.369791
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.349096
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.329354
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.334094
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.358651
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.384242
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.410891
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.438619
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.509311
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.627525
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.751801
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.819726
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.802264
ë(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.785902
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.816043
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.854181
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.893782
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.934885
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.095952
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.451938
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.410632
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.387996
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.366347
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.345666
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.325937
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.33139
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.355914
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.38147
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.408082
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.435774
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.507618
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.625754
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.749945
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.83032
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.812826
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.813912
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.851062
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.889654
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.929721
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.012068
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.206589
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.448072
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.407971
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.385348
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.363709
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.343039
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.323318
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.32935
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.353846
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.379375
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.405962
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.433626
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.506418
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.624499
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.748631
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.841977
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.824449
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.849782
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.887391
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.926454
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.96701
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.120776
(331.38, 7.42, 368.75) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.82263
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.445313
ì(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.40612
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.383504
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.361873
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.341209
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.321495
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.327969
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.352448
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.377961
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.404527
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.432173
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.505709
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.623757
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.747855
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.854704
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.850317
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.886971
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.925059
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.964616
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.038528
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.233738
(331.38, 7.42, 368.75) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.86868
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.443661
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.405076
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.382463
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.360837
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.340177
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.320467
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.327248
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.351718
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.377221
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.403778
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.431413
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.505493
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.62353
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.747618
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.868514
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.888372
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.925513
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 6.9641
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.004171
(331.38, 7.42, 368.75) (341.83, 1.67, 353.20) (1.67, 3.94, 6.44) Tools 7.149518
(331.38, 7.42, 368.75) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.80158
(331.38, 7.42, 368.75) (352.37, 0.49, 348.30) (2.47, 1.16, 6.63) Tools 16.92838
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.443115
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.404838
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.382227
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.360601
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.339944
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.320234
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.327188
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.351656
í(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.377158
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.403715
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.431349
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.505768
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.623819
(331.38, 7.42, 368.75) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 5.747919
