¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ë(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.331527
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.15488
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.13631
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.12032
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.10692
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.09608
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.08781
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.0821
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.07893
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.07832
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311712
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53307
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771587
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025784
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298368
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594172
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91618
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202475
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.502268
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826239
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.177246
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.554949
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.932508
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34272
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86469
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55441
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41741
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.97386
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.94523
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.91922
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.89581
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.87498
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.85671
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.84099
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.82781
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.81716
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.80903
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.80342
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.80031
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.79972
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.311
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532316
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770773
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026657
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299333
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595234
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907166
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184183
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482574
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.804932
µ(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.154136
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.533688
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.918255
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32722
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88861
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58154
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37698
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.78995
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.76307
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.73876
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.71701
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.69781
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.68115
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.667
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.65536
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.64622
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.63956
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.6354
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.63372
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.63453
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.310287
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531553
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769943
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027508
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300326
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596284
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890492
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166213
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.463185
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.784
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.131453
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.509026
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.904488
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31228
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91285
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60897
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40198
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.03016
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.0029
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.97826
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.95621
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.93674
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.91985
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.90551
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.89371
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.88445
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.87771
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.8735
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.87181
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.8134
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.309573
¨(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530782
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769123
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026601
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301325
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597385
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.874047
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148559
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44422
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.763456
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.109231
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.484838
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.891261
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31869
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93737
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63679
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43381
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.1976
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.17007
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.1452
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.12295
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.1033
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.08625
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.07178
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.05987
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.05053
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.04373
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.03949
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.03779
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 16.97882
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308877
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530022
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768285
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025675
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302351
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598454
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857953
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131251
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.425563
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.743311
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.087398
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461139
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.868476
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34068
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96219
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66124
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43463
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33574
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.34317
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.31806
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.29559
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.27576
¬(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.25855
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.24394
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.23192
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.2225
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.21565
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.21137
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.20966
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.15011
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.30814
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529231
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767472
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.024795
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303364
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588801
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842157
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.114307
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40729
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.723577
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.066006
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.438888
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.861675
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32894
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92786
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60235
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36754
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36302
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.52244
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.49708
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.47439
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.45436
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.43699
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.42224
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.41011
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.40059
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.39369
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.38937
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.38766
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.3275
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307417
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.52845
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766603
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023851
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302592
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574336
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.826674
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.101885
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406725
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.736794
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.095256
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485842
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91302
¶(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28312
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87646
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54432
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30149
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38983
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.70813
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.68251
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.65959
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.63936
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.62181
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.60692
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.59467
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.58507
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.5781
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.57375
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.57203
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.51125
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.306653
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.527655
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.765738
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023087
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302929
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58685
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851369
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.136242
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443869
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.777031
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138965
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.533548
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.934575
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2893
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82577
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48707
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23641
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41624
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.90052
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.87464
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.85148
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.83105
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.81332
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.79827
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.78591
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.77621
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.76917
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.76479
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.76307
(329.30, 7.37, 375.93) (317.61, 1.22, 347.87) (7.66, 2.69, 3.36) Cabin 17.70164
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.306288
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.52818
(329.30, 7.37, 375.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.767294
