¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ì(425.42, 9.65, 362.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.941479
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.755465
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03816
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33935
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74085
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22803
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34758
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56213
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7849
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91749
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00333
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09262
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18546
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29626
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288597
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679569
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077672
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.484115
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.749652
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03199
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33278
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75956
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24855
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47183
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69003
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81446
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89668
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98231
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07133
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16386
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26001
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2734
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662817
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.053863
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.463605
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.74422
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02622
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33003
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77839
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26921
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59977
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71741
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79615
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8782
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96353
ƒ(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05231
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1446
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24052
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3401
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257899
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.645746
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029947
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437371
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.739144
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02084
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34737
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79738
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29003
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62621
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70156
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7801
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86189
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94707
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03566
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12771
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22337
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32271
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.242082
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62836
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.005938
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411029
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.734518
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0159
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36485
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81643
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31096
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61269
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68784
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76624
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84785
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93285
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02126
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11314
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.2086
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30774
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41064
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22596
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.610606
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.981822
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.384608
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.730244
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01138
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38244
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83566
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33203
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60129
€(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67634
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7546
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83608
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92089
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00916
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10088
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19622
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29515
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39792
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77096
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.209556
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591268
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957649
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.358098
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72637
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00728
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40012
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.855
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35326
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59206
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66699
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74512
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8265
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91121
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99932
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09093
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1861
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28497
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38754
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49401
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.192845
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.569034
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933372
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331506
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.722873
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00355
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41792
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87444
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33698
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58499
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65983
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73784
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81913
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90376
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9918
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08329
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1784
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27711
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3796
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48677
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6047
…(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175889
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.546707
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.908982
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.304821
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.719791
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01601
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43581
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87414
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28992
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58172
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66111
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74378
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82978
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91923
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01214
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10867
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20889
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31291
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42078
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57026
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.158631
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.524323
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.88458
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.278092
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.709578
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03253
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44965
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83128
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24355
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66653
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.70412
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7873
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87387
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96386
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0574
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15454
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25541
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36005
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54029
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75674
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141133
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.501868
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.860092
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.251278
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.680114
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04913
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41043
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.789
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19789
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61607
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74948
‡(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83328
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92042
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01105
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1052
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20301
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3089
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51471
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72817
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69447
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.123364
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.479384
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835552
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.224405
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.650607
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02303
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37181
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74737
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15286
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56648
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79726
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88167
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96945
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06074
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15558
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29027
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49336
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70395
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92239
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60325
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99111
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105359
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456795
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.810972
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.197536
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.618748
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987592
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33371
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70632
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10853
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51772
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8475
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93253
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02101
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11294
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27562
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47611
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68401
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89962
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14833
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51517
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89939
‚(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087062
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.43422
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78631
(425.46, 9.66, 362.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170565
