¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ÿ(331.33, 7.54, 367.96) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.13905
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.7151
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.71111
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.71007
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.952314
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.168833
Ù(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.40735
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.666089
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.947685
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.24609
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.568937
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.896238
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.235754
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.607121
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.014971
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.481395
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.932343
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42996
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66376
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45472
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86623
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28425
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7773
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48752
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31019
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.5292
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.50483
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.48343
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.46498
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.44946
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.43686
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.42718
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.42041
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.41654
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.41556
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.950713
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.169752
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.408347
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.667171
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.948246
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.243465
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.566065
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.885789
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.224352
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.594631
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.008037
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.465247
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.914577
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41032
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81185
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51148
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96856
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39356
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95236
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68147
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71003
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.24405
ñ(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.22009
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.19905
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.18092
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.16568
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.15332
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.14383
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.13721
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.13345
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.13254
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.949945
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.17062
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.409286
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.668192
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.945813
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.240813
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.563161
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.875471
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.213092
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.582299
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.005908
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.44941
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.897157
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39108
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02381
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56885
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07366
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5059
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13287
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83778
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13231
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.96988
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.94632
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.92563
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.90781
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.89284
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.88071
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.87141
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.86493
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.86127
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.86042
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.950698
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.171432
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.410166
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.669149
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.943354
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.23813
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.556222
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.865281
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.201976
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.570124
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.003794
ˆ(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.433888
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.880087
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37221
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05226
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62676
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18164
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62611
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31912
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4515
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.73224
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.70619
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.683
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.66265
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.64512
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.6304
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.61849
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.60936
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.60302
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.59946
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.59867
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.951401
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172192
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.41099
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.670045
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.940867
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.235418
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.546968
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.855221
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.191
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.558106
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.001688
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.418679
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.863361
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35374
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08059
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68525
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2926
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79976
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46648
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86093
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.4781
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.45245
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.42962
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.40959
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.39234
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.37787
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.36616
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.3572
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.35099
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.34752
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.34679
Í(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.952055
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.172898
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.411754
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.668006
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.938355
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.232677
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.537832
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.845291
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.180171
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.551566
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.999595
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.403781
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.846984
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33565
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1088
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74429
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40657
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97878
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59397
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29347
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.23345
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.20818
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.18569
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.16597
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.149
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.13476
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.12325
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.11445
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.10837
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.10499
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 18.10431
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.952659
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.17355
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.412461
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.665672
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.935818
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.229909
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.528819
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.835494
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.169485
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.549693
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.986717
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.389195
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.830953
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34128
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13688
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80386
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52368
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11902
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72493
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50764
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.99784
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.97294
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.95079
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.93136
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.91465
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.90064
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.88932
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.88068
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.87471
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.87141
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.87078
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.953213
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.174149
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.413109
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.663312
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.933254
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.227113
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.519925
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.825829
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.158945
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.547832
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.973675
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.374921
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.815263
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35089
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16482
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86401
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65833
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24246
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85946
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64509
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.77088
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.74633
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.7245
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.70535
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.68889
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.67509
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.66395
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.65546
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.6496
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.64639
(331.32, 7.39, 368.72) (319.82, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 17.64581
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.953717
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.174693
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.412328
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.660932
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.930665
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.22429
(331.32, 7.39, 368.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.511151
