¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (395.00, 14.69, 305.56) (426.17, 13.75, 303.51) (8.74, 12.56, 16.07) Truck 12.18721
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89224
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61892
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21946
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77123
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55242
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5832
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.37282
(395.00, 14.69, 305.56) (426.17, 13.75, 303.51) (8.74, 12.56, 16.07) Truck 16.47018
(395.00, 14.69, 305.56) (426.17, 13.75, 303.51) (8.74, 12.56, 16.07) Truck 16.44441
(395.00, 14.69, 305.56) (426.17, 13.75, 303.51) (8.74, 12.56, 16.07) Truck 17.77227
(395.00, 14.69, 305.56) (426.17, 13.75, 303.51) (8.74, 12.56, 16.07) Truck 17.77869
(395.00, 14.69, 305.56) (426.17, 13.75, 303.51) (8.74, 12.56, 16.07) Truck 17.78778
(395.00, 14.69, 305.56) (426.17, 13.75, 303.51) (8.74, 12.56, 16.07) Truck 17.79954
(395.00, 14.69, 305.56) (426.17, 13.75, 303.51) (8.74, 12.56, 16.07) Truck 18.2242
(395.00, 14.69, 305.56) (426.17, 13.75, 303.51) (8.74, 12.56, 16.07) Truck 18.24171
(395.00, 14.69, 305.56) (426.17, 13.75, 303.51) (8.74, 12.56, 16.07) Truck 18.25394
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.666289
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.848315
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.043383
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.252869
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.478385
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721815
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985376
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271526
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583326
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924284
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307652
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.737215
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189516
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.692218
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25653
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8723
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59616
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19354
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74287
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56787
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48875
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.31543
(395.00, 14.69, 305.56) (426.17, 13.75, 303.51) (8.74, 12.56, 16.07) Truck 16.38853
(395.00, 14.69, 305.56) (426.17, 13.75, 303.51) (8.74, 12.56, 16.07) Truck 16.36295
(395.00, 14.69, 305.56) (426.17, 13.75, 303.51) (8.74, 12.56, 16.07) Truck 18.59729
(395.00, 14.69, 305.56) (426.17, 13.75, 303.51) (8.74, 12.56, 16.07) Truck 19.36069
(395.00, 14.69, 305.56) (426.17, 13.75, 303.51) (8.74, 12.56, 16.07) Truck 18.74262
(395.00, 14.69, 305.56) (426.17, 13.75, 303.51) (8.74, 12.56, 16.07) Truck 18.75557
ˆ (395.00, 14.69, 305.56) (426.17, 13.75, 303.51) (8.74, 12.56, 16.07) Truck 18.77133
(395.00, 14.69, 305.56) (426.17, 13.75, 303.51) (8.74, 12.56, 16.07) Truck 18.78993
(395.00, 14.69, 305.56) (426.17, 13.75, 303.51) (8.74, 12.56, 16.07) Truck 18.81137
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.657447
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.838871
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.033251
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.241981
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466647
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.709149
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971616
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.256599
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567045
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906456
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285899
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.7124
(395.00, 14.69, 305.56) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 9.019922
(395.00, 14.69, 305.56) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 9.322456
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21758
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85268
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57379
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16266
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71557
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5834
(395.00, 14.69, 305.56) (426.17, 13.75, 303.51) (8.74, 12.56, 16.07) Truck 16.6624
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25884
(395.00, 14.69, 305.56) (426.17, 13.75, 303.51) (8.74, 12.56, 16.07) Truck 16.31012
(395.00, 14.69, 305.56) (426.17, 13.75, 303.51) (8.74, 12.56, 16.07) Truck 16.28472
(395.00, 14.69, 305.56) (426.17, 13.75, 303.51) (8.74, 12.56, 16.07) Truck 19.29511
(395.00, 14.69, 305.56) (426.17, 13.75, 303.51) (8.74, 12.56, 16.07) Truck 19.26828
(395.00, 14.69, 305.56) (426.17, 13.75, 303.51) (8.74, 12.56, 16.07) Truck 19.24439
(395.00, 14.69, 305.56) (426.17, 13.75, 303.51) (8.74, 12.56, 16.07) Truck 19.22342
(395.00, 14.69, 305.56) (426.17, 13.75, 303.51) (8.74, 12.56, 16.07) Truck 18.9699
(395.00, 14.69, 305.56) (426.17, 13.75, 303.51) (8.74, 12.56, 16.07) Truck 18.95746
(395.00, 14.69, 305.56) (426.17, 13.75, 303.51) (8.74, 12.56, 16.07) Truck 18.94786
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.648732
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.829534
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.02323
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231214
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.455062
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.696599
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.958038
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241848
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550923
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888828
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264358
(395.00, 14.69, 305.56) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.320679
(395.00, 14.69, 305.56) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.295547
(395.00, 14.69, 305.56) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.271797
(395.00, 14.69, 305.56) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.249413
(395.00, 14.69, 305.56) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.228376
(395.00, 14.69, 305.56) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.409257
• (395.00, 14.69, 305.56) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.673105
(395.00, 14.69, 305.56) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.955422
(395.00, 14.69, 305.56) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 9.258181
(395.00, 14.69, 305.56) (426.17, 13.75, 303.51) (8.74, 12.56, 16.07) Truck 16.33417
(395.00, 14.69, 305.56) (426.17, 13.75, 303.51) (8.74, 12.56, 16.07) Truck 16.30381
(395.00, 14.69, 305.56) (426.17, 13.75, 303.51) (8.74, 12.56, 16.07) Truck 16.23488
(395.00, 14.69, 305.56) (426.17, 13.75, 303.51) (8.74, 12.56, 16.07) Truck 16.20964
(395.00, 14.69, 305.56) (426.17, 13.75, 303.51) (8.74, 12.56, 16.07) Truck 16.27204
(395.00, 14.69, 305.56) (426.17, 13.75, 303.51) (8.74, 12.56, 16.07) Truck 16.27947
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.640039
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.820255
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.013292
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.220509
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443552
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684198
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94461
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 7.128372
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 7.182648
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 7.238848
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 7.297032
(395.00, 14.69, 305.56) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.324695
(395.00, 14.69, 305.56) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.299549
(395.00, 14.69, 305.56) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.275788
(395.00, 14.69, 305.56) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.253391
(395.00, 14.69, 305.56) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.23234
(395.00, 14.69, 305.56) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.21262
(395.00, 14.69, 305.56) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.194212
(395.00, 14.69, 305.56) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.177107
(395.00, 14.69, 305.56) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.616632
(395.00, 14.69, 305.56) (426.17, 13.75, 303.51) (8.74, 12.56, 16.07) Truck 16.56965
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14791
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.6204
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.631494
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.811089
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.003457
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.209953
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432197
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.629751
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.673461
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.718761
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.765697
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.814319
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.864675
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.916822
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.970815
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 7.026714
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 7.084584
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 7.144492
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 7.206503
(395.00, 14.69, 305.56) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 8.19939
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64027
ô(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63037
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12937
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.09358
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.55203
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.622978
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.802005
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.993734
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.199515
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.391823
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.365688
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.340707
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.354387
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.395229
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.437566
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.481444
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.526904
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.573993
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.62276
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.673265
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.725554
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.927471
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02432
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61728
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64617
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04398
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.9825
(395.00, 14.69, 305.56) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 19.9736
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.614603
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.79304
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.984121
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.189168
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.40621
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.38001
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.354967
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.331062
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.308274
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.286585
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.265976
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.24643
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.227934
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.263475
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.307845
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.498868
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.908091
(395.00, 14.69, 305.56) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 10.17664
(395.00, 14.69, 305.56) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 10.15167
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72653
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96041
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08523
(395.00, 14.69, 305.56) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 19.65336
(395.00, 14.69, 305.56) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 19.65418
” (395.00, 14.69, 305.56) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 19.64855
(395.00, 14.69, 305.56) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 5.382773
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.784127
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.974588
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.178946
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398757
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.395362
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.370253
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.346284
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.323435
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.301688
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.281024
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.261426
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.24288
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.225368
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.20888
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.482021
(395.00, 14.69, 305.56) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 10.13165
(395.00, 14.69, 305.56) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 10.10527
(395.00, 14.69, 305.56) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 10.08054
(395.00, 14.69, 305.56) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 10.05742
(395.00, 14.69, 305.56) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 10.03589
(395.00, 14.69, 305.56) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 10.07157
(395.00, 14.69, 305.56) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 19.59826
(395.00, 14.69, 305.56) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 19.84174
(395.00, 14.69, 305.56) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 19.84212
(395.00, 14.69, 305.56) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 19.82752
(395.00, 14.69, 305.56) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 19.81589
(395.00, 14.69, 305.56) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 19.71537
(395.00, 14.69, 305.56) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 19.68668
(395.00, 14.69, 305.56) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 5.264767
(395.00, 14.69, 305.56) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 5.264583
(395.00, 14.69, 305.56) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 5.265184
(395.00, 14.69, 305.56) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 5.266573
(395.00, 14.69, 305.56) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 5.26875
(395.00, 14.69, 305.56) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 5.271714
(395.00, 14.69, 305.56) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 5.27547
(395.00, 14.69, 305.56) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 5.28002
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.339626
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.317815
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.297093
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.277439
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.258839
(395.00, 14.69, 305.56) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 6.241277
(395.00, 14.69, 305.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.993818
(395.00, 14.69, 305.56) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 10.09034
(395.00, 14.69, 305.56) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 10.06255
(395.00, 14.69, 305.56) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 10.03641
(395.00, 14.69, 305.56) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 10.03533
(395.00, 14.69, 305.56) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 10.07632
(395.00, 14.69, 305.56) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 10.11917
 (395.00, 14.69, 305.56) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 10.16391
(395.00, 14.69, 305.56) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 19.72354
(395.00, 14.69, 305.56) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 19.9657
(395.00, 14.69, 305.56) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 19.84952
(395.00, 14.69, 305.56) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 5.152487
(395.00, 14.69, 305.56) (414.67, 7.96, 307.96) (1.35, 0.85, 0.50) Fence 5.151832
