¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177082
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.099661
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.17809
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.273963
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.3756
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.482057
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.593651
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.710774
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.833764
ÿ(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.963103
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.09925
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.24271
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.39403
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.553872
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715562
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.880639
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.055117
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.21918
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381736
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.552926
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733447
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.294675
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.359432
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.426829
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.497063
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.570201
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.646499
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.726079
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.809177
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.880215
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.949782
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.022151
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.097394
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.175765
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.259478
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.360495
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.466333
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.577253
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.693646
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.815877
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.944378
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.07963
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.222135
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37242
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531172
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693981
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.85797
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031243
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213895
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376226
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547147
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7274
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.29215
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.356793
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.424144
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.494216
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.56728
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.643445
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.722933
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.805904
ˆ(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.878648
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.948169
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.020458
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.095659
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.173963
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.255476
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.346064
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.451267
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.561527
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.677269
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.798763
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.926469
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.060843
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.202446
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351746
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.509425
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673354
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.836305
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.008515
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.190696
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371808
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.542541
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722553
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.289933
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.354506
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.421732
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.49174
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.564714
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.640789
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.720167
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.803029
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.877557
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.947039
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.019324
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.094494
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.172709
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.254201
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.33908
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.436877
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.546528
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.661572
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.782377
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.909334
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.042912
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.183604
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.331997
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.488692
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.653795
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815757
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986872
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167932
ƒ(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.359723
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539048
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71891
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.287998
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.35254
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.419677
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.489629
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.56253
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.638531
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.71781
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.800609
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.876939
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.946423
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.01866
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.093804
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.172037
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.253486
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.338364
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.426833
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.532194
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.64662
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.766748
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.892979
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.025774
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.165693
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313199
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468896
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633477
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.796233
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966392
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.146327
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336938
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.536707
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716444
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.286402
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.350867
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.417989
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.487867
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.560698
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.636613
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.715859
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.798546
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.876825
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.946292
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.018546
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.093687
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.171885
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.253339
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.338186
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.426668
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.51898
‡(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.632331
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.751861
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.877412
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.009509
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148581
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.295226
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450039
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.613652
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777753
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946952
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125843
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315396
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516397
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71518
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.285144
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.349566
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.416627
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.486448
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.559221
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.635117
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.714255
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.796907
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.877183
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.946651
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.018904
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.094048
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.172314
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.253785
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.33862
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.427157
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.519441
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.618811
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.737667
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.862587
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.993966
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.132333
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278162
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432108
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.594809
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.760283
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928574
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.106566
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295028
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.494915
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.70725
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.284194
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.348585
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.415597
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.485402
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.558157
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.633983
…(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.713101
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.795657
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.87805
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.947523
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.019792
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.094982
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.173269
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.254766
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.33967
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.428184
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.520547
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.616966
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.724215
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.848513
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.979255
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.116908
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261971
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415102
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576913
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743826
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.911284
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088346
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275823
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.474663
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.685835
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.283558
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.347907
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.414926
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.484691
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.55739
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.633193
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.712286
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.794869
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.879336
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.94892
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.021206
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.096459
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.174749
(424.63, 9.18, 362.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.256289
