¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ò(371.34, 9.76, 324.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.88318
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17944
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40792
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47081
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58419
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59562
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.9924
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.08717
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.1834
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.39628
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.76788
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.520377
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.000139
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.607898
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31838
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11208
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11536
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20731
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54406
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53712
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63426
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6359
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.21931
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.10523
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.19379
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.40799
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.78116
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.506271
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.990781
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.608526
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31911
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11162
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15092
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23368
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61214
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60305
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68664
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69296
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.4356
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.12203
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.2045
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.42006
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.79485
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.36211
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491737
Ô(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.990321
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.608028
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31849
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10975
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18443
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25853
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66945
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66865
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73903
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75204
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.67446
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.13207
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.21554
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.43249
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.80897
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.37826
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476686
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.988852
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60633
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31658
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13362
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21586
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29198
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7264
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73382
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79145
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81015
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75735
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.14222
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.2269
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.44529
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.82349
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.39488
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460488
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.986399
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.603549
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31332
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15781
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24514
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39579
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7829
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79856
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84386
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82189
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.767
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.15265
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.23858
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.45845
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.83842
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.41199
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.441825
Ú(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974906
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599576
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30873
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18027
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27226
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49826
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83898
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86285
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89622
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83366
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.77696
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.19987
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.25058
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.47196
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.85377
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.42955
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42517
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954936
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.579295
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29895
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20088
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29718
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59923
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89462
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92666
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94855
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84551
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78715
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.26984
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.26289
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.48585
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.86953
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.4476
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408013
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.934041
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.555319
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27106
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19412
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31989
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69867
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94979
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98993
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97136
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85741
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79764
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.30616
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.27553
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.50009
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.8857
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.46611
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.390355
Ú(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.912215
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.53026
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24201
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15674
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29136
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79639
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00444
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05268
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98209
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86937
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80837
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.31589
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.28848
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.51469
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.90228
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.4851
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.372216
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889513
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.504181
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21175
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11759
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31002
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82405
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08481
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11681
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99288
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88133
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.81938
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.30494
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.30176
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.52965
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.91926
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.50455
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.353538
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.865875
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.477047
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18035
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07673
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34451
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84642
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19995
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2149
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01517
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90131
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83062
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.28832
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.31534
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.54496
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.93665
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.52448
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334402
Û(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841412
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.448993
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14784
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0342
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37366
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86544
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31593
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.23901
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04179
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93031
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84211
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.25496
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.32925
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.56064
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.95446
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.54488
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.314831
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.816088
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.419928
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11421
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39737
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48497
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43279
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26318
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06853
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94094
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85391
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.24633
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.34347
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.57667
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.97267
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.294763
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789926
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.389962
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07954
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94427
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40875
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5882
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55044
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28749
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09536
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95179
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86592
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.2593
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.358
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.59305
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.99129
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.274248
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.762947
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.359055
ß(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04379
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89698
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41582
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69207
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57695
(371.07, 9.77, 324.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3119
