¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
©(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92414
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818805
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.048806
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295983
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.562295
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850012
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181647
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.6002
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.066437
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.579703
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15618
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85625
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62665
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2559
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34503
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.02824
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.00598
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.91045
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.8923
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.87613
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.86191
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.84963
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.91844
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.05616
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.010279
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20957
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.409577
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.610487
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825406
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.055885
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303597
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570509
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.858892
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171359
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.574875
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.031162
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.540236
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11171
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79492
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6151
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32625
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41365
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51839
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.4945
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.89225
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.87413
Ï(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.85798
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.84379
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.83154
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.97146
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.0008
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.012443
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.211865
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415515
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61681
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832197
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063152
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311422
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578937
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868015
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18126
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.543451
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996222
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.501144
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06771
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73425
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54472
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39796
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39484
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49626
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79766
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.87603
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.85793
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.84181
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.82763
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.8154
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 14.49122
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.19573
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.17901
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.16562
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.15556
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.1488
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.01462
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.214201
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4216
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623322
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839159
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.070624
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.319449
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.587594
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.87736
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.206171
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555941
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.961603
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462441
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02416
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67419
í(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47514
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40802
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37625
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47449
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77177
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.86176
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.8437
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.82759
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.81343
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.80122
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.57747
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.60157
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.59183
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.58413
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.57847
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.57483
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.016835
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.216594
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.427832
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629975
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846281
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078279
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.327673
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596472
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887638
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243127
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598058
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938235
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424138
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.981095
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61474
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40634
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32746
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35797
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45306
(384.04, 13.94, 256.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74627
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.84945
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.8314
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.81532
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.80118
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 12.78897
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.50734
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.35772
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.35056
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.32754
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.32437
(384.04, 13.94, 256.66) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 13.3232
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.378595
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.354269
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.330953
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.30863
‹ (384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.287277
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.26688
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.247418
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.228879
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.211244
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.194501
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.178637
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.163636
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.149488
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.136184
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.12371
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.112057
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.101217
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.091182
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.081942
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.468385
(384.33, 13.92, 256.41) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.623879
(384.33, 13.92, 256.41) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.873024
(384.33, 13.92, 256.41) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.887934
(384.33, 13.92, 256.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14646
(384.33, 13.92, 256.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53033
(384.33, 13.92, 256.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93663
(384.33, 13.92, 256.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36726
(384.33, 13.92, 256.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82439
(384.33, 13.92, 256.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.32346
(384.33, 13.92, 256.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92828
(384.33, 13.92, 256.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57975
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.447814
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.423163
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.399537
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.376913
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.355275
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.334603
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.314882
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.296093
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.27822
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.26125
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.245172
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.229968
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.215628
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.202141
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.189497
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.177684
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.166695
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.15652
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.147153
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.47388
(384.33, 13.92, 256.41) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.623248
(384.33, 13.92, 256.41) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.881731
(384.33, 13.92, 256.41) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 7.899414
(384.33, 13.92, 256.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26183
 (384.33, 13.92, 256.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65145
(384.33, 13.92, 256.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06388
(384.33, 13.92, 256.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50119
(384.33, 13.92, 256.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96558
(384.33, 13.92, 256.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53742
(384.33, 13.92, 256.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15581
(384.33, 13.92, 256.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.82233
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.519676
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.494687
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.470737
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.447803
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.425868
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.404912
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.384918
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.36587
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.347751
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.330546
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.314243
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.298828
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.284289
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.270613
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.257791
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.245812
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.234668
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.224349
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.214847
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.479401
(384.33, 13.92, 256.41) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.623605
(384.33, 13.92, 256.41) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 6.890481
(384.33, 13.92, 256.41) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 8.8496
(384.33, 13.92, 256.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38846
(384.33, 13.92, 256.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78471
(384.33, 13.92, 256.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20441
(384.33, 13.92, 256.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64956
(384.33, 13.92, 256.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20293
(384.33, 13.92, 256.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.80182
(384.33, 13.92, 256.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43932
(384.33, 13.92, 256.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12717
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.594311
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.568971
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.544683
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.521427
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.499183
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.477931
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.457655
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.438337
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.41996
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.402513
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.385978
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.370342
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.355596
ı(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.341724
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.328717
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.316565
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.305259
(384.33, 13.92, 256.41) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 5.294789
