¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¯(325.17, 7.46, 368.42) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 22.84518
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84336
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65842
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69164
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25273
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.47534
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.6412
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.61708
°(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.59622
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.57863
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.56428
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.55316
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.54527
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.5406
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.53915
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.379762
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59305
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.822123
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068796
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.335135
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623477
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936667
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.277962
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.651279
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02775
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.330525
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.649542
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.992668
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3764
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79914
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25961
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10861
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56249
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58154
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95887
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.263
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.48813
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.85431
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.8299
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.8088
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.79098
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.77645
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.76518
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.75717
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.75241
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.7509
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.380857
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.594237
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82339
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.070162
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336596
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625077
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938396
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279887
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653347
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.013353
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.339218
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.658842
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00268
½(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37348
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77451
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20952
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87779
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27307
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50623
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23273
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27358
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.50133
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.07498
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.05028
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.02892
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.01088
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.99615
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.98473
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.97659
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.97173
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.97016
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381996
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595427
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.824706
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071555
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338126
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626722
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940176
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.281814
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.643723
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99922
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.348398
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.668697
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01327
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38489
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78683
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22292
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82152
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00313
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44106
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47544
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2845
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.51493
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.30353
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.27852
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.25689
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.23862
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.22369
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.21209
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.20382
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.19887
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.19723
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.38315
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596694
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.826038
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073021
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.339666
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.6284
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942033
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.28383
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.630956
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.985346
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.358133
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.679135
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02446
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39695
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79991
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23709
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83721
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02215
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65334
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48463
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2957
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.52893
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.18085
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.15907
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.14063
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.12551
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.11372
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.10524
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.10006
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.09818
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.0996
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.38435
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597965
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82743
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.074515
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341277
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630152
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.943927
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285891
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618468
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.971786
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356752
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.690076
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03624
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4097
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81366
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27894
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88253
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04091
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89247
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49411
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30726
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54334
µ(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.8764
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.85493
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.83677
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.82188
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.81027
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.80193
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.79684
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.79501
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.952
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385564
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599279
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828855
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076023
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.342919
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631957
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945881
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.281803
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606236
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958452
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.342232
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.701584
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04866
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42304
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82812
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33491
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94473
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05944
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13742
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50386
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31913
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.55815
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.58336
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.5622
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.5443
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.52964
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.51821
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.51
(324.78, 7.46, 368.47) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.59397
(324.78, 7.46, 368.47) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.00614
(324.78, 7.46, 368.47) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.92855
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.38685
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.600636
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.830277
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077586
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344613
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633796
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947877
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270725
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.59421
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94538
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.327971
µ(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.713691
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06163
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43707
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84333
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39187
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00818
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07764
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38834
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51385
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33133
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.57336
(324.78, 7.46, 368.47) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.79941
(324.78, 7.46, 368.47) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.77806
(324.78, 7.46, 368.47) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.76
(324.78, 7.46, 368.47) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.74521
(324.78, 7.46, 368.47) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.73368
(324.78, 7.46, 368.47) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.72541
(324.78, 7.46, 368.47) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 21.83688
(324.78, 7.46, 368.47) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.19213
(324.78, 7.46, 368.47) (357.30, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 23.1902
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.388149
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.602017
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83176
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.079206
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.346364
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635651
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949893
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259861
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.582408
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.932609
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.314028
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726353
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07527
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45175
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88973
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44995
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07284
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09561
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64535
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52413
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34385
(324.78, 7.46, 368.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.58897
