¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ó(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.871377
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.419785
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.73209
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.074591
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.454982
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.878971
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.064881
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.666718
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33322
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10018
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96177
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92575
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.15018
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4193
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.511732
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.601145
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.695796
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.796138
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.90268
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.015992
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.136717
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.262528
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.396023
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.538852
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.691996
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.856586
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.034317
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.226436
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.429894
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.650051
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.889731
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.151605
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.441117
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.753399
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.098158
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.481189
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.906449
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096977
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.699806
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37105
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14387
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0146
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98749
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22202
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51564
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.519011
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.608834
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.703929
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.804754
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.911823
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.02571
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.146654
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.272278
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.406428
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.549978
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.703922
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.869508
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.04831
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.240625
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.444631
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.666043
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.907144
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.171033
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.461456
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.775376
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.122476
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.508239
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.934861
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.130178
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.734139
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4103
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18924
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06954
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0517
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29681
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63006
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.526444
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.616685
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.712234
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.813554
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.921161
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.035637
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.156034
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.282269
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.417091
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.561384
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.716148
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.882822
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.062658
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.254632
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.459786
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.682492
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.92506
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.191574
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.482028
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.798034
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.147552
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.536173
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.964224
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.164504
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.769716
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45106
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23638
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12657
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11841
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37464
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74882
‡(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.534028
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.624697
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.720712
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.822537
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.930696
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.045775
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.165641
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.292503
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.428017
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.573071
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.728695
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.896466
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.077365
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.269025
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.475362
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.699402
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.943483
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.212683
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.503216
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.821377
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.173396
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.564291
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.994549
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.199969
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.806603
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4933
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28523
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18574
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18771
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4556
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.87214
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.541764
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.632872
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.729362
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.831705
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.940428
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.055895
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.175475
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.302981
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.439204
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.585041
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.741693
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.910443
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.092103
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.283806
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.491362
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.716776
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.962955
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.234177
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.525028
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.845416
•(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.200021
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.59228
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.025851
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.513291
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.844818
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53707
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33591
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24713
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25963
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54478
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00014
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.549655
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.64121
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.738187
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.841059
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.950359
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.065356
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.185538
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.313706
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.450656
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.597297
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.755002
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.924756
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.106161
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.298982
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.507791
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.734623
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.983286
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.254628
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.547472
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.870159
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.227456
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.621147
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.05815
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.549673
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.884338
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58239
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38841
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31071
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34153
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64377
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13297
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.557699
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.649714
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.747187
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.8506
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.960492
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.075034
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.195833
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.32468
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.462376
‘(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.609917
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.768622
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.939407
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.120584
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.314554
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.524657
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.752947
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.004149
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.275657
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.570557
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.895619
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.255735
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.650902
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.09146
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.586715
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.925194
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62931
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44278
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37665
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4267
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74644
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26855
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.565899
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.658381
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.756363
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.860329
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.970824
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.084928
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.206361
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.335902
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.474363
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.6229
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.782557
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.954401
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.135375
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.330527
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.541958
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.772366
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.025549
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.297267
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.594289
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.921803
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.284412
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.681561
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.125794
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.625207
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.967478
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67783
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49903
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44491
(350.79, 8.65, 313.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51491
