¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
È(399.81, 14.03, 244.22) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.65651
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887371
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234224
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614389
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032786
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.485039
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.9891
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55434
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18918
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80834
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41898
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40956
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55915
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67678
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.7339
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.71786
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.70376
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.69157
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.68131
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.84489
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.731926
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.921566
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.121808
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.337048
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.568989
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.819613
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563986
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881265
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2276
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.607122
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.024725
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.473842
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.974551
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53811
¡(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17088
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80658
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45403
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45055
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56213
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68959
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.74431
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.72825
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.71413
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.70194
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.69166
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.65514
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.729668
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.918551
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.118573
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.333567
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.565235
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.815551
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.086846
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8753
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221048
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.59993
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.016819
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462852
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.960245
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52203
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15282
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80545
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48942
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4919
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54541
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67556
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33144
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42589
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79445
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.91333
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.90288
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.66833
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.727714
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.915592
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.115396
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.330149
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.561549
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.811563
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.082556
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.869401
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.214631
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592863
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.009029
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452035
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.946097
§(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50623
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13501
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80496
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52509
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48825
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52915
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64658
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34851
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.06155
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.04483
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.17026
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.15408
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.1399
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.98359
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.725795
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.912684
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.112277
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.326794
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.55793
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.807649
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.078346
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8636
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.208298
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585928
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.001366
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.441442
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.932135
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49063
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11745
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80511
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56109
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46656
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51327
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61847
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.96806
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.95167
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.83112
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.81881
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.80844
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.94399
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.78806
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.50523
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.723879
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.909833
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.109218
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.323502
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.554379
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.80381
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.074217
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.367753
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202041
Æ(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579065
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99382
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.431075
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.918362
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47522
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10011
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80587
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57158
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44535
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.02562
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.99542
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.97012
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.95372
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.84934
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.83701
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.82662
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.93347
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.74651
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 14.39576
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.47053
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.721268
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.907037
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.106217
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.320274
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.550899
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.800279
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.07017
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.363348
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195907
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.572311
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.986385
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.42088
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.904793
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46005
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08304
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78677
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55343
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42752
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.0369
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.00261
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.97528
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.95925
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.95379
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.85718
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.84678
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.92315
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.76811
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.76314
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.7066
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.718708
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.904297
¬(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.103276
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.317111
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.547485
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.796766
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.066206
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.359035
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.678376
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565681
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.977777
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.41089
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.891403
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44508
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06617
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76768
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53563
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41067
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.0545
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.01795
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.98967
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.97362
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.96901
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.87935
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.86892
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.91303
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.95482
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.78686
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.78395
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 15.34215
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.72849
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.716198
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.901611
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.100394
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.314011
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.544144
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.793188
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.062326
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.354811
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.673762
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.559168
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968908
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.40113
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.878643
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43033
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04964
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74893
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51825
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39411
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.08122
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.04444
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.01671
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.00029
§(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.99485
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.90352
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.89307
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.90311
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.981
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.80981
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 13.80894
(399.77, 14.06, 244.12) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 12.75237
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.713744
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.898981
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.097573
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.310977
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.540936
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.789687
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.058525
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.350677
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.669248
(399.77, 14.06, 244.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552759
