¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
©(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.21039
(399.24, 14.05, 244.94) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 12.82364
(399.24, 14.05, 244.94) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 13.31727
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.42109
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.4154
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.4129
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.41361
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.41751
û(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.42461
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.328526
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.550015
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.788672
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04505
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320946
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613447
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929826
(399.24, 14.05, 244.94) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.608036
(399.24, 14.05, 244.94) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.477045
(399.24, 14.05, 244.94) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.4541
(399.24, 14.05, 244.94) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.432401
(399.24, 14.05, 244.94) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.411932
(399.24, 14.05, 244.94) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.392673
(399.24, 14.05, 244.94) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.93572
(399.24, 14.05, 244.94) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.913312
(399.24, 14.05, 244.94) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.892478
(399.24, 14.05, 244.94) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 8.931879
(399.24, 14.05, 244.94) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 8.916102
(399.24, 14.05, 244.94) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 8.901709
(399.24, 14.05, 244.94) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 9.832837
(399.24, 14.05, 244.94) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 10.11071
(399.24, 14.05, 244.94) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 10.45046
(399.24, 14.05, 244.94) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 12.72494
(399.24, 14.05, 244.94) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 12.71484
(399.24, 14.05, 244.94) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 13.21071
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.97559
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.96994
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.96741
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.96802
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.97175
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.97861
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.332549
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.554377
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.793348
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051492
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33011
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.624624
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941963
(399.24, 14.05, 244.94) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.718451
(399.24, 14.05, 244.94) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.571529
(399.24, 14.05, 244.94) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.548292
(399.24, 14.05, 244.94) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.526318
(399.24, 14.05, 244.94) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.505588
(399.24, 14.05, 244.94) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.486086
(399.24, 14.05, 244.94) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.00849
(399.24, 14.05, 244.94) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.985919
(399.24, 14.05, 244.94) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 9.964931
(399.24, 14.05, 244.94) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 8.954462
(399.24, 14.05, 244.94) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 8.938649
(399.24, 14.05, 244.94) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 8.924217
í(399.24, 14.05, 244.94) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 9.463097
(399.24, 14.05, 244.94) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 9.611794
(399.24, 14.05, 244.94) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 12.6317
(399.24, 14.05, 244.94) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 12.61976
(399.24, 14.05, 244.94) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 12.60973
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.55994
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.55124
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.54563
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.54307
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.54358
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.54716
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.55382
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.33663
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558751
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798088
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.056602
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.336692
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635824
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954172
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3015
(399.24, 14.05, 244.94) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.66959
(399.24, 14.05, 244.94) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.64605
(399.24, 14.05, 244.94) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.623791
(399.24, 14.05, 244.94) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.602791
(399.24, 14.05, 244.94) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.583034
(399.24, 14.05, 244.94) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 7.599554
(399.24, 14.05, 244.94) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.06111
(399.24, 14.05, 244.94) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.03996
(399.24, 14.05, 244.94) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 8.978504
(399.24, 14.05, 244.94) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 8.962647
(399.24, 14.05, 244.94) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 8.94818
(399.24, 14.05, 244.94) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 9.026317
(399.24, 14.05, 244.94) (392.09, 7.80, 265.10) (1.74, 0.49, 3.91) Tools 9.187125
(399.24, 14.05, 244.94) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 12.53001
(399.24, 14.05, 244.94) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 12.51816
(399.24, 14.05, 244.94) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 12.5082
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.15527
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.14668
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.14109
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.13852
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.13895
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.14238
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.14883
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.340676
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.563114
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802757
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061677
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.342218
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.643839
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.966457
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.314977
ú(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696709
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.116577
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580552
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15174
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8234
(399.24, 14.05, 244.94) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.16187
(399.24, 14.05, 244.94) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.13896
(399.24, 14.05, 244.94) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.11765
(399.24, 14.05, 244.94) (392.05, 7.25, 266.04) (0.46, 0.64, 3.99) Tools 10.09794
(399.24, 14.05, 244.94) (393.28, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 11.57804
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55697
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.85625
(399.24, 14.05, 244.94) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 12.52763
(399.24, 14.05, 244.94) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 12.4318
(399.24, 14.05, 244.94) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 12.42003
(399.24, 14.05, 244.94) (394.08, 7.90, 265.47) (2.11, 0.84, 3.83) Tools 12.41013
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.76912
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.76063
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.75508
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.75248
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.75284
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.75614
(399.24, 14.05, 244.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.76239
(398.90, 14.01, 245.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.295219
(398.90, 14.01, 245.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.513132
(398.90, 14.01, 245.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747697
(398.90, 14.01, 245.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.996608
(398.90, 14.01, 245.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.254743
(398.90, 14.01, 245.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522824
(398.90, 14.01, 245.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.789057
(398.90, 14.01, 245.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076059
(398.90, 14.01, 245.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.386303
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.306616
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.282214
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.259186
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.237511
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.217175
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.198156
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.180445
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.164026
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.148888
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.135016
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.122403
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.111037
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.444196
(398.90, 14.01, 245.30) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.76973
(398.90, 14.01, 245.30) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.760975
(398.90, 14.01, 245.30) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.753691
(398.90, 14.01, 245.30) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.747871
(398.90, 14.01, 245.30) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.743511
(398.90, 14.01, 245.30) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.740608
ú(398.90, 14.01, 245.30) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.739161
(398.90, 14.01, 245.30) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.739167
(398.90, 14.01, 245.30) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 9.740629
(398.90, 14.01, 245.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.294796
(398.90, 14.01, 245.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512671
(398.90, 14.01, 245.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.747216
(398.90, 14.01, 245.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.000349
(398.90, 14.01, 245.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.260236
(398.90, 14.01, 245.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5207
(398.90, 14.01, 245.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.786779
(398.90, 14.01, 245.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.073588
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.257292
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.231736
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.207558
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.18474
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.163263
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.143111
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.12427
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.106722
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.090453
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.075455
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.061711
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.049214
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.037953
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.442
(398.90, 14.01, 245.30) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.752298
(398.90, 14.01, 245.30) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.743057
(398.90, 14.01, 245.30) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.735287
(398.90, 14.01, 245.30) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.72898
(398.90, 14.01, 245.30) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.72413
(398.90, 14.01, 245.30) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.720736
(398.90, 14.01, 245.30) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.718794
(398.90, 14.01, 245.30) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.718305
(398.90, 14.01, 245.30) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.719264
(398.90, 14.01, 245.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.294359
(398.90, 14.01, 245.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512235
(398.90, 14.01, 245.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746716
(398.90, 14.01, 245.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999823
(398.90, 14.01, 245.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265792
(398.90, 14.01, 245.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518764
(398.90, 14.01, 245.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784683
(398.90, 14.01, 245.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076302
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.184731
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.159402
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.135439
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.112825
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.091541
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.071569
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.052896
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.035504
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.019382
€ (398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.004517
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.990898
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.978513
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.967354
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.43983
(398.90, 14.01, 245.30) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.666649
(398.90, 14.01, 245.30) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.657494
(398.90, 14.01, 245.30) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.649794
(398.90, 14.01, 245.30) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.643545
(398.90, 14.01, 245.30) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.638741
(398.90, 14.01, 245.30) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.635381
(398.90, 14.01, 245.30) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.63346
(398.90, 14.01, 245.30) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.632977
(398.90, 14.01, 245.30) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.633932
(398.90, 14.01, 245.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.293972
(398.90, 14.01, 245.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511763
(398.90, 14.01, 245.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746247
(398.90, 14.01, 245.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.999323
(398.90, 14.01, 245.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.269825
(398.90, 14.01, 245.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521498
(398.90, 14.01, 245.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793103
(398.90, 14.01, 245.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.086327
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.114636
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.089528
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.065774
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.043356
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.022256
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.00246
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.983947
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.966709
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.950727
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.935992
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.922491
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.910216
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 7.899155
(398.90, 14.01, 245.30) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 8.437683
(398.90, 14.01, 245.30) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.58391
(398.90, 14.01, 245.30) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.574836
(398.90, 14.01, 245.30) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.567206
(398.90, 14.01, 245.30) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.561014
(398.90, 14.01, 245.30) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.556255
(398.90, 14.01, 245.30) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.552927
(398.90, 14.01, 245.30) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.551025
(398.90, 14.01, 245.30) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.55055
(398.90, 14.01, 245.30) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 9.5515
