¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ù(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77845
(399.80, 14.10, 246.80) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 21.32182
(399.80, 14.10, 246.80) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 22.17705
(399.80, 14.10, 246.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 24.79562
(399.80, 14.10, 246.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 24.80636
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.012138
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.227426
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.460033
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.711732
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.984926
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.281903
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.128287
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.508519
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.927495
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391397
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.907624
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48558
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13696
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87644
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7232
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70218
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90312
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34078
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92508
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.59535
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.29379
(399.80, 14.10, 246.80) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 22.75428
(399.80, 14.10, 246.80) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 22.97851
(399.80, 14.10, 246.80) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 22.9908
(399.80, 14.10, 246.80) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 22.82786
(399.80, 14.10, 246.80) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 22.31248
(399.80, 14.10, 246.80) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 21.80158
(399.80, 14.10, 246.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 24.87873
(399.80, 14.10, 246.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 24.89385
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.008244
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.223137
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.4554
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.706711
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.979465
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774454
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120391
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499862
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.917927
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.380704
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.895739
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47226
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12184
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85923
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7034
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67914
¶(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87071
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30823
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87871
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48528
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.12136
(399.80, 14.10, 246.80) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 22.45075
(399.80, 14.10, 246.80) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 22.65489
(399.80, 14.10, 246.80) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 22.66313
(399.80, 14.10, 246.80) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 22.50237
(399.80, 14.10, 246.80) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 22.00187
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.004335
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.218831
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.450747
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.701668
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.973983
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767201
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112433
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491132
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.908312
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.370018
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.883829
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45885
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10672
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84201
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68356
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65612
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83812
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27565
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83262
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37739
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03063
(399.80, 14.10, 246.80) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 22.15806
(399.80, 14.10, 246.80) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 22.34348
(399.80, 14.10, 246.80) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 22.34802
(399.80, 14.10, 246.80) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 22.18945
(399.80, 14.10, 246.80) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 21.99932
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.000344
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.214506
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.446074
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.696605
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444568
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759944
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.104521
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.482402
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.898634
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.359334
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.871861
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44545
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09156
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82471
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66372
¥(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63305
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80546
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24306
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78681
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27165
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94113
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.53833
(399.80, 14.10, 246.80) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 22.2506
(399.80, 14.10, 246.80) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 22.24426
(399.80, 14.10, 246.80) (438.32, 8.60, 240.59) (3.14, 1.85, 2.76) Tools 22.24125
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.996333
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.210166
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.441384
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.691523
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4379
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752686
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096525
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473646
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.888978
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.348608
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.859887
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.432
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07637
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80743
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64384
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60995
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77267
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20697
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74135
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26325
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.85282
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.39805
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.99231
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.20581
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.436678
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142575
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431211
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745379
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088565
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464879
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.879302
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337867
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.847932
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41857
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06117
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7901
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62393
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58687
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73973
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1673
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69624
¼(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26619
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76579
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28125
(399.80, 14.10, 246.80) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 24.53942
(399.80, 14.10, 246.80) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 24.63152
(399.80, 14.10, 246.80) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 24.56705
(399.80, 14.10, 246.80) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 24.42727
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.988274
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.201437
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870765
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13639
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424502
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738086
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.080566
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456093
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869602
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.327089
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.835916
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40509
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04595
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77279
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60404
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56376
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7067
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12747
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62617
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26975
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.67991
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.1681
(399.80, 14.10, 246.80) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 24.70895
(399.80, 14.10, 246.80) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 24.80955
(399.80, 14.10, 246.80) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 24.75641
(399.80, 14.10, 246.80) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 24.49165
(399.80, 14.10, 246.80) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 23.91817
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.984228
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.197051
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86507
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130213
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417802
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.730765
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.072548
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447276
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859894
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.31636
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.82392
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39161
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0307
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75546
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58411
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54061
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67357
Å(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0876
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52435
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.274
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59981
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05785
(399.80, 14.10, 246.80) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 24.8844
(399.80, 14.10, 246.80) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 24.99387
(399.80, 14.10, 246.80) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 24.95256
(399.80, 14.10, 246.80) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 23.46719
(399.80, 14.10, 246.80) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 23.76312
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.98017
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614587
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859334
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124009
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411068
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.723413
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.064546
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438457
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.850148
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.305558
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.811902
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37812
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01548
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73807
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56417
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5175
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64037
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04758
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42409
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27889
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.57528
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.03268
(399.80, 14.10, 246.80) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 23.3267
(399.80, 14.10, 246.80) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 23.26033
(399.80, 14.10, 246.80) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 23.30589
(399.80, 14.10, 246.80) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 23.4793
(399.80, 14.10, 246.80) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 23.92523
(399.80, 14.10, 246.80) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 24.7188
(399.80, 14.10, 246.80) (440.23, 9.89, 235.91) (2.32, 1.85, 2.92) Tools 24.91176
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.976103
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60928
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853644
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117817
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404314
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716101
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.056485
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429651
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.840429
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.294752
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.799828
(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36464
Ş(399.80, 14.10, 246.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00022
