¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ã(381.30, 14.12, 264.57) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.598531
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50966
(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 12.54299
(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 12.51978
(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 12.49852
(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 12.47919
(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 12.46178
(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 12.44627
(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 12.43265
(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 12.42091
(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 12.41105
(381.58, 14.04, 263.72) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 14.89197
»(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.549583
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.729788
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.923001
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.132477
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.361406
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0629
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349926
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662438
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004774
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.383436
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.798086
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.242575
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735834
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2864
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91457
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65049
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49489
(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 12.27133
(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 12.24867
(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 12.22792
(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 12.20906
(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 12.19322
(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 12.1797
(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 12.16803
(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 12.15819
(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 12.15018
(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 13.61599
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.546328
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.726304
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.919339
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.12982
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.358536
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060977
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347821
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66012
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.001397
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.377013
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790211
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.233832
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726142
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27554
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90348
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63786
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48027
(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 12.35254
(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 12.33138
(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 12.31212
(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 12.29476
(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 12.27927
(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 12.26565
(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 12.25389
²(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 12.24398
(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 12.2359
(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 13.59619
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.543127
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.722874
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.915976
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.127208
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.355716
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.60295
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.345747
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65786
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998941
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.373128
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782465
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.225286
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.716608
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26484
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89254
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62535
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46588
(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 12.44223
(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 12.4209
(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 12.4015
(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 12.38401
(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 12.3684
(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 12.35468
(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 12.34283
(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 12.33284
(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 12.3247
(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 13.57682
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.539974
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.7195
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.91303
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.12464
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.352941
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.599946
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34376
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.655702
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.996557
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.370509
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.774852
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.216849
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.707235
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25439
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8817
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 11.02044
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.99769
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.97668
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.95737
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.93976
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.92384
¸(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.90959
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.897
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.88607
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.87678
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.86912
(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 13.55787
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.536876
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.71638
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.910689
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.122118
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.350217
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.596995
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341813
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653597
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994275
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.3677
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767365
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.20855
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.698025
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24407
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87105
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.99338
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.97069
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.94973
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.93048
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.91292
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.89704
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.88282
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.87027
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.85936
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.85009
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.84246
(381.58, 14.04, 263.72) (402.88, 7.70, 253.14) (1.94, 1.43, 1.94) Tools 13.53933
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.533831
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.713405
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.90839
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.119641
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.347542
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.594096
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.861646
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651546
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992011
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361028
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.76001
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.200426
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.688996
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23395
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86048
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.96809
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.94546
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.92455
¶(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.90534
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.88782
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.87198
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.8578
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.84528
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.8344
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.82516
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.81754
(381.58, 14.04, 263.72) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 14.33018
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.530845
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.710484
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.906132
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.11721
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.344917
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.591253
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.858624
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649577
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.989851
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.35446
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.752784
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192443
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.680122
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22402
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8501
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.94455
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.92197
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.9011
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.88194
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.86446
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.84866
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.83451
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.82202
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.81116
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.80194
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.79434
(381.58, 14.04, 263.72) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 14.38952
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.528166
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.707897
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.903917
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.114824
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.34234
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.588462
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.855875
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647634
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986097
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348042
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.745688
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.184592
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.671405
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21427
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84336
¹(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.92274
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.90021
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.87938
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.86026
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.84282
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.82705
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.81293
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.80047
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.78963
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.78043
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.77285
(381.58, 14.04, 263.72) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 14.7803
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.525539
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.705875
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.901745
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.112484
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.339814
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.585725
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.853066
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.143344
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.980314
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.341688
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.738748
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.176908
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.66281
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20707
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83955
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.90264
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.88015
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.85937
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.84028
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.82288
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.80713
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.79305
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.78061
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.7698
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.76061
(381.58, 14.04, 263.72) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 10.75305
(381.58, 14.04, 263.72) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 13.90483
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.522962
(381.58, 14.04, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.703894
