¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
©(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.788953
(397.04, 14.25, 245.60) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 7.925508
(397.04, 14.25, 245.60) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 7.914214
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06594
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58317
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14032
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40375
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.06268
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.436088
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.418977
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.435847
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.875475
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.876688
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.87848
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.033324
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.251068
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.4861
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74055
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016916
(397.04, 14.25, 245.60) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.135401
(397.04, 14.25, 245.60) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.113132
ü(397.04, 14.25, 245.60) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.092057
(397.04, 14.25, 245.60) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.072159
(397.04, 14.25, 245.60) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 7.089831
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.499981
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.487462
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.475816
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.465032
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.455104
(397.04, 14.25, 245.60) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.589451
(397.04, 14.25, 245.60) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.272896
(397.04, 14.25, 245.60) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.258325
(397.04, 14.25, 245.60) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.245035
(397.04, 14.25, 245.60) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.233015
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08844
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64747
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21134
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4864
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80711
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.465384
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.448109
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.43691
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.904409
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.905753
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.90768
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.949178
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.257423
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492987
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748039
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025033
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326838
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.657
(397.04, 14.25, 245.60) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.445999
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.514927
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.500672
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.487308
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.474824
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.46321
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.530525
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.618114
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.709388
(397.04, 14.25, 245.60) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.821276
(397.04, 14.25, 245.60) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.606915
(397.04, 14.25, 245.60) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.592754
(397.04, 14.25, 245.60) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.579919
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08191
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71452
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28537
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50771
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58382
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.495719
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.478273
€ (397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.461515
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.934309
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.93579
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.93786
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.950673
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.266383
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500118
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.75571
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033374
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.335963
(397.04, 14.25, 245.60) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.438646
(397.04, 14.25, 245.60) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.201097
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.503062
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.488844
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.475513
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.463062
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.543133
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.841166
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.939419
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.041953
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.243582
(397.04, 14.25, 245.60) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.987633
(397.04, 14.25, 245.60) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.972492
(397.04, 14.25, 245.60) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 8.958739
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07746
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71706
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36238
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39093
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.40081
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.527129
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.509506
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.492578
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.965207
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.966832
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.969051
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.971865
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.27579
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508333
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763648
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.04197
(397.04, 14.25, 245.60) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.265423
(397.04, 14.25, 245.60) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.99073
(397.04, 14.25, 245.60) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.972803
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.492071
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.477887
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.464589
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.452166
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.547335
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.979846
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.30055
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.416531
ş(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.537859
(397.04, 14.25, 245.60) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.405066
(397.04, 14.25, 245.60) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.388822
(397.04, 14.25, 245.60) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.374026
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07498
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71438
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41107
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27837
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27481
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.559654
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.541849
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.524744
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.555083
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.998909
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.001285
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.00426
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.285443
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.518734
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771775
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050845
(397.04, 14.25, 245.60) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.972566
(397.04, 14.25, 245.60) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.776869
(397.04, 14.25, 245.60) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.75952
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.481946
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.467793
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.454524
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.442129
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.551732
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.984962
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.492583
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.841555
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.980159
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.125579
(397.04, 14.25, 245.60) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.847214
(397.04, 14.25, 245.60) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.831232
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07453
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71387
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40416
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16983
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15349
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.593337
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.575341
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.558051
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.55645
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.032057
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.034595
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.037741
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.295267
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529367
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782572
(397.04, 14.25, 245.60) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.825759
‹ (397.04, 14.25, 245.60) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.594541
(397.04, 14.25, 245.60) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.576656
(397.04, 14.25, 245.60) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.559844
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.47268
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.458554
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.445312
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.432942
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.421436
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.990307
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 6.498882
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.102983
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.487684
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.655793
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.887543
(397.04, 14.25, 245.60) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 10.33696
(397.04, 14.25, 245.60) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 10.36914
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71041
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39968
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13651
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03659
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.628218
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.610024
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.592545
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.575765
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.066308
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.069018
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.072341
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.11256
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540209
(397.04, 14.25, 245.60) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.688681
(397.04, 14.25, 245.60) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.475006
(397.04, 14.25, 245.60) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.453667
(397.04, 14.25, 245.60) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.433424
(397.04, 14.25, 245.60) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.414264
(397.04, 14.25, 245.60) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.396168
(397.04, 14.25, 245.60) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.379123
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.436946
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.424599
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.413115
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.402484
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.392698
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.110843
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.841756
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 8.272406
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 8.480012
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48074
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07711
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70847
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39756
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13706
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93923
 (397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.664346
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.645947
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.628269
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 3.611299
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.101703
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.104592
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.1081
(397.04, 14.25, 245.60) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 4.11457
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.551309
(397.04, 14.25, 245.60) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.532639
(397.04, 14.25, 245.60) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.510044
(397.04, 14.25, 245.60) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.488568
(397.04, 14.25, 245.60) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.468197
(397.04, 14.25, 245.60) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.448913
(397.04, 14.25, 245.60) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.567191
(397.04, 14.25, 245.60) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 6.95533
(397.04, 14.25, 245.60) (389.41, 7.25, 265.86) (0.46, 0.64, 3.99) Tools 7.089851
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.770362
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.749354
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.729352
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.71034
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 5.694205
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.851723
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 8.753996
(397.04, 14.25, 245.60) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 9.245126
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47093
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07731
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70871
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39783
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14024
(397.04, 14.25, 245.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94275
