¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í(399.93, 12.64, 329.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.61737
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.334048
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361652
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393143
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.426039
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460317
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49607
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533312
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.57202
¸(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.612258
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.654106
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697604
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742728
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78953
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83811
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888456
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940677
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994789
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050815
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.108893
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169051
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23134
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295784
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.362568
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.431653
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.559856
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.790348
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038726
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23397
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.256302
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279858
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.304668
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330705
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358061
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386742
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417758
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451921
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487593
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524719
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563309
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603464
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645191
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688537
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733542
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78025
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828676
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878927
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.930989
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.984942
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040866
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098782
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.158772
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.220861
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285168
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.351778
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420719
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567089
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.798134
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.047144
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231664
¶(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253975
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277506
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302265
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328336
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355639
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384264
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414248
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445592
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.480092
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51711
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.55565
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595695
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63734
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680543
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725462
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772054
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.820365
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870498
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922439
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976271
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.03207
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089863
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149694
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.211658
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275863
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34228
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.411057
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574352
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.805955
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.055543
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230281
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252544
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.276057
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300825
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326848
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.354162
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382797
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412731
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444056
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47675
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510881
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.548975
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588974
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630486
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673643
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718455
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.764939
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.813169
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863189
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.91502
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968737
¸(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.024453
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082099
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141845
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.203688
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267742
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334006
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40266
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581586
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813779
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.063985
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22976
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252039
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275537
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300291
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326331
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353628
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382249
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412197
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443508
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.476217
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510303
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54589
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583243
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.624745
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.667771
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712544
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758926
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807083
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857002
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.908758
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962401
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017981
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.075547
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135186
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.196919
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260862
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.327074
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.395584
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588854
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821584
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072415
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230162
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252429
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275949
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300722
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326722
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.35404
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38268
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412647
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443948
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.476647
¶(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510751
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54633
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.583361
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621913
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662988
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707637
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753985
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802078
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85193
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.90362
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.957166
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.012709
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070176
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.129714
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.191407
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.25525
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.321359
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.389764
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596099
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.829374
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08084
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231454
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.253746
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.277261
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302028
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.328081
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355424
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38406
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413993
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.445348
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478072
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.512202
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.547775
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.584831
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62338
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663491
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705207
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750142
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.798177
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.847972
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899603
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.953121
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008573
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.065981
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125459
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187091
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250839
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316886
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.385228
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603384
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837209
¹(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.089317
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233667
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.255958
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.279501
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.304298
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33038
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.357723
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.386358
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.41638
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447766
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.48049
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514622
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.550256
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.587344
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625924
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666068
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707816
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.751151
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.796119
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845124
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.896735
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950171
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.005571
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062959
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122384
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183963
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.24769
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.313685
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.381974
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.610652
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.845035
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097764
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.236744
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.259098
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282673
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307503
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.333591
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360967
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.389667
(399.36, 12.63, 329.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419724
