¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ñ(335.11, 7.47, 357.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.099317
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.10423
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.3585
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.90933
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.46464
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4693
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.94186
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.91954
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.90083
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.88572
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.87418
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.86621
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.86181
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.86097
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.86369
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.200688
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.414725
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.650092
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.904458
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.173336
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.460554
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.77294
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.128744
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.524765
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.008679
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.539058
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10268
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.7703
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45604
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20465
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.08522
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.11283
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.36559
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.91577
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.48644
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46706
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.89513
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.87286
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.85419
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.8391
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.82758
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.81963
¹(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.81524
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.81441
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.81712
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.201824
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.415585
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.651019
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.905462
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.173802
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.461059
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.77349
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.128823
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.526613
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.010749
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.542282
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10758
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77587
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46368
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21307
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.09359
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.12124
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.37265
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.92274
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.50917
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46491
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.85214
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.82991
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.81127
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.79621
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.78472
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.77678
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.7724
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.77157
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.77428
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.202991
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.416433
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.651935
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.906454
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.174293
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.461593
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.774071
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.12888
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.528311
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.012651
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.545445
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11232
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78128
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47131
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22157
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10201
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.12946
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.37968
Ü(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.93025
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.56318
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46281
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.81285
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.79066
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.77205
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.75702
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.74554
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.73762
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.73325
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.73242
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.73513
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.204192
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.417272
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.65284
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.907433
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.174809
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.462154
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.774683
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.128905
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.529855
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.01438
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.54855
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11692
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78652
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47885
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23014
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11048
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.13748
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.38669
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.93829
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.619
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.46076
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.77724
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.75508
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.7365
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.72149
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.71004
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.70213
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.69776
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.69693
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.69964
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.205425
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.418099
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.653733
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.908399
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.175352
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.462742
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.775324
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.12891
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.531248
Ü(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.015941
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.551594
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12136
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79158
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48645
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23879
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.11899
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.14532
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.39365
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.9461
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.67478
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.4588
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.74527
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.72314
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.70459
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.6896
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.67816
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.67026
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.6659
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.66508
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.66778
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.206689
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.418916
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.654613
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.909353
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.17592
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.463359
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.775996
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.12889
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.532488
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.01733
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.554574
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12566
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79648
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49411
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24751
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.12755
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.15295
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.40059
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.94631
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.73051
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45689
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.71692
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.69482
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.67629
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.66132
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.64989
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.64201
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.63765
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.63682
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.63953
£(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.207986
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.41972
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.655484
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.910295
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.176514
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.464004
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.776699
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.128842
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.533574
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.018547
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.557494
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1298
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8012
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50184
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2563
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.13616
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16038
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.40749
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.94639
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.74288
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.45501
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.69217
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.6701
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.65159
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.63663
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.62522
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.61734
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.61299
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.61217
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.61487
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.209313
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.420516
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.656341
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.911222
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.177133
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.464675
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.77743
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.12877
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.534509
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.019591
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.560349
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13379
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80575
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50962
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26516
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.14481
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16762
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.41436
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.34122
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.75085
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.13263
Ø(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.67101
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.64895
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.63046
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.61551
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.60411
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.59624
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.5919
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.59108
(334.96, 7.42, 358.02) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 23.59378
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.210674
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.421299
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.657186
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.912138
(334.96, 7.42, 358.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.177778
