¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¯(380.84, 14.44, 266.64) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 20.42963
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46306
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05535
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63987
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06883
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53255
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03537
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58233
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45587
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64284
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38852
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82196
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48461
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.238731
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529003
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844743
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189409
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567093
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.982666
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.423032
½(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.897796
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42451
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01222
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57313
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99687
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45481
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95107
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49308
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37724
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55061
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26312
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68963
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14176
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85638
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.222455
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511296
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825445
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.168282
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.543817
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.957054
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.391805
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.863206
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38608
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96923
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50766
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92638
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37864
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87182
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40996
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29935
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45938
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14124
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56109
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00598
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47817
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207534
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493505
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806038
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.147068
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.520526
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.931351
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360689
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.828765
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34777
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92633
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44349
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85728
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30793
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79697
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32858
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22229
´(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36916
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02281
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43625
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87417
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33876
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84006
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193482
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475645
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.786559
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.125786
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.497206
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905602
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.329647
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.794441
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30956
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88364
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38068
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79399
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24031
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72372
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24892
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.146
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27992
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90773
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31499
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7462
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22611
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7514
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17939
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459402
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767084
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.104433
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473795
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.879756
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29864
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.760188
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27152
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84108
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32369
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73261
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17402
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65195
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17096
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0705
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1917
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79595
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1988
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65743
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14545
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66563
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165179
¸(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444042
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747522
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.083068
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.450319
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.851995
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.26778
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726024
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23355
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81276
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27077
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67242
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10911
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58166
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09462
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99575
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10441
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7013
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12927
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58385
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.06738
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62799
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150963
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.428667
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.72993
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.061653
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426812
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823977
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.236944
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.691982
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20394
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78476
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2199
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61486
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04552
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51286
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01995
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92181
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01451
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63767
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06206
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51267
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9919
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.63726
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52821
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.136685
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413168
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713126
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040159
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403298
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.796053
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.206253
¹(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661409
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17892
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75675
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17002
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56129
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98323
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44549
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94687
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84863
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91655
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53031
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99705
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44387
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91893
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64723
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.78889
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122393
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397657
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696239
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021248
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.37969
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768212
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.175634
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.638895
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15389
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72868
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12121
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50885
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92635
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37954
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87535
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77444
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8199
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42583
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88784
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3774
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.8485
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65789
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.57099
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108052
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382114
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679381
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.002795
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356075
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.740458
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.154543
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616306
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12876
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70055
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07335
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45748
¹(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87106
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31748
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80538
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69224
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7246
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32423
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77991
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26606
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78046
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66929
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.23478
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.093622
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.366551
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662425
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.984323
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335792
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.717772
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.134161
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.593743
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10357
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67196
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02647
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40719
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81694
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25908
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73812
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61109
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6306
(380.84, 14.44, 266.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2254
