¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
À(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018921
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442921
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661674
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896869
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.150368
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424382
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721402
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04446
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364775
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.708927
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084055
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.494436
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.907428
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26932
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65653
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06947
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5175
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00518
(322.40, 7.47, 369.33) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 12.20371
¼(322.40, 7.47, 369.33) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 12.18553
(322.40, 7.47, 369.33) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 12.16922
(322.40, 7.47, 369.33) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 12.29254
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.02964
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 16.00932
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.99143
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.97596
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.96291
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.95225
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.94399
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.93812
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.93463
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.93351
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.439163
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.657603
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892499
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145659
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.419275
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.71588
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035172
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.350932
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.693891
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.067667
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476455
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.9254
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29256
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67866
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09338
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54346
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03345
(322.40, 7.47, 369.33) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 12.52552
(322.40, 7.47, 369.33) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 12.50229
(322.40, 7.47, 369.33) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 12.48101
(322.40, 7.47, 369.33) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 12.46165
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.93067
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.9105
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.89274
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.87739
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.86444
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.85387
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.84568
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.83986
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.83641
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.83532
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435393
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.653588
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888162
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140962
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414195
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710364
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022581
¸(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.33731
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679058
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.051474
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.458748
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.905918
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31647
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70151
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11812
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.547
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01028
(322.40, 7.47, 369.33) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 11.84408
(322.40, 7.47, 369.33) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.10464
(322.40, 7.47, 369.33) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 12.53631
(322.40, 7.47, 369.33) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 12.52013
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.83528
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.81524
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.79761
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.78237
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.76952
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.75903
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.75091
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.74515
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.74173
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.74067
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431664
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64957
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883815
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.136325
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.409156
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704917
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010182
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.323859
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.664445
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.035547
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.441287
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.886744
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33088
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69547
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08849
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51328
(322.40, 7.47, 369.33) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 11.41619
(322.40, 7.47, 369.33) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 11.39486
(322.40, 7.47, 369.33) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 11.62714
(322.40, 7.47, 369.33) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.12392
(322.40, 7.47, 369.33) (348.27, 0.43, 382.73) (0.86, 0.87, 0.86) Tools 12.95451
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.74335
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.72345
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.70595
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.69082
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.67805
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.66765
®(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.65959
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.65388
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.65051
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.64947
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.427981
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.645586
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879575
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131693
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.404161
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69949
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.997963
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.310634
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.650063
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019829
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424852
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879382
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3032
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66734
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05816
(322.40, 7.47, 369.33) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 11.47298
(322.40, 7.47, 369.33) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 11.44979
(322.40, 7.47, 369.33) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 11.4284
(322.40, 7.47, 369.33) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 11.40879
(322.40, 7.47, 369.33) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 12.10331
(322.40, 7.47, 369.33) (348.27, 0.43, 382.73) (0.86, 0.87, 0.86) Tools 12.99892
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.65482
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.63505
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.61766
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.60263
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.58996
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.57963
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.57164
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.56597
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.56264
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.56162
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.424277
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.641654
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875334
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12712
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.399205
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.694144
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985898
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297588
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635894
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011457
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424696
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879223
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27463
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64005
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02875
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44875
Ã(322.40, 7.47, 369.33) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 11.48532
(322.40, 7.47, 369.33) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 11.46385
(322.40, 7.47, 369.33) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 11.44418
(322.40, 7.47, 369.33) (348.27, 0.43, 382.73) (0.86, 0.87, 0.86) Tools 13.18955
(322.40, 7.47, 369.33) (348.27, 0.43, 382.73) (0.86, 0.87, 0.86) Tools 13.18208
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.56959
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.54994
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.53267
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.51774
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.50515
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.49489
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.48696
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.48135
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.47805
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.47706
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420648
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637726
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871098
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122583
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.394303
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686941
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974031
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288331
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.63412
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011469
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424738
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879247
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24679
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6117
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00023
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41793
(322.40, 7.47, 369.33) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 11.52279
(322.40, 7.47, 369.33) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 11.50125
(322.40, 7.47, 369.33) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 11.48151
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.53375
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.50948
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.48759
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.46806
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.45089
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.43606
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.42355
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.41337
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.40549
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.39992
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.39666
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.39569
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.41701
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633862
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866921
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118058
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.389411
­(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677024
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.97045
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.288485
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.634289
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011633
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424905
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879446
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21969
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58259
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97258
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38806
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83811
(322.40, 7.47, 369.33) (348.28, 0.34, 381.89) (0.87, 0.61, 0.61) Tools 12.37683
(322.40, 7.47, 369.33) (348.28, 0.34, 381.89) (0.87, 0.61, 0.61) Tools 12.353
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.45463
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.4305
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.40873
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.38932
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.37226
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.2967
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.28432
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.27424
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.26646
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.26095
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.25773
(322.40, 7.47, 369.33) (350.66, 1.22, 387.46) (3.81, 2.69, 7.65) Cabin 15.25679
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.413388
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.630006
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.862772
(322.40, 7.47, 369.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113605
