¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
î(372.94, 6.93, 361.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.437477
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56804
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63419
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70311
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77493
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8497
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92742
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00822
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09218
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17938
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26987
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36373
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.138811
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.398458
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681592
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.981668
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.31042
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672913
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074461
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.547014
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.030633
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.553843
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06147
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61519
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19178
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6406
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12879
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66558
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9681
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22155
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48716
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76576
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05822
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30011
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51978
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63441
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70764
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78384
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86301
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94531
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03074
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11948
†(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21153
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.12477
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382691
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664361
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964199
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291234
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651668
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.051372
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522093
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.010003
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.530673
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02979
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57984
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14499
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58986
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07361
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58705
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62287
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67636
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9194
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17396
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44081
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72075
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01478
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23892
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46058
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64505
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72271
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80339
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88721
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97425
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06453
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.110229
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.36683
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647014
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946667
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271915
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630335
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029036
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.497021
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.98932
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.507093
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998303
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54472
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09916
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54018
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01958
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51099
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54624
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58354
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62297
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66453
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87685
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13291
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40137
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68317
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97184
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18699
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41102
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64448
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74856
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83398
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92261
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.095603
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.350906
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62957
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92904
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252531
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608905
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006535
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471713
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968535
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.47892
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.967072
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50988
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05426
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49151
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9667
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43755
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47223
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50895
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54782
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58878
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63192
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67724
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.841
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09898
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36956
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65364
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.927
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14476
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37162
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6081
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78552
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.080871
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334837
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.612023
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.911328
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233035
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.587417
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983852
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446281
„(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94764
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.45094
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.936071
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47533
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01029
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44391
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91494
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3667
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40083
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43703
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4753
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51566
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5582
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60291
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64981
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69899
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81256
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07286
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34609
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63296
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89198
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11279
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34294
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066108
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.318731
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.594377
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893561
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213521
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.565851
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.961014
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420621
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.926714
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.423181
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.905289
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44104
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96726
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39729
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8643
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29835
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33197
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36764
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40536
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44519
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48717
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53127
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57759
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62614
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67694
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73005
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79212
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05528
ˆ(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33157
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62186
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86726
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.051208
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.30254
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576668
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875705
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.193912
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544171
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938031
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.394807
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905706
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.395595
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.874754
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40856
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92513
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35166
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81475
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23244
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26559
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30073
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33796
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37728
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41866
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46221
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50793
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55587
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60608
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65858
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71341
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77065
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83033
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04689
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32679
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.036283
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.286253
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558845
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857233
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174238
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522491
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914865
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.368816
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.879416
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.368249
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.84444
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38377
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88621
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30704
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76633
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16894
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20163
‚(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23632
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27302
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31177
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35268
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39567
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44083
(372.92, 6.92, 361.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48819
