¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
½(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56134
(378.13, 15.76, 290.14) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 19.74405
(378.13, 15.76, 290.14) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 20.99993
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.82099
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.80747
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.79737
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.79067
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569875
(378.13, 15.76, 290.14) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 6.729676
(378.13, 15.76, 290.14) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 6.693626
(378.13, 15.76, 290.14) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 6.824008
(378.13, 15.76, 290.14) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 7.053473
(378.13, 15.76, 290.14) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 7.300035
(378.13, 15.76, 290.14) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 7.565633
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.271747
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.590002
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.925394
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.197805
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.505013
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.834968
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19021
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57374
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98897
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56418
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28193
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.32467
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.06861
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.50543
(378.13, 15.76, 290.14) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 19.71157
(378.13, 15.76, 290.14) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 19.68195
(378.13, 15.76, 290.14) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 19.65535
(378.13, 15.76, 290.14) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 19.63174
(378.13, 15.76, 290.14) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 19.61112
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.67175
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.65499
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.64164
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.63168
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.6251
×(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561598
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769848
(378.13, 15.76, 290.14) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 6.840391
(378.13, 15.76, 290.14) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 6.828842
(378.13, 15.76, 290.14) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 7.058659
(378.13, 15.76, 290.14) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 7.305612
(378.13, 15.76, 290.14) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 7.571641
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.252192
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56619
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.890416
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.159668
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452553
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.778662
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12966
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5084
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91826
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76085
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30879
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.20145
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.09737
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.539
(378.13, 15.76, 290.14) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 20.16213
(378.13, 15.76, 290.14) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 20.11866
(378.13, 15.76, 290.14) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 20.07837
(378.13, 15.76, 290.14) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 20.04123
(378.13, 15.76, 290.14) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 20.0072
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.65679
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.62607
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.59881
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.57497
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.55455
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.553371
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758018
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96382
(378.13, 15.76, 290.14) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 6.958229
(378.13, 15.76, 290.14) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 7.063993
(378.13, 15.76, 290.14) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 7.311347
(378.13, 15.76, 290.14) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 7.577824
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230519
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.542746
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.856205
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.12326
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.408361
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.723569
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07041
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44451
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84917
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96052
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33614
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.08252
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.12701
Ñ(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.5736
(378.13, 15.76, 290.14) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 20.64658
(378.13, 15.76, 290.14) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 20.60152
(378.13, 15.76, 290.14) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 20.55973
(378.13, 15.76, 290.14) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 20.52116
(378.13, 15.76, 290.14) (361.03, 7.78, 263.46) (1.35, 1.29, 1.38) Tools 20.48578
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.15542
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.1235
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.0951
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.07022
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.04882
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545281
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746372
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951388
(378.13, 15.76, 290.14) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 7.119874
(378.13, 15.76, 290.14) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 7.083666
(378.13, 15.76, 290.14) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 7.317239
(378.13, 15.76, 290.14) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 7.584176
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.209145
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.519649
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.822757
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.087703
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.370457
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.672831
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0125
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38209
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78169
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16321
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36391
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.96775
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.15751
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.60922
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.31668
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.35369
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53721
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734867
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939168
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157312
(378.13, 15.76, 290.14) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 7.253072
(378.13, 15.76, 290.14) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 7.323291
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902135
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.188122
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496939
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790135
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.052937
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.33339
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.633267
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.95589
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32109
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71578
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28488
¹(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3922
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.93546
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.1889
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.64588
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.36007
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.40582
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529243
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.723588
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927129
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142954
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372586
(378.13, 15.76, 290.14) (372.59, 7.60, 270.35) (1.00, 0.16, 1.00) Tools 7.394993
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.882888
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.167431
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.474584
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758222
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.019026
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.297252
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.594666
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.913276
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26146
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65137
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30983
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42094
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.96339
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.22117
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.68358
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.4047
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.45947
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521366
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712467
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913789
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127584
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356135
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.601032
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863997
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.147061
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4526
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727079
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.985903
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.261957
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.556971
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.872948
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2121
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58848
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33517
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45014
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.99208
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.25432
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.72233
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.45058
¸(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.51466
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511882
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700125
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899606
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112449
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.339992
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58371
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845414
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127059
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430963
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69667
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953554
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.22752
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.520247
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.833667
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16995
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53426
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36093
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47981
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.02152
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.28836
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.76213
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.49772
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.57139
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500889
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687029
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885656
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097606
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.324072
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.566701
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827094
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107347
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409704
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.667017
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922042
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.193937
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.484406
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.79532
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12887
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77898
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38707
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 16.48663
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.05174
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.3233
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 19.80298
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 21.54614
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.62967
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490409
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674305
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871959
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082957
È(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308434
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.549895
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809082
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08796
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388762
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638045
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.891277
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.161167
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449452
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.757984
(378.13, 15.76, 290.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11773
