¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
„(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.336685
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.573066
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0395
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55538
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06711
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.58257
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5381
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94826
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38498
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75915
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0899
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43915
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80837
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37929
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00851
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67843
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10771
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23781
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49186
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.629722
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.905556
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.225629
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.501891
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.798716
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.161537
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.613335
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08395
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6128
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09785
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.61635
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59136
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00216
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44269
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87299
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20957
¿(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56506
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04907
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64908
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.30145
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98198
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95579
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07839
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.631106
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.932728
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.236296
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.513335
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.81102
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.214119
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.653837
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12868
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65359
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12895
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65052
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21889
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05731
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50181
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97984
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33266
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.73518
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3081
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92986
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61469
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60861
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68496
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.632645
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.959844
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.24711
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.524936
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.823494
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.259879
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.694571
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17368
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.68231
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16039
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68508
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25243
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11378
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56239
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04493
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45932
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98417
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58532
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24178
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12166
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30988
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.72991
¢(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.656746
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.986898
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.258066
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.53669
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.851408
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.297105
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.735527
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22166
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71133
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19217
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72003
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28649
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17161
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6244
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11157
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68352
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26079
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88783
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57116
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95159
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94033
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.681432
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.008581
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.269169
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.548602
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.899323
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.334517
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.776706
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2769
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74067
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2243
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.78193
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32106
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23079
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71684
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27276
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95179
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55138
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20359
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27112
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.68258
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62545
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.706042
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.019083
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.280412
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.560667
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.947417
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.37211
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.818097
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32563
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77031
§(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25677
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81392
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35614
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.95256
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88343
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51294
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2311
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85438
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6105
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15057
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.09103
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07019
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.730564
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.029716
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.291795
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.572885
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.995681
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.409875
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.859698
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35306
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80025
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28958
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84638
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.39175
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.99179
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05489
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77172
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52211
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1706
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42104
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71064
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54476
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.53426
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.754995
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.04048
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.303324
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.602698
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.035165
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.447812
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.90713
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38076
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8305
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3408
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8793
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42788
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.08101
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2796
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04044
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82552
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74742
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84352
©(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10376
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.98961
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.99905
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.779329
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.051374
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.314991
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.646461
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.069874
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.485913
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.95783
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40874
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86105
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40928
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91269
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.46452
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.25473
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53044
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31958
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14211
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08309
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01751
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51381
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.40941
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.19415
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.803554
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.062398
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.326799
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.690325
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.104713
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.524172
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00878
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43698
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89191
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44024
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94654
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.50169
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43233
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79061
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60975
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38743
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.24308
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19588
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94174
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.66186
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.39366
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.825838
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.073551
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.338748
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.734274
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.139682
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.562586
¢(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04616
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4655
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92439
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47162
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98087
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56127
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.61392
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06066
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76577
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53777
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40698
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52806
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.31636
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.83651
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.59772
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.83639
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.084834
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.362423
(366.05, 9.87, 323.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.778299
