¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
×(324.94, 7.57, 372.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00763
(325.14, 7.58, 372.55) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 13.30069
(325.14, 7.58, 372.55) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 13.29261
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.81815
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.004184
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.203428
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417388
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647645
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.891142
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1534
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.43759
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746453
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08338
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.452236
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842825
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.176798
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.490374
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821837
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17886
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56446
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98213
(325.14, 7.58, 372.55) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.38671
(325.14, 7.58, 372.55) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.36594
(325.14, 7.58, 372.55) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.34694
(325.14, 7.58, 372.55) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.32969
(325.14, 7.58, 372.55) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.50582
(325.14, 7.58, 372.55) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 13.50044
(325.14, 7.58, 372.55) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 13.48816
(325.14, 7.58, 372.55) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 13.47792
(325.14, 7.58, 372.55) (350.31, 0.72, 378.92) (1.40, 1.43, 1.35) Tools 13.4697
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.815704
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.001565
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.20064
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414378
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643737
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.886127
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147977
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431666
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74002
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.076327
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44454
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.849286
˜(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.188
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496954
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.828912
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18644
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57266
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9838
(325.14, 7.58, 372.55) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.40892
(325.14, 7.58, 372.55) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.38811
(325.14, 7.58, 372.55) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.36906
(325.14, 7.58, 372.55) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.35177
(325.14, 7.58, 372.55) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.48822
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.40741
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.813302
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.999012
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.197887
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411436
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.63914
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.881167
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142629
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4259
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733751
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069469
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437029
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.840982
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189932
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.488622
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808864
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15307
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52395
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92462
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35877
(325.14, 7.58, 372.55) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.41208
(325.14, 7.58, 372.55) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.39298
(325.14, 7.58, 372.55) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.37565
(325.14, 7.58, 372.55) (348.39, 0.45, 378.22) (3.74, 0.90, 3.28) Tools 11.47112
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.36977
(325.14, 7.58, 372.55) (355.66, 0.82, 381.51) (1.18, 1.64, 1.19) Tools 18.95123
(325.14, 7.58, 372.55) (355.66, 0.82, 381.51) (1.18, 1.64, 1.19) Tools 18.85698
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.810979
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.996507
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.195214
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.408541
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634686
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.87639
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137456
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.420249
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727621
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063967
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432497
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.837732
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.149534
›(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.445467
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.76265
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10346
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47052
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86696
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29637
(325.14, 7.58, 372.55) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 13.90757
(325.14, 7.58, 372.55) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 13.88071
(325.14, 7.58, 372.55) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 13.85602
(325.14, 7.58, 372.55) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 14.23466
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.33323
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.808731
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.994108
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.192632
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.405772
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.63035
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.871727
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133516
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417223
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.725643
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062071
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.430435
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835451
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.112744
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.403357
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.717565
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05508
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41845
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81079
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23557
(325.14, 7.58, 372.55) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 13.66642
(325.14, 7.58, 372.55) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 13.64016
(325.14, 7.58, 372.55) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 13.61603
(325.14, 7.58, 372.55) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 14.21461
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29776
(325.14, 7.58, 372.55) (355.66, 0.82, 381.51) (1.18, 1.64, 1.19) Tools 18.9665
(325.14, 7.58, 372.55) (355.66, 0.82, 381.51) (1.18, 1.64, 1.19) Tools 18.85223
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.806541
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.991753
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.190102
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.403067
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628242
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870485
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132198
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415775
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724033
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.060329
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.428515
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.809326
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.076928
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.362741
“(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.673567
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00788
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36772
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75607
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27818
(325.14, 7.58, 372.55) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 13.43547
(325.14, 7.58, 372.55) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 13.40978
(325.14, 7.58, 372.55) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 13.43283
(325.14, 7.58, 372.55) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 14.19517
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26337
(325.14, 7.58, 372.55) (355.66, 0.82, 381.51) (1.18, 1.64, 1.19) Tools 18.9784
(325.14, 7.58, 372.55) (355.66, 0.82, 381.51) (1.18, 1.64, 1.19) Tools 18.85399
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.804363
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.989453
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.187687
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.400446
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627178
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869338
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130959
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414444
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722583
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058737
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.426777
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.77655
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.042046
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325535
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630689
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.9619
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3183
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70279
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45184
(325.14, 7.58, 372.55) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 13.21415
(325.14, 7.58, 372.55) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 13.189
(325.14, 7.58, 372.55) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 13.25712
(325.14, 7.58, 372.55) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 14.17633
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.23007
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.802298
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.987239
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.185279
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.397881
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62621
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868311
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129846
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413234
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721294
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057293
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4252
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.744621
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00804
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.289309
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.590145
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.9171
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27015
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6509
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62859
(325.14, 7.58, 372.55) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 13.00191
(325.14, 7.58, 372.55) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 12.97728
(325.14, 7.58, 372.55) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 13.08755
(325.14, 7.58, 372.55) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 14.15809
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19783
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.800307
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.985085
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.182979
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.395392
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623959
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.86737
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128851
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412146
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.720079
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.055992
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42378
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713499
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974961
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254025
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.552479
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.87345
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22325
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60037
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80839
(325.14, 7.58, 372.55) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 12.79828
(325.14, 7.58, 372.55) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 12.77415
(325.14, 7.58, 372.55) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 12.92386
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6869
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.16665
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.798365
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.983009
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.180781
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.39301
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.62138
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.866566
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127965
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.411195
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719044
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.054855
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.422523
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683193
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942734
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.219654
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515814
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.833084
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1776
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55122
–(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99128
(325.14, 7.58, 372.55) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 12.60279
(325.14, 7.58, 372.55) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 12.57912
(325.14, 7.58, 372.55) (352.06, 0.30, 378.21) (1.97, 0.60, 4.08) Tools 12.76579
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66316
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13653
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.796466
(325.14, 7.58, 372.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.980998
