¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
î(394.46, 7.06, 362.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40569
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941696
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185122
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447389
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73069
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.037693
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371382
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.735321
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.133757
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.564054
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03168
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54903
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1111
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72892
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44536
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25709
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16833
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1666
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.34834
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47798
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61218
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79017
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98634
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18973
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40069
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61954
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84666
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08245
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.088694
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.2782
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.480886
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.698143
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.931531
„(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172609
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433891
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716098
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021874
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.354139
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716508
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.113136
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.546931
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0128
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52811
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08964
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70196
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40909
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21588
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13714
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13636
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32079
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74766
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93801
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.10439
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26853
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43851
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61452
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79685
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98563
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18126
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081075
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.27009
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472214
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68883
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.921509
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16271
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.420569
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701722
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.006255
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.337176
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.697989
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.092864
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.52677
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99426
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50758
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06872
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67861
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37357
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17554
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09091
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10705
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.27889
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85355
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01992
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17993
„(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34563
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51719
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69482
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.87881
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06936
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2668
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.073594
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262081
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.46365
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679642
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.911658
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.153543
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407483
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.687588
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.990914
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320508
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679786
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072933
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.50482
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.976145
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4875
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04836
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65588
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33879
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13603
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04566
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07711
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22381
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88012
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.07018
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25868
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42594
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59911
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77844
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9642
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15659
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35595
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.066192
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.254179
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.455186
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.670596
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901912
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.144578
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.39737
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673663
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975852
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304075
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.661866
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.053301
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.483256
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.957614
ƒ(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46788
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02849
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63376
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31126
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09735
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00139
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03082
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17011
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9091
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09983
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29752
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50251
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68439
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86553
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05309
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24744
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44876
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.058917
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.246399
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44688
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661668
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.892325
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.135812
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38794
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659964
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.961026
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.287975
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.644271
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.034009
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462019
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.934147
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44872
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00921
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61226
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28713
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0595
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9519
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97182
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11776
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9405
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13198
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33045
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.53624
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74964
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95609
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1456
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34195
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54537
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.051739
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.238709
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438653
†(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652837
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.882857
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.12724
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378708
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.649743
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946431
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272093
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.626961
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.015061
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.441164
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911142
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42998
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99042
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59129
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26365
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01968
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90141
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91364
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0668
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97439
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16666
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36597
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57259
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78692
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00922
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23993
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44021
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64581
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.044618
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.231148
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.430587
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.644177
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873532
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118845
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369677
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.639996
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932159
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256505
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.609966
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996438
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.420692
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.888519
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40685
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97146
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57093
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24031
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98544
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.852
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85673
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01714
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01074
ş(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20385
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40407
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61164
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82692
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05024
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28201
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52263
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75025
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.03765
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.223719
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422599
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.63563
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864383
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110528
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360865
(393.70, 7.10, 361.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630502
