¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
  (377.45, 15.73, 283.67) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.21349
(377.50, 15.63, 282.66) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 16.65591
(377.50, 15.63, 282.66) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 16.63967
(377.50, 15.63, 282.66) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 16.62594
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.407849
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.571225
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.745723
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.931458
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.130547
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.344446
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.574827
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822608
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.092249
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.385231
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.70466
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.045053
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.41219
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373477
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.846437
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37134
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95708
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60422
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31107
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11174
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02601
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07921
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07621
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21134
(377.50, 15.63, 282.66) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.19196
(377.50, 15.63, 282.66) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.17592
(377.50, 15.63, 282.66) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.16246
(377.50, 15.63, 282.66) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.15159
î(377.50, 15.63, 282.66) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.14329
(377.50, 15.63, 282.66) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.13755
(377.50, 15.63, 282.66) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.13437
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.405003
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.567937
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.742321
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.927817
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.126644
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.34025
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.570307
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.817797
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.087036
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.379561
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.698471
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.039651
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.406269
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.367824
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.840194
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36438
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94929
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5956
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30136
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1007
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01003
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06383
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0709
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17545
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95243
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80597
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78126
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.28669
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.402255
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.56475
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.739031
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.924298
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.122869
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.336193
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.565932
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.813148
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.081996
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.374079
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.692489
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.034514
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.400638
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.362491
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.834339
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35784
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.942
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58754
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29229
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09038
ì(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98894
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03945
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02115
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13678
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95828
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80321
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9133
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.27757
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.399606
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.561664
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.735784
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.920897
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.119223
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.332275
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.56171
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.808764
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.077131
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.368789
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.686715
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.029637
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.930625
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.35753
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.828812
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35173
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93514
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58007
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28386
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0808
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96875
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01608
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96922
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0774
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9935
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84184
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.97661
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 24.2721
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.397058
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.558678
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.732596
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.917617
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.115706
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.328493
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.557636
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.804616
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.07244
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.363688
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.68115
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.025023
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.926409
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352883
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823699
¥(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34603
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92875
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57316
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27609
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07199
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94948
(377.50, 15.63, 282.66) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.01726
(377.50, 15.63, 282.66) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.98864
(377.50, 15.63, 282.66) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.96221
(377.50, 15.63, 282.66) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.93796
(377.50, 15.63, 282.66) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.91587
(377.50, 15.63, 282.66) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.89592
(377.50, 15.63, 282.66) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.8781
(377.50, 15.63, 282.66) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.00335
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.394608
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.555953
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.729514
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.914456
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.112318
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.324852
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.553712
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.800632
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.067924
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.358778
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.675791
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.534754
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.92247
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.348577
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.81891
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34073
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92282
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56684
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26897
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06388
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93541
(377.50, 15.63, 282.66) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.71731
(377.50, 15.63, 282.66) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.6896
(377.50, 15.63, 282.66) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.66402
(377.50, 15.63, 282.66) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.64058
(377.50, 15.63, 282.66) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.61924
(377.50, 15.63, 282.66) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.6
(377.50, 15.63, 282.66) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.58283
(377.50, 15.63, 282.66) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.00331
(377.50, 15.63, 282.66) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 16.33371
(377.50, 15.63, 282.66) (379.52, 8.79, 247.87) (1.48, 1.29, 1.46) Tools 18.5239
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.392257
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.553448
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.726542
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.911415
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.109057
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.321348
¬(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.549937
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.796731
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.063584
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.354057
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.67064
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531487
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.918864
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.344611
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.814529
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33586
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91738
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56108
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26246
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05651
(377.50, 15.63, 282.66) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.46092
(377.50, 15.63, 282.66) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.43192
(377.50, 15.63, 282.66) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.40504
(377.50, 15.63, 282.66) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.38027
(377.50, 15.63, 282.66) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.35758
(377.50, 15.63, 282.66) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.33695
(377.50, 15.63, 282.66) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.31837
(377.50, 15.63, 282.66) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.30183
(377.50, 15.63, 282.66) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.0052
(377.50, 15.63, 282.66) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 16.33628
(377.50, 15.63, 282.66) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 16.94545
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.390007
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.55105
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.723678
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.908495
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.105926
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.317984
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.546312
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.792814
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.059417
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.349529
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166065
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528464
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91559
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.340951
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.810499
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33138
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91236
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5559
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25661
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04989
(377.50, 15.63, 282.66) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.18825
(377.50, 15.63, 282.66) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.1601
(377.50, 15.63, 282.66) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.13402
(377.50, 15.63, 282.66) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.10999
(377.50, 15.63, 282.66) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.08801
(377.50, 15.63, 282.66) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.06804
Ÿ(377.50, 15.63, 282.66) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.05008
(377.50, 15.63, 282.66) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 13.03411
(377.50, 15.63, 282.66) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 14.009
(377.50, 15.63, 282.66) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 16.34145
(377.50, 15.63, 282.66) (379.39, 8.79, 249.38) (1.36, 1.29, 1.33) Tools 16.95491
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.387856
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.54876
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.720922
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.905695
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.102924
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.314757
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.542836
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.789059
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.055424
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.345188
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.160023
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.525425
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91256
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337628
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.806844
(377.50, 15.63, 282.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3273
