¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
€(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.007089
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51923
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84865
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.18416
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54888
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35697
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.548484
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.801682
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.102753
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.397799
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.719619
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.071976
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.466803
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.884122
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.933318
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44935
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02367
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65724
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35028
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13305
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73384
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0755
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4301
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80526
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20279
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61283
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91675
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2352
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56919
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91975
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27979
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64525
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.541281
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.793878
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.092674
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.387052
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.707872
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.059086
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.451509
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452635
‘(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.917246
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43152
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00376
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63844
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32913
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10908
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75994
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09657
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45225
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82864
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2275
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65078
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96496
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28544
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62152
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97442
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34527
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.534001
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.785991
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.067392
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.376234
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.696052
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.046115
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.434995
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.438095
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.901175
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41367
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98386
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61968
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30806
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08521
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78132
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11903
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47592
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85359
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25384
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67866
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01543
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33801
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67639
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03168
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49222
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.526649
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.778027
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.050635
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.365353
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.684162
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.033073
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.416491
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.41948
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.885123
’(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39584
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96396
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59964
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28706
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04677
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80403
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14293
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50111
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88017
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28192
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70837
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06823
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39301
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73374
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22705
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88628
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.519224
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.769983
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.041897
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.35441
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.672205
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.019957
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.402044
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.39983
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.869047
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37804
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9441
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57733
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26613
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99025
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74747
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1683
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52782
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90836
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31166
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73986
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12331
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45042
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97371
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61099
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.511729
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.761867
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.033078
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.343406
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.660185
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.006775
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936299
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.380161
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.853014
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36024
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92428
–(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55508
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24531
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93447
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68488
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19511
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55605
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93814
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34319
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77321
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18077
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73132
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3479
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01455
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.504167
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.753677
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.024181
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.332346
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.648104
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.993529
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.918423
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360426
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.836981
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34248
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90446
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53285
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21445
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87943
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62313
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22338
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58587
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96955
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37641
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80839
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45698
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09629
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74105
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.496538
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.745415
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.015209
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.317841
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.635964
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.98022
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.900503
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.340642
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.820953
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32472
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88466
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51065
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16569
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8251
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56222
—(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25313
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61721
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00268
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41138
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93549
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63659
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4795
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15449
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.488845
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.737085
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.006161
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.298759
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.623771
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.966853
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.882607
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.320827
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.804949
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30699
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86489
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48849
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12972
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77148
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50215
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2844
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65017
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03745
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5023
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09361
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82162
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73158
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58974
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.481086
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.728684
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.997039
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.288822
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.61152
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.468584
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864631
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.301007
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.78406
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28929
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84519
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46526
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09796
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73169
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44292
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25697
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68471
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09509
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65307
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.25642
Š(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01221
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94375
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.473269
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.720221
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.987848
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.278809
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.599221
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.452212
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84664
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.281125
(403.23, 14.93, 307.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.761999
