¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ù(349.23, 7.08, 358.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.44152
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.52281
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.31339
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70103
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.7438
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94066
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0267
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11673
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.2108
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30898
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.41148
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443422
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669401
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.912875
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.995323
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067793
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.142909
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22067
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301293
ï(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384804
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471388
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.561188
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.654316
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.750939
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842988
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934505
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029387
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491722
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.200397
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03982
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50891
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9911
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34462
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.08072
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.38197
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.47458
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90958
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.99535
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.08508
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.17889
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.27682
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37899
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.439487
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665152
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.908296
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989733
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062072
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137016
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214637
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.295082
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378455
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464873
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554487
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.647446
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.73752
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825368
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916412
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010844
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.41892
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.115246
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.938293
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51978
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85385
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17154
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.85573
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04651
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.18822
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.88177
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.96731
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05681
ô(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.15036
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24805
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35723
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.435514
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66092
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903728
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.984796
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.057035
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131856
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209356
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289678
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37288
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459148
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.548634
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63695
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721328
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.808768
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.899377
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99335
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.340295
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.031678
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.838886
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53224
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72009
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00338
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.63801
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.78509
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.85886
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85725
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94256
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.03617
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13962
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.24738
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35955
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431601
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.65668
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899151
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980604
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.052717
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127429
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20484
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28501
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368119
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454276
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541011
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622063
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706068
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.793132
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883365
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976895
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.263144
ç(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94969
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.741509
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5463
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58972
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.83997
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.4258
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.49526
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54074
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.84729
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94244
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.0417
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.14522
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25304
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.36527
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.427644
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.652431
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8946
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977117
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.049135
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123753
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201047
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.281119
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.364132
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449435
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527389
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608126
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691794
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778477
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868326
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.961492
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.18741
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869228
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.646114
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55241
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.58896
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68112
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.21597
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.21618
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1646
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82772
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93512
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.04688
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.15411
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26205
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37436
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.423728
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648214
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.890037
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974269
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.046268
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.120784
ï(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.198016
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278046
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360953
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437043
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514677
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595091
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678435
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.764794
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854294
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94709
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113121
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789816
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.552679
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43924
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59108
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52325
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.01286
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.94732
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75228
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81001
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91724
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.02882
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.14486
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26547
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.38678
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.420039
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.643987
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885438
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972164
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044074
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11856
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.195704
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275662
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.350769
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42548
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502848
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582996
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666051
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752097
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841244
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933726
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040138
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704073
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461117
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32866
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.59426
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36892
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81617
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.68816
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30116
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.79552
õ(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90259
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.01402
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.12991
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.25036
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37549
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417584
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.639767
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.880904
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970717
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042592
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117043
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19417
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.268441
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.340345
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.414803
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491939
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.571812
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65457
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74034
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.82921
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921329
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016918
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62007
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.371431
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22064
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60477
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.2189
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62565
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.43823
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88504
(349.85, 7.11, 357.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.78424
