¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¾(442.38, 14.27, 263.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46094
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.15167
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.13899
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.12814
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.11912
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.11192
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.10653
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.10296
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.10119
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.10123
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.27038
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482891
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708777
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952081
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.21478
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49929
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.808334
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145247
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.437419
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.725267
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.03558
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381777
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.757104
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23084
Ö(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00809
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63299
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28298
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.26712
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.24504
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.22487
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.20658
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.19016
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.17561
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.1629
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.15203
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.14298
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.13577
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.13037
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.12678
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.12501
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.12504
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.269059
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.481823
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707663
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950858
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213463
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497861
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806781
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.14357
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.440636
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.728663
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.041972
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.388726
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.764627
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22041
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95232
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57058
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24745
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.29319
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.27106
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.25084
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.23251
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.21606
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.20146
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.18872
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.17783
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.16876
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.16153
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.15611
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.15251
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.15073
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.15077
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.267715
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48083
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.706561
Í(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949659
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212183
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.496449
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805267
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141915
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.444199
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.732509
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.048788
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.396083
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.772626
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20909
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89743
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50921
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.32121
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.29903
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.27876
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.26039
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.24389
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.22926
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.21649
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.20556
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.19647
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.18922
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.18379
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.18018
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.17839
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.17842
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.266399
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.479815
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.705476
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948487
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.210928
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.495111
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80381
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140316
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.448115
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.736728
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.056004
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.403893
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.781107
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19686
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84345
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45739
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18236
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.35122
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.32898
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.30866
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.29023
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.27369
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.25902
Ì(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.24622
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.23526
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.22614
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.21887
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.21342
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.20979
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.208
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.20802
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.26509
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.478875
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.704466
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.947387
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209727
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493784
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802377
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138762
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.452418
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741313
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063622
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.41211
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.790012
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20114
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79196
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49843
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15241
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.38323
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.36093
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.34055
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.32207
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.30548
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.29077
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.27792
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.26693
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.25779
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.25049
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.24502
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.24139
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.23958
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.2396
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.263752
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477934
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703456
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946334
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.208563
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.492517
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801022
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.13728
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457086
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.748679
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.071609
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.42077
Ø(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.799413
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21136
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82843
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53996
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14398
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.41726
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.3949
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.37446
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.35592
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.33928
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.32453
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.31164
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.30062
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.29144
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.28412
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.27863
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.27498
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.27317
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.27318
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262462
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477056
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702518
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945266
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207445
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491324
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799699
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135798
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462156
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.756499
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.080054
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.429896
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808334
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23365
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86532
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58191
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13635
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.45335
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.43092
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.41041
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.39182
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.37513
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.36032
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.34739
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.33633
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.32713
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.31978
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.31427
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.31061
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.30878
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.30879
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.261164
Ç(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476177
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701558
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944295
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20635
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490163
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79842
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.13445
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.467567
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.76465
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.088858
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437435
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.81131
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26662
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90258
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62437
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12958
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.49153
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.46902
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.44844
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.42979
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.41304
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.39818
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.38521
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.37411
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.36487
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.35749
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.35196
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.34828
(442.19, 14.36, 264.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 12.34645
