¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ã(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9109
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.111149
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465764
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821321
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20624
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62423
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0663
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54111
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06036
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56666
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10523
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69413
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28989
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97984
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74228
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62792
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.85726
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63982
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741782
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.082584
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.44339
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.797135
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18001
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59572
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03881
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51109
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02751
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53656
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06795
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65335
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25765
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94432
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70298
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58916
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79921
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.54925
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.715528
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.054115
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.421124
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.773075
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15398
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56736
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01151
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48135
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99492
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50764
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03401
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61318
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22602
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90949
†(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66444
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55095
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7354
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45876
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.689279
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025667
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.390603
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.749145
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12805
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53919
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98445
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45182
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96159
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4792
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00299
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57487
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19499
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87534
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62669
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51336
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67222
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36842
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.92431
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663044
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.997257
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.35975
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.725378
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10225
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51116
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95629
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42255
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92826
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44872
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97257
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54161
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1646
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84188
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58965
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47633
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60966
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26042
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.13434
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638078
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968885
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328895
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.701721
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07664
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48333
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92592
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39352
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89535
…(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41276
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94267
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5089
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13476
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80907
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55337
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43989
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54771
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14976
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.70592
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614943
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.941646
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.298149
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.678173
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05117
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45567
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89579
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36473
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8628
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37721
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91325
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47679
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1039
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.77698
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51788
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40401
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48636
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0396
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28503
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.591829
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916648
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.268385
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.653588
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02587
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42817
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86582
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33622
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83064
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34211
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88433
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44523
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07002
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74548
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.48309
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36876
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42564
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92997
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90144
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.568725
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.891643
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.24132
ˆ(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.621083
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00074
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40086
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83609
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3079
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79888
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30743
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85597
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41423
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03674
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71466
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.44904
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33401
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37369
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85117
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.63558
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.545708
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.866716
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.214263
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.591674
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.976568
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37377
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80655
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27876
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76749
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27319
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82631
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38381
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00398
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68453
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.41572
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28124
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33501
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78133
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.37255
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.522663
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841858
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.187298
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.562316
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955342
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34798
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77722
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24673
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73653
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23941
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7893
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35401
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97186
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65505
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38317
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22919
‚(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28488
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71194
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.1125
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499694
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.817
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.160353
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.533045
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.934216
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32512
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74971
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2149
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70592
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20603
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75274
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3247
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94023
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62621
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35132
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17876
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22651
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64302
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.8893
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.476782
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.792236
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.133524
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.503847
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906997
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30239
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72499
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18544
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67572
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17309
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71671
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29597
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90919
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59337
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.32022
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14486
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16898
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55993
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74054
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453346
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767527
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.106752
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.474749
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.875265
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27983
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70044
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1587
(422.84, 8.88, 364.81) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65102
