¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ş(381.62, 13.99, 260.88) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.961636
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838337
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.878252
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.854336
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.831728
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.810413
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.790372
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.771593
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.754058
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.737753
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.722668
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.708791
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.696109
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.684615
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.674296
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.665151
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.657167
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.338321
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.92846
(381.57, 13.98, 260.29) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 24.49681
(381.57, 13.98, 260.29) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 24.48594
(381.57, 13.98, 260.29) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 24.47873
(381.57, 13.98, 260.29) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 24.47518
ı(381.57, 13.98, 260.29) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 24.47528
(381.57, 13.98, 260.29) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 24.47904
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.015784
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.216321
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.434856
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671736
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.927805
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.205455
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507397
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837032
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.85252
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.828681
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.806147
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.784901
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.764926
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.746207
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.728729
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.712478
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.697441
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.683608
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.670968
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.659509
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.649226
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.640109
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.632153
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.336736
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.76054
(381.57, 13.98, 260.29) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 24.40338
(381.57, 13.98, 260.29) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 24.39266
(381.57, 13.98, 260.29) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 24.38558
(381.57, 13.98, 260.29) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 24.38214
(381.57, 13.98, 260.29) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 24.38234
(381.57, 13.98, 260.29) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 24.38618
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.012821
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.214321
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.434001
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.670815
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.926817
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204359
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506261
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.83576
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.828121
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.804354
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.78189
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.76071
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.740797
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.722135
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.70471
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.688511
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.673519
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.65973
ü(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.647128
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.635705
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.625453
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.616364
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 7.60843
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.335121
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.59927
(381.57, 13.98, 260.29) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 24.41442
(381.57, 13.98, 260.29) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 24.40379
(381.57, 13.98, 260.29) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 24.39681
(381.57, 13.98, 260.29) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 24.39347
(381.57, 13.98, 260.29) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 24.39378
(381.57, 13.98, 260.29) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 24.39772
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.009871
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.213556
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433177
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669958
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.925847
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.203316
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505126
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834511
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195437
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.200873
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.17778
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.15603
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.135605
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.116491
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.098675
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.08214
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.066872
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.052862
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.040099
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.028572
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.018274
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.009196
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.001332
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.333477
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.4443
(381.57, 13.98, 260.29) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 24.53925
(381.57, 13.98, 260.29) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 24.5287
(381.57, 13.98, 260.29) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 24.52182
(381.57, 13.98, 260.29) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 24.5186
(381.57, 13.98, 260.29) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 24.51904
(381.57, 13.98, 260.29) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 24.52314
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.008601
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.212816
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.432378
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669084
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924944
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202331
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504014
ø(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833297
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.194118
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589331
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.625475
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.602571
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.581065
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.560944
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.542185
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.524781
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.508714
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.493973
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.480546
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.468423
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.457597
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.448055
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.439795
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.432809
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.38941
(381.57, 13.98, 260.29) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 24.85545
(381.57, 13.98, 260.29) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 24.845
(381.57, 13.98, 260.29) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 24.83826
(381.57, 13.98, 260.29) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 24.83523
(381.57, 13.98, 260.29) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 24.8359
(381.57, 13.98, 260.29) (417.84, 9.03, 256.23) (2.44, 2.61, 2.44) Tools 24.84029
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.620718
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.212112
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431618
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668245
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924036
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201314
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502939
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832111
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.192824
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583325
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.008685
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 9.102271
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 9.07956
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 9.058311
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 9.038507
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 9.020134
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 9.003177
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.987621
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.973455
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.96067
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.949257
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.939203
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.930506
(381.57, 13.98, 260.29) (401.53, 7.70, 251.86) (1.44, 1.43, 1.40) Tools 8.923154
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.33752
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.619227
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.211376
ß(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.430859
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.667446
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923143
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200359
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.501883
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.830998
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.191566
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.577374
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002147
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462875
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.964465
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.24975
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.22019
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.19231
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.16609
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.14152
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.11858
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.09724
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.07749
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.05932
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.04271
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.02765
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.28648
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.617753
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.808651
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.430135
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.666628
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922279
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.199468
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500879
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829891
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186747
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.571512
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995671
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454981
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955715
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.28565
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.26361
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.24319
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.22437
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.20714
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.19149
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.1774
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.16486
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.15388
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.14442
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.1365
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.23627
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.616296
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.807088
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.429395
Ô(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665863
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92146
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.198527
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.499886
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828826
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181513
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565766
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989284
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.447262
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.947125
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.40428
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.38199
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.36135
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.34233
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.32492
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.3091
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.29486
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.2822
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.2711
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.26155
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.25355
(381.57, 13.98, 260.29) (404.27, 7.71, 251.56) (1.94, 1.48, 1.95) Tools 10.24709
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.614858
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.805544
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.428719
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665109
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.920638
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.197648
(381.57, 13.98, 260.29) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.49893
