¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ù(356.22, 9.46, 317.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.688378
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.462482
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.630952
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.811038
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.003964
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.206756
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419271
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647915
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.894477
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161172
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450468
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765298
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070972
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399652
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.757622
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.148869
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578224
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05142
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57546
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16725
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.643599
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.777818
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.920784
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.435158
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.601832
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.779917
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.970632
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.174905
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385103
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61118
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854855
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118286
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.403937
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710003
æ(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.008071
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.331428
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68334
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.067702
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.489124
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.95322
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46666
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0473
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70559
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44928
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.625659
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.758746
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.90047
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.05098
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.573169
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.749331
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.937848
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.14013
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351582
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57506
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815954
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.076234
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358347
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.65319
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.946675
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.264833
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.61091
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.988554
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.402391
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.857674
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36092
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93081
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57471
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30121
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12713
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06973
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.60796
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.739933
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.88044
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.028113
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.545013
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.719217
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.905656
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.10557
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.318578
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.539659
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777774
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035002
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313667
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597642
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.886669
ä(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199843
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540195
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.911427
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.317886
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.764706
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25812
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81765
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44777
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15784
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96385
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06776
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98841
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04053
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.590499
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.721381
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.860826
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.005611
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.1546
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.689607
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.873981
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.071624
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283996
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.504901
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.74037
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994562
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.26983
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5434
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828082
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.136396
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471259
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.836261
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.23557
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.674207
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15816
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7077
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32463
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01888
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80589
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06746
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98805
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04015
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.573277
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.703084
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.841983
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.983469
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.131033
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.660486
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.842827
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.038238
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248149
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.470771
æ(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703629
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954899
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.226927
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.490347
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.770869
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074444
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.403981
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.76297
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.155416
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.586147
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06101
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60093
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20512
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88425
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65303
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99534
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98956
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08303
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.556289
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.685122
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.823401
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.961683
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.107852
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.263703
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.812228
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.005458
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.212944
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436233
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.667584
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.916018
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182245
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.438524
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714938
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013952
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.338378
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691544
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077328
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.500443
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.966562
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49713
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08912
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75371
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50506
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83225
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99291
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1618
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.539539
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.667905
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.804163
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.94025
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.085053
ì(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.239406
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.782144
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.973227
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.178326
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.399001
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.632237
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877897
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.135103
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387844
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660341
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954914
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.274369
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621881
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.001242
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.41703
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.875694
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39627
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97652
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62716
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3618
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.674
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99813
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24341
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.523021
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.650929
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.784302
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.919167
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.06263
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.215518
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.378754
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.941575
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.144382
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.362462
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.597572
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.84052
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088994
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338304
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606974
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.897283
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.211884
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553951
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.927123
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.335823
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.787325
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29825
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86714
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50445
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22306
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52045
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.00525
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32793
×(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.507258
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.634192
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.764762
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.898428
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.040584
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.192036
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.353695
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.910465
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.111013
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.326598
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.558977
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803851
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.043961
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.28992
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554873
(356.70, 9.43, 318.04) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841008
