¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¬(336.50, 7.53, 348.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06179
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.999974
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62465
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38121
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23792
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.4481
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.5633
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.78309
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.00716
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.88505
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.1957
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.899494
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.128486
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.376963
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.647477
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.928718
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.217323
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.512677
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.817331
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.149006
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.5114
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.958313
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.450265
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00039
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62546
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38242
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24286
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.45757
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.5738
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.78991
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.32939
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.90389
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.22737
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.900632
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.12972
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.378306
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.648941
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.931711
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.220585
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.514684
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.819512
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.151384
ó(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.514003
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.958908
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.450661
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00084
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62644
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38354
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25027
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.46655
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.58456
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.36809
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.33486
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.92263
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.25951
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.901683
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.130861
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.379546
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.650293
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.934698
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.223836
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.516796
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.821807
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.153884
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.51674
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.959499
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.451087
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00131
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62734
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38458
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25727
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.47502
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.52653
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.88226
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.37427
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.94127
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.29214
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.902649
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.131908
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.380684
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.651536
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.937675
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.227079
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.519011
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.824214
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.156507
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.519611
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.959914
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.451538
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00182
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62818
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38554
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.26386
î(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.48299
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.08464
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.91325
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.41498
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.9598
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.32523
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.90353
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.132862
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.381722
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.652668
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.940643
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.230312
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.52133
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.826733
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.159256
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.522617
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.960342
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.452014
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00236
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62894
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38641
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27003
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48312
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.70605
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.94463
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.45591
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.97822
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.3588
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.904323
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.133722
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.382655
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.653687
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.943601
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.233534
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.523753
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.829365
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.162125
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.525757
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.960793
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.452518
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00292
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62962
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3872
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27578
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.04295
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.72851
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.97639
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.49707
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.99654
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.39285
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.90503
ñ(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.134487
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.383488
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.654595
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.946549
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.236744
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.526276
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.832109
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.165117
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.529032
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.961267
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.453047
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00352
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63024
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38791
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59974
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.7281
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.75138
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.00853
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.53845
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.01473
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.42737
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.905647
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.135157
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.384217
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.655391
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.949485
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.239944
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.528906
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.834965
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.168231
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.53244
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.961765
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.453601
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00414
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63078
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38853
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.17577
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.71842
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.77466
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.04105
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.58004
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.03281
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.46236
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.906179
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.135732
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.384843
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.656075
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.952409
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.24313
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.531636
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.837931
ù(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.171467
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.535982
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.962286
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.454182
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00479
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.63125
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19428
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.81075
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72876
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.79834
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.07395
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.62184
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.05077
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.49782
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.906623
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.136214
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.385366
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.656645
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.95308
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.246303
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.534471
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.841012
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.174825
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.539658
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.96283
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.454791
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00547
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36215
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19246
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51195
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.73879
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.82242
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.10722
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.66385
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.0686
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.53374
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.90698
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.136602
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.385787
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.657104
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.953582
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.249464
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.537407
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.844202
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.178303
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.543465
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.963397
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.455421
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00618
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36391
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10242
õ(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2974
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.74851
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.84691
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.14087
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.70605
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.08631
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.57014
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.907249
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.136892
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.386104
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.65745
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.953962
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.25261
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.540443
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.847503
(336.47, 7.53, 349.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.181904
