¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Õ(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.473245
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.067294
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.350684
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.599848
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.630871
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.604688
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.579813
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.556223
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.533902
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.51283
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.49299
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.474368
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.456948
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.440718
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.425663
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.411774
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.399038
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.387448
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.376993
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.367666
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.359458
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.352366
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.346383
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.341505
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.337728
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.335048
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.333465
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.332977
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.134148
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.342949
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567433
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.809453
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071142
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.354857
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663467
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.695634
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.669216
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.644114
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.620312
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.597786
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.576522
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.5565
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.537707
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.520126
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.503745
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.488549
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.474528
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.461672
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.449971
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.439414
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.429994
ş(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.421705
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.414541
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.408494
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.403561
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.399739
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.397025
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.395415
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.39491
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.137018
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.345996
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570756
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813048
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075026
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.359046
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668038
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.76268
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.736016
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.710682
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.686656
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.663921
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.642457
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.622246
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.603276
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.585527
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.568989
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.553648
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.539492
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.526511
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.514693
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.504032
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.494517
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.486142
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.478901
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.472789
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.4678
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.463931
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.461179
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.459542
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.45902
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.139908
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.349093
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.5741
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81666
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078905
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363272
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672652
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.832128
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.80521
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.779634
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.755378
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.732423
 (441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.710752
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.690346
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.671191
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.65327
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.636569
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.621078
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.60678
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.593668
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.581731
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.570959
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.561346
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.552882
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.545563
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.539382
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.534335
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.530417
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.527627
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.525962
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.525421
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142797
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352201
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57745
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820272
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.082843
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.367539
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.677312
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.843577
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.876805
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.850977
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.826482
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.803303
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.781417
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.760808
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.741461
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.723361
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.706492
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.690843
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.6764
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.663154
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.651092
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.640207
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.630491
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.621935
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.614533
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.608282
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.603172
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.599205
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.596375
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.59468
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.594119
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.145729
ƒ (441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.355343
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580824
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823946
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086781
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371847
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681975
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.917404
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.950928
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.92484
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.900099
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.876685
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.854576
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.833758
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.814214
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.795927
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.778883
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.763071
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.748477
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.73509
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.722899
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.711896
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.702074
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.693422
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.685936
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.67961
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.674439
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.670418
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.667546
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.665821
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.665239
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.148642
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358518
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584227
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827602
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090738
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376157
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686688
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.993845
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.027675
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.001317
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.97632
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.952661
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.930324
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.909287
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.889537
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.871058
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.853834
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.837852
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.8231
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.809568
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.797245
ş(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.78612
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.776186
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.767435
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.759861
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.753458
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.748221
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.744146
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.74123
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.739472
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.738869
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.151639
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361706
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587635
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.831282
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09476
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380491
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69141
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.030949
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.107142
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.080508
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.055245
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.031334
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 8.008757
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.987494
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.967532
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.948851
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.931439
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.915283
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.900368
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.886685
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.874222
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.862971
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.852922
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.844069
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.836403
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.82992
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.824614
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.820483
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.817522
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.815729
(441.12, 14.20, 271.48) (446.24, 8.08, 293.71) (7.66, 2.69, 3.39) Cabin 7.815104
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.154601
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364911
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591093
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.835005
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098783
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384851
(441.12, 14.20, 271.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696182
