¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ş(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.100378
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.870073
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.153136
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.967115
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.327578
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.723562
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.16052
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.290155
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.380981
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.475039
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.572436
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.673281
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.777798
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.886057
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.998283
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25508
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42373
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66967
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96674
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31336
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71938
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84456
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.46155
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.36372
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.936348
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.143031
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.365609
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.605945
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.866205
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.148927
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962246
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.322197
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.717623
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.104769
Ü(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.190329
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.278959
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.370687
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465659
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.564031
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.665977
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.771549
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.880946
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.994335
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38183
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55573
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80949
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11537
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50994
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4367
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.45773
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.62036
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.933508
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.139977
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.362315
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.602384
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.862343
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.144725
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.957318
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.316832
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.711738
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.010185
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.093719
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.180172
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.269711
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.362382
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.458401
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.557814
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.660822
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.767521
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.878132
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34197
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51475
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69419
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95574
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30814
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04816
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.47404
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.91513
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.930671
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.136926
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.359025
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.598826
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.858487
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.624218
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.952437
ß(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.311483
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.705802
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.918545
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.000111
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084565
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171951
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.262464
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356186
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453234
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.553781
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657944
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.76588
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.877734
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47579
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65409
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8393
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11358
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67772
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.50126
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.2753
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.927837
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.133878
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.355739
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.595274
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.854635
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619741
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.947537
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306107
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69994
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829821
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909493
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.991943
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077339
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.165747
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.257296
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352075
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.450262
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.551989
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.657376
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.766541
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879709
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61608
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80018
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99149
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34731
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.53118
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.67267
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.925008
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.130835
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.352459
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.591726
í(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314855
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615257
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942677
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300763
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.667885
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.733983
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.813992
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.902261
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9857
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072122
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.161573
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254184
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.350128
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449479
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.552438
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.659121
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.76967
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.884274
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76313
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95708
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0676
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22161
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.07625
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.922182
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.127797
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.349184
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.588187
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310729
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610805
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.937794
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295429
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.584198
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.648739
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.715597
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.797694
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8904
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.981459
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.068909
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.159469
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.25325
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.350388
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.450994
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.555253
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.663284
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775272
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.891363
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9434
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79847
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83283
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.50897
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.919362
î(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.124763
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.345913
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.584649
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30665
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.606361
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.932928
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290102
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.503106
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566202
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.631506
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699162
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.783222
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.876698
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.973514
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.067781
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.159538
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254516
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352913
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.454826
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.560459
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.669953
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.783391
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.90107
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55629
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4635
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.97384
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.916545
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.121735
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.342648
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026896
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302575
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.601905
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.928097
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284801
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.42453
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.486212
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550052
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616196
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.684681
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.770609
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864878
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.962526
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.063776
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.16176
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.258001
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.357731
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.461063
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.5681
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.679092
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.794163
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.913509
é(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11003
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.71358
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.913735
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.118713
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.33939
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02317
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298503
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597474
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923238
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279484
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348372
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408707
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.471176
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.535879
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602877
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672227
(343.58, 7.15, 362.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759886
