¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ä(421.51, 14.81, 246.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.62435
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50141
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40041
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39275
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55309
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83316
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29302
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.02892
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.28616
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.4165
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.085085
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393807
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731843
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094605
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490553
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942428
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452662
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02625
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72831
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50469
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40419
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39814
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54951
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82891
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28997
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.00414
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.91561
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.3858
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08901
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3981
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.736573
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103569
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500458
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953299
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.464874
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04002
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73053
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50723
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40719
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39839
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5452
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82377
¢(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28612
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.99561
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.88947
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.35382
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.092752
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.402169
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741054
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112282
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.510118
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963811
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476659
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05334
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73214
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50909
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40933
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39241
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54013
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81776
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28149
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.37102
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.86031
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.32055
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.096229
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.405992
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745242
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118348
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.519501
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.973962
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.488044
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0662
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73309
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51019
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41064
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38569
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53431
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81092
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27603
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.88279
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.82984
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.28601
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.099503
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.409585
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749192
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122673
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.528605
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.983783
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.499055
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07863
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73342
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5106
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4111
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37817
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52729
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80317
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.09336
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.84607
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.79807
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.25023
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10255
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.412921
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752852
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.126728
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537462
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.993206
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.509629
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08678
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73851
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51024
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41073
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36986
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51751
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79453
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.50504
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.83075
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.76503
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.21312
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10536
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416001
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756242
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.130445
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.54397
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002273
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.516136
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0926
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74515
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5092
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40948
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3681
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50677
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.76988
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.2103
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.81459
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.73071
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.1748
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10795
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418849
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759364
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.133898
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.547787
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.007467
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.520886
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09797
‡(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75126
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50744
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40741
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36976
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49514
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.14063
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.19716
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.79759
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.69516
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.13528
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110321
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421403
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762184
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.13701
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551266
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.011343
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.525237
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10288
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75683
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50494
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40449
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37074
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48266
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.75855
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.18307
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.77977
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.66962
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.09465
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112463
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42375
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.764754
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.139862
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554401
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.01482
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.529156
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10732
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76185
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50892
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40071
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37106
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.88879
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.74594
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.16804
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.76112
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.6526
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.05288
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.114347
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.425856
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76704
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.14237
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557181
ï(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.017965
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.532652
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11124
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76637
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51406
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39614
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32088
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.52871
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.73243
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.15208
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.74264
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.63486
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.0099
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.97848
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116036
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42765
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76907
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144592
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.559658
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020672
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.535732
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11473
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7703
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5186
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39072
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.77108
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.51957
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.71801
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.13519
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.72344
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.61641
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.96576
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.93556
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117476
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.429254
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.770775
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146506
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561756
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.023019
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.538349
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11773
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77372
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5225
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20611
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.46378
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.50977
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.70269
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.11739
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.70349
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.59417
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.92053
ğ(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.89152
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118681
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430548
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772219
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148136
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56353
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025023
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.540596
(422.09, 14.87, 246.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12024
