¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ò(425.33, 9.64, 362.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22667
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51705
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96352
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43805
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94803
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50751
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19676
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96964
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98263
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41777
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55371
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148244
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370128
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607453
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.861757
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135153
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.423411
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.715188
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029318
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.368405
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735443
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10245
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50307
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94831
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42469
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93335
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49273
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18119
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95585
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.95879
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36591
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40542
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.140616
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.362
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598724
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.852429
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12489
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410467
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701333
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.014375
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352274
…(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.718008
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.089
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48954
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93355
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41184
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91933
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47884
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15611
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94272
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93533
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31437
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25418
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.133077
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353972
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590167
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.843235
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115015
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.401722
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687742
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.999767
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.336462
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.700852
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07603
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47647
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91932
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39956
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9059
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46559
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13167
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9233
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91233
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26312
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10021
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125706
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.346103
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581699
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834172
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.105244
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392992
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67817
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.985426
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.320998
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.684114
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06348
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46386
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90558
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38788
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89312
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45298
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10783
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89645
‚(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8897
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21227
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.94371
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118391
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338305
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573406
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825274
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.09571
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382048
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670587
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975072
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.305834
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.667701
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05137
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45165
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8923
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37348
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88095
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44103
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08463
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87034
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86204
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1617
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78492
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111259
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330688
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.565244
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.816501
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.086304
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371306
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663269
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967243
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.294712
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.65167
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03971
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43992
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87953
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3595
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8694
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42967
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06205
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8449
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82933
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11588
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62401
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.104176
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323162
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.557201
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807895
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.077022
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360771
…(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656252
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.959669
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.286542
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.639692
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02598
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42864
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8672
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34606
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85848
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41897
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04878
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82019
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79712
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08641
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46115
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.095674
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315753
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.549283
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.799433
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.067906
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.350401
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649467
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.952372
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.278681
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.631206
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0131
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41777
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8554
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33313
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84814
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40887
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03765
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79615
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76599
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0488
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29663
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083801
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308496
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541506
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791085
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058975
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.340258
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.642002
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.945388
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.271165
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.62308
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00427
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40928
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84402
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32076
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83844
‰(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39943
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0272
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77282
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74376
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01176
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.13179
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.301362
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.533895
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.782904
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050194
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.330325
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.631288
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938665
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.263949
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.615252
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99583
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40311
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83536
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30889
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82934
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39063
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01743
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75017
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72204
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97528
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.03253
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060252
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294352
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.526409
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774873
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041575
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320563
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.620799
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.932272
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.257035
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.607787
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.98772
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3974
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82914
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30004
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81772
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38239
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00839
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72823
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70085
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93935
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94683
(425.36, 9.65, 362.76) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.34476
(425.36, 9.65, 362.76) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.18576
(425.36, 9.65, 362.76) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.19287
¢(425.36, 9.65, 362.76) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.23282
(425.36, 9.65, 362.76) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.28436
(425.36, 9.65, 362.76) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.33948
(425.36, 9.65, 362.76) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.40568
(425.36, 9.65, 362.76) (437.56, 9.13, 322.03) (3.51, 3.07, 8.33) Truck 22.51278
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.048574
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287464
(425.36, 9.65, 362.76) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.519024
