¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‘(330.81, 7.49, 370.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117638
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.38398
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.55416
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.95276
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.88876
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.920445
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.124911
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.344982
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.587372
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.850603
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.136859
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.44848
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.787744
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.160666
ñ(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.574096
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.035943
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.551886
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13192
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78867
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53831
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.40188
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.36715
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.48051
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.86347
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.35407
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.52006
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.96231
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.46938
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.918251
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.12255
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.342441
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.584827
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.847841
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.133849
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.444812
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.783722
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.156235
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.569306
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.030609
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.54591
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.12518
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.78101
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52952
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.39172
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.35438
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46542
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.84659
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.32528
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.48722
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.44748
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.916064
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.120201
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.339909
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.582274
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.845068
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.13083
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.441141
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.779696
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.151799
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.564502
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.025257
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.539914
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11842
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77332
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.52072
î(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38152
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.34169
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.45043
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.82967
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.29759
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.45566
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.91292
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.913886
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.117859
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.337455
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.579711
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.842286
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.127799
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.437468
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.775666
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.147363
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.559683
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.019891
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.533901
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11164
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76562
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51188
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.37129
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32908
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.43553
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.81272
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.271
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.42535
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.06969
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.911716
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.115526
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.335076
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.577137
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.839492
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.124755
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.433792
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.771636
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.142921
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.554848
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.014507
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.527869
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.10484
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75789
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.50302
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.36104
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.31655
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.42073
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.79573
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.2455
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.39629
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.22609
ê(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.909555
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.113204
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.332691
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.574556
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.836689
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.121703
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.430115
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.767603
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.138479
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.55
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.009109
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.521821
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09801
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75014
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49415
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.35077
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.3041
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.40603
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.77871
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.22108
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.39999
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.38201
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.907403
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.110892
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.330297
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.571964
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.833879
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.118382
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.426435
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.763568
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.134039
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.545137
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.003697
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.515759
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09118
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74237
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48525
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.34048
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.29174
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.39144
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.76167
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.19775
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.449
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.53736
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.905261
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.108588
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.327896
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.569366
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.831058
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.115013
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.422756
ì(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.759534
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.129594
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.540264
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.998268
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.509681
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.08433
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73459
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47633
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.33016
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.27946
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.37695
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.74459
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.17549
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.49825
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.61279
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.903128
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.106297
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.325488
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.566762
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.828231
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.111645
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.419077
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.7555
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.125154
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.535379
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.992831
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.503592
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07746
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72679
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4674
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.31983
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26727
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.36256
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.7275
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.1543
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.54773
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.65776
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.901005
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.104016
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.323074
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.564148
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.825395
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.108277
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.415399
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.751468
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.120713
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.530484
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.987382
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.497488
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07058
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71898
ï(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45845
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30948
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.25516
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.34828
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.71038
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.13418
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.59744
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.70989
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.898892
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.101745
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.320652
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.561529
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.82255
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.10491
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.411721
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.747436
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.116272
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.525578
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.981919
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.491373
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06369
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.71115
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44948
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.29911
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.24315
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.33412
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.69325
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.11512
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.64738
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.76306
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.896791
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.099487
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.318225
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.558904
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.819702
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.101544
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.408045
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.743404
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.111835
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.520665
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.976449
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.485249
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05678
(330.94, 7.42, 370.33) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.70331
