¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
“(430.39, 10.84, 348.58) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.65427
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.495432
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06152
³(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73977
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50672
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11221
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.607
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17649
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6941
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098452
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.407332
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.745518
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117353
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.534133
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.016174
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.557418
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15019
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83317
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61436
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19585
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6979
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98158
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74017
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.128481
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440191
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781617
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.157145
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.583377
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.071378
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.619708
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23445
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9276
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72327
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28109
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79059
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02387
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78697
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158534
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.473063
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817753
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19702
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.632791
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.126804
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.687246
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31783
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.023
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83352
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36798
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88513
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.0668
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83449
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.188606
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505999
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85392
¸(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.236953
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.682327
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.182381
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.762877
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.402
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11939
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94503
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45655
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68906
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11042
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85809
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.218659
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538911
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890162
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279601
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73201
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.249303
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.839075
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4869
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21679
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05722
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54683
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.45183
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13824
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.248763
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.571863
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.926378
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.324175
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.787335
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316832
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.915811
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57256
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31516
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1419
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63884
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48332
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15632
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278824
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604819
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.962661
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369617
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.847479
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.384731
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.993053
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65895
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41452
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22818
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24271
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50026
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17493
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308876
»(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.637804
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998946
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.423501
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.907963
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453047
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07082
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74608
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51482
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31607
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73008
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51768
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19405
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.338899
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.670719
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040137
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.477556
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968682
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.521716
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14906
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83393
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61607
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40554
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90681
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53558
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2137
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368875
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704963
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087131
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531796
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029657
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.590714
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22777
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92246
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71824
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70417
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9775
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55392
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23387
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398818
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744967
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135799
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.586215
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.090863
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.660081
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30695
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01172
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82136
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85142
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99923
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57273
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25452
¸(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.433377
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785007
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184553
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.640765
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.152298
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729713
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38577
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10162
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9254
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00034
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02158
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59206
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.469778
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825116
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233428
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69546
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.213906
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.799664
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46474
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19219
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03033
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15086
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04453
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61539
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506172
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.865228
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282348
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.750307
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.275754
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.869858
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54415
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28339
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1361
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30298
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06805
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64098
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.54256
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907009
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.331347
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.805234
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337706
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.940335
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62402
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37524
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24862
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4566
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09219
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66719
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578955
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.950942
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.380379
¹(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.860211
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.39984
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01106
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70436
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4677
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36983
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58537
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11694
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69408
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615317
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994925
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.429447
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.915299
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462088
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08192
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78509
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56068
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49208
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60879
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14231
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72163
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651637
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038862
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478481
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970427
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.524448
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15304
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86618
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65429
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61539
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63276
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16825
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82706
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.687928
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082749
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.527551
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.02555
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.586865
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22546
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94768
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74839
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73974
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65731
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19681
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80207
(430.28, 10.93, 348.14) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.72416
