¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Î(399.53, 14.06, 244.31) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 14.74286
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.961886
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.940577
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.9203
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.901041
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.896327
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.30553
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.394292
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.872628
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39109
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9441
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56113
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22795
(399.53, 14.06, 244.31) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.517391
(399.53, 14.06, 244.31) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.208612
(399.53, 14.06, 244.31) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.1924
(399.53, 14.06, 244.31) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.177612
(399.53, 14.06, 244.31) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 10.48437
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92682
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.92445
ş(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33773
(399.53, 14.06, 244.31) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 19.42831
(399.53, 14.06, 244.31) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 19.42025
(399.53, 14.06, 244.31) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 19.4151
(399.53, 14.06, 244.31) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 19.41285
(399.53, 14.06, 244.31) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 19.41349
(399.53, 14.06, 244.31) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 19.41703
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.130097
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.330866
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.142157
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.031162
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.007643
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.985196
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.963803
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.943446
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.924109
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.905777
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.328504
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.402144
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.885908
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40547
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96009
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57899
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25419
(399.53, 14.06, 244.31) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.938723
(399.53, 14.06, 244.31) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.758999
(399.53, 14.06, 244.31) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.553615
(399.53, 14.06, 244.31) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.538153
(399.53, 14.06, 244.31) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 10.87642
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94768
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9275
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.33977
(399.53, 14.06, 244.31) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 19.7183
(399.53, 14.06, 244.31) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 19.69943
(399.53, 14.06, 244.31) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 19.68352
(399.53, 14.06, 244.31) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 19.67057
(399.53, 14.06, 244.31) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 19.66057
(399.53, 14.06, 244.31) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 19.65352
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.133349
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334367
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.170519
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.055746
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.032129
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.00959
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.988109
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.967669
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.948251
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.929842
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.352528
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.41016
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.898153
ë(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42018
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97647
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59733
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.281
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91517
(399.53, 14.06, 244.31) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 10.20513
(399.53, 14.06, 244.31) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.945925
(399.53, 14.06, 244.31) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.929721
(399.53, 14.06, 244.31) (388.22, 7.77, 266.02) (1.83, 0.66, 3.91) Tools 9.915047
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97014
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90583
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34365
(399.53, 14.06, 244.31) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 20.59787
(399.53, 14.06, 244.31) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 20.5777
(399.53, 14.06, 244.31) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 20.56062
(399.53, 14.06, 244.31) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 20.54664
(399.53, 14.06, 244.31) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 20.53574
(399.53, 14.06, 244.31) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 20.52792
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.136672
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.337913
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.200207
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.081443
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.057725
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.035088
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.013515
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.992987
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.973487
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.954999
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.377621
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.418374
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.90727
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43528
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99324
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61609
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30842
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94275
(399.53, 14.06, 244.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.6283
(399.53, 14.06, 244.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.621313
(399.53, 14.06, 244.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.61577
(399.53, 14.06, 244.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.611669
(399.53, 14.06, 244.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.677653
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7654
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.34935
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03602
(399.53, 14.06, 244.31) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 21.5413
(399.53, 14.06, 244.31) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 21.5229
(399.53, 14.06, 244.31) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 21.50774
(399.53, 14.06, 244.31) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 21.49581
(399.53, 14.06, 244.31) (388.37, 9.01, 276.49) (2.27, 2.07, 3.42) Tools 21.4871
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.14001
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341506
û(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.231249
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.170759
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.084452
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.061715
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.040046
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.019424
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.999838
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 5.981267
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.403801
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426724
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.91657
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45069
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01041
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6353
(399.53, 14.06, 244.31) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 11.73792
(399.53, 14.06, 244.31) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 11.72629
(399.53, 14.06, 244.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.558228
(399.53, 14.06, 244.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.551238
(399.53, 14.06, 244.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.545682
(399.53, 14.06, 244.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.788437
(399.53, 14.06, 244.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.873162
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62895
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35688
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96507
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.8458
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.143421
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.345143
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.263677
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.202688
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.112333
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.08949
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.067721
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.047004
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.027326
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.00867
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.43109
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.435277
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.926029
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46648
(399.53, 14.06, 244.31) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.39534
(399.53, 14.06, 244.31) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.38092
(399.53, 14.06, 244.31) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.36808
(399.53, 14.06, 244.31) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 12.23498
(399.53, 14.06, 244.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.525637
(399.53, 14.06, 244.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.483572
(399.53, 14.06, 244.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.478002
(399.53, 14.06, 244.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.473852
(399.53, 14.06, 244.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 10.07817
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49642
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36625
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.94586
‰ (399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.88335
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.146873
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348858
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.297523
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.236012
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.141393
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.118441
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.096566
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.07575
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.055977
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.037231
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.459509
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.444004
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.935711
(399.53, 14.06, 244.31) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.459349
(399.53, 14.06, 244.31) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.437662
(399.53, 14.06, 244.31) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.417476
(399.53, 14.06, 244.31) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 11.27986
(399.53, 14.06, 244.31) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 12.24146
(399.53, 14.06, 244.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.742615
(399.53, 14.06, 244.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.636838
(399.53, 14.06, 244.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.512473
(399.53, 14.06, 244.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.499587
(399.53, 14.06, 244.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.48815
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36762
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37742
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.96081
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.92339
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.150348
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352587
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.332826
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.270767
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.171658
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.148591
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.126606
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.105687
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.085814
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.066975
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.489082
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452911
(399.53, 14.06, 244.31) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.496743
(399.53, 14.06, 244.31) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.473504
(399.53, 14.06, 244.31) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.756325
(399.53, 14.06, 244.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.943355
(399.53, 14.06, 244.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.927921
(399.53, 14.06, 244.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.913727
(399.53, 14.06, 244.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.934031
(399.53, 14.06, 244.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.996539
(399.53, 14.06, 244.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.724751
(399.53, 14.06, 244.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.711547
(399.53, 14.06, 244.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.699821
‚ (399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26231
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46245
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.97802
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.91279
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153921
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.356398
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.369621
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.306989
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.203153
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.179966
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.157869
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.136841
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.116866
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.097929
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.519831
(399.53, 14.06, 244.31) (388.85, 7.25, 261.67) (3.97, 0.64, 1.47) Tools 6.569298
(399.53, 14.06, 244.31) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.5124
(399.53, 14.06, 244.31) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 9.48912
(399.53, 14.06, 244.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.92016
(399.53, 14.06, 244.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.903558
(399.53, 14.06, 244.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.888201
(399.53, 14.06, 244.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 7.874076
(399.53, 14.06, 244.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 8.149671
(399.53, 14.06, 244.31) (389.65, 7.80, 264.86) (2.39, 0.49, 3.68) Tools 8.215977
(399.53, 14.06, 244.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.948241
(399.53, 14.06, 244.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.934698
(399.53, 14.06, 244.31) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 9.92267
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29437
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07051
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.99754
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.36209
(399.53, 14.06, 244.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.157515
