¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¨(351.65, 8.99, 316.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.197193
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.886252
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.062925
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.253662
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.460159
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.68447
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.928852
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.196205
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.489866
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813741
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172812
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524559
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.874191
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259184
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685139
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.158873
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.601237
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03998
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63325
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54617
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05195
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39984
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02057
(350.68, 8.61, 315.64) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 22.72678
(350.68, 8.61, 315.64) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 22.68274
(350.68, 8.61, 315.64) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 22.64224
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.692788
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.799239
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.912608
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.033572
€(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.552338
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.703829
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.866518
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.041662
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.230696
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.43531
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.657417
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.899398
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.163952
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454366
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774575
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129305
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508021
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.856067
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239231
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663023
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.13424
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.557565
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.992167
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46982
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32917
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81797
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14264
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68074
(350.68, 8.61, 315.64) (317.06, 0.43, 302.28) (1.40, 1.43, 1.36) Tools 22.56555
(350.68, 8.61, 315.64) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 22.46519
(350.68, 8.61, 315.64) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 22.42551
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.680821
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.786517
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.899061
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.019119
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.535393
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.685713
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.847076
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.020719
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.208075
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.410813
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.63081
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.870404
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.132249
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419501
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736105
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086607
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.476789
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838567
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21994
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641688
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.110477
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515192
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.945808
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41894
ú(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12121
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5922
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89467
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35447
(350.68, 8.61, 315.64) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 22.2875
(350.68, 8.61, 315.64) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 22.24516
(350.68, 8.61, 315.64) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 22.20629
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.669014
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.773968
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.885701
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.004868
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.51875
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.667864
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.827921
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.000127
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.185809
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.386724
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.604655
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.841895
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.101049
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385274
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.698291
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044739
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430097
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.821641
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20134
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621083
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.083917
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.474143
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.900946
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36965
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92171
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38688
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65535
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04096
(350.68, 8.61, 315.64) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 22.07418
(350.68, 8.61, 315.64) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 22.03264
(350.68, 8.61, 315.64) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 21.99454
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.657365
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.761591
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.872526
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.990818
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.502329
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.650311
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.809069
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.979818
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.163909
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.362983
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.578927
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.813879
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.070417
ü(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351632
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66123
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.003637
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.384306
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.805352
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183363
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601202
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047417
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.434408
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.857488
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32193
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.834
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17231
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.42437
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73957
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81841
(350.68, 8.61, 315.64) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 21.82739
(350.68, 8.61, 315.64) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 21.79002
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.645875
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.749385
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.859537
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.976969
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.486155
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.632968
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.790443
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.959781
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.142354
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.33969
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.553606
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.786304
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.040299
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.318586
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.624775
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963292
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.339377
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759669
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166064
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.582056
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.012065
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.395928
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.815422
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27578
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78317
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73938
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20135
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44972
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42642
(350.68, 8.61, 315.64) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 21.63877
(350.68, 8.61, 315.64) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 21.60209
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.634543
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.737349
ô(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.846731
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.963318
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.47021
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.615911
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.772145
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.940093
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.121102
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.31673
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.52871
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.759209
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.010669
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.286115
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589023
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923732
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29534
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710343
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149434
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.56366
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.977839
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.35865
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.774776
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23116
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72744
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4413
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9859
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17078
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.05106
(350.68, 8.61, 315.64) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 21.44715
(350.68, 8.61, 315.64) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 21.41113
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.623368
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.725482
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.834108
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.949866
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.454502
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.599093
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.754127
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.920721
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.100219
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.294121
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.504227
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.732568
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.981591
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.254249
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.553934
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884891
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252168
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.662081
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122334
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.545962
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.944717
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322659
ô(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.735456
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17528
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64259
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49843
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76376
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90219
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69137
(350.68, 8.61, 315.64) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 21.26203
(350.68, 8.61, 315.64) (317.06, 0.43, 305.00) (1.40, 1.43, 1.36) Tools 21.22666
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.612349
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.713784
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.821666
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.93661
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.439039
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.582541
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.736376
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 4.901642
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.079642
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.271924
(350.68, 8.61, 315.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.480147
