¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(437.84, 13.89, 291.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.57086
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.998505
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.008882
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.212339
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.233409
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450502
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684303
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.936764
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.855048
ç(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.944059
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.036477
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.132465
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.333735
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.646016
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.015722
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.419913
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.928223
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72593
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69258
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5645
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66846
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89577
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.288593
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.185623
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.070625
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.948631
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.965462
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.160915
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.234921
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.452131
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686062
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938638
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.827516
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.915705
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.007262
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.102348
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.201142
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.66495
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.036367
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.442509
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.942997
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7591
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72449
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60953
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74287
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97233
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47241
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.135859
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.049175
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.037977
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.027863
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.111269
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.236394
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.453717
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687773
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940515
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.80083
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.888226
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.978952
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.073169
å(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.171049
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.22568
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057323
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.46549
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.957805
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79194
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75622
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65488
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81771
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07471
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.09663
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.23425
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.98736
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.19459
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.183894
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237908
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.455324
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689514
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942368
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.774979
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.861609
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.951535
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.044912
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.173139
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703737
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.078651
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.488841
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.979427
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.174595
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.155045
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.136666
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.119439
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.103354
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.050238
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.10411
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.869475
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.809172
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.843845
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.059527
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239398
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456938
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691248
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94425
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.749947
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.868578
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.997083
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.131571
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.272438
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.723577
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.100308
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.512555
à(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00673
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85672
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81887
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74656
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96861
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28804
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.005486
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.996776
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.8173
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.765914
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.806069
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.972516
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.240879
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.458563
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.692961
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946126
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.83275
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.959191
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.091479
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.229992
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.404453
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.743723
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.122289
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.536648
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03373
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88861
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84984
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80706
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08704
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3968
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.962326
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.953659
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.767058
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.724199
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.769622
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.929503
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242383
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460144
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.694705
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948018
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.922595
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.052765
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.189017
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.331755
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.419595
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.764193
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.144643
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.56013
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06042
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92009
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88049
Å(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87041
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18933
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50701
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.920722
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.912093
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.782932
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.771143
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.760402
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.88804
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.243869
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461775
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.696468
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949877
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.224417
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.149432
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 7.289844
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.138802
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435085
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.784962
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.167328
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.57718
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0891
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95126
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91091
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93397
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28225
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63519
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.27817
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.34456
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.963294
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.951503
(437.84, 13.89, 291.39) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 6.940783
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.245356
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.463374
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.698171
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951752
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.226406
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524825
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.850211
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153477
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453777
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.806047
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.189564
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.594603
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12491
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.982
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94102
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01171
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37607
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76597
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.31817
©(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.6361
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.246854
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464959
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699894
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953607
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.228464
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527037
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.85262
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.168449
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.473451
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.827404
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.205818
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.612362
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16089
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01241
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97079
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11504
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47089
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89844
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.37293
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.9003
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248344
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466563
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701632
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955504
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230469
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529279
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855012
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183724
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.493361
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848701
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.222398
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630526
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19709
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04237
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0003
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21926
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56657
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03422
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.43914
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.34449
(437.84, 13.89, 291.39) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.249822
