¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¬(336.13, 7.17, 322.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.226735
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.37321
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.4549
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.627
(336.13, 7.17, 322.66) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.87054
(336.13, 7.17, 322.66) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.50371
ì(336.13, 7.17, 322.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.088285
(336.13, 7.17, 322.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.143785
(336.13, 7.17, 322.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.263922
(336.13, 7.17, 322.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.389822
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.335357
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.379189
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.424749
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.47208
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.650867
(336.13, 7.17, 322.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.41466
(336.13, 7.17, 322.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.48209
(336.13, 7.17, 322.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.7058
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.5669
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.44105
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.37569
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.36188
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.34965
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.40386
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.48609
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.65819
(336.13, 7.17, 322.66) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.77745
(336.13, 7.17, 322.66) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.34722
(336.13, 7.17, 322.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.068662
(336.13, 7.17, 322.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.131882
(336.13, 7.17, 322.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.251497
(336.13, 7.17, 322.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.376841
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.324414
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.368089
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.413489
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.460653
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.643788
(336.13, 7.17, 322.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.38097
(336.13, 7.17, 322.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.44787
(336.13, 7.17, 322.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.68119
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.60343
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.4768
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.40874
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.39491
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.38267
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.43608
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.51888
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.69065
(336.13, 7.17, 322.66) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.68698
(336.13, 7.17, 322.66) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.19515
(336.13, 7.17, 322.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.049846
(336.13, 7.17, 322.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.120392
(336.13, 7.17, 322.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.239504
(336.13, 7.17, 322.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.364314
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.314482
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.358016
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.403271
ê(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.450285
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.637359
(336.13, 7.17, 322.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.34877
(336.13, 7.17, 322.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.41515
(336.13, 7.17, 322.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.65752
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.64206
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.5146
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.44354
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.4297
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.41744
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.4699
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.5533
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.72438
(336.13, 7.17, 322.66) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.59904
(336.13, 7.17, 322.66) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.04737
(336.13, 7.17, 322.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.031829
(336.13, 7.17, 322.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.109316
(336.13, 7.17, 322.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.227944
(336.13, 7.17, 322.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.352239
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.305556
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.348964
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.394087
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.442427
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.631576
(336.13, 7.17, 322.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.31803
(336.13, 7.17, 322.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.38393
(336.13, 7.17, 322.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.63479
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.68282
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.55448
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.48013
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.46627
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.454
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.50535
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.58937
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.75942
(336.13, 7.17, 322.66) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.51359
(336.13, 7.17, 322.66) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.90374
(336.13, 7.17, 322.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.014596
(336.13, 7.17, 322.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.098648
(336.13, 7.17, 322.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.216813
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.305573
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.297632
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.340926
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.385935
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.437526
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.626435
(336.13, 7.17, 322.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.28873
(336.13, 7.17, 322.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.35418
(336.13, 7.17, 322.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.61298
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.72575
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.59649
å(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.51854
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.50465
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.49237
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.54244
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.62712
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.79577
(336.13, 7.17, 322.66) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.43056
(336.13, 7.17, 322.66) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.76416
(336.13, 7.17, 322.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 5.99814
(336.13, 7.17, 322.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.088387
(336.13, 7.17, 322.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.206104
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.297032
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.290705
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.333901
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.378807
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.433239
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.62194
(336.13, 7.17, 322.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.26087
(336.13, 7.17, 322.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.33389
(336.13, 7.17, 322.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.5921
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.77089
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.64066
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.55879
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.54489
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.53259
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.5812
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.66657
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.83345
(336.13, 7.17, 322.66) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.3499
(336.13, 7.17, 322.66) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.62849
(336.13, 7.17, 322.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.831857
(336.13, 7.17, 322.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.078529
(336.13, 7.17, 322.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.19582
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.289718
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.28477
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.327884
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.372703
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.429564
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.618086
(336.13, 7.17, 322.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.23442
(336.13, 7.17, 322.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.31493
(336.13, 7.17, 322.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.57212
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.8183
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.68704
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.60092
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.587
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.57468
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.62167
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.70777
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.8725
(336.13, 7.17, 322.66) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.27157
é(336.13, 7.17, 322.66) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.49664
(336.13, 7.17, 322.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.80469
(336.13, 7.17, 322.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.696596
(336.13, 7.17, 322.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.342098
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.283626
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.279828
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.32287
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.367619
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.426499
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.614873
(336.13, 7.17, 322.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.20936
(336.13, 7.17, 322.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.29683
(336.13, 7.17, 322.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.55306
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.86801
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.73567
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.64497
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.63102
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.61869
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.66386
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.75072
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.91291
(336.13, 7.17, 322.66) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.19551
(336.13, 7.17, 322.66) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.36851
(336.13, 7.17, 322.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.779058
(336.13, 7.17, 322.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.684538
(336.13, 7.17, 322.66) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.661418
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.278752
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.275871
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.318856
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.363547
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.424045
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.6123
(336.13, 7.17, 322.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.18567
(336.13, 7.17, 322.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.27959
(336.13, 7.17, 322.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.53489
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.92008
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.7866
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.69096
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.67699
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.66465
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.70782
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.79548
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.95472
(336.13, 7.17, 322.66) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.12168
(336.13, 7.17, 322.66) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.24398
(336.13, 7.17, 322.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150961
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.328672
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.301177
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.275092
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.272899
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.315843
ç(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.360489
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.422199
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.610365
(336.13, 7.17, 322.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.16335
(336.13, 7.17, 322.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.26318
(336.13, 7.17, 322.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.51762
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.97456
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.83988
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.73895
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.72496
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.7126
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.75357
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.84206
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.99796
(336.13, 7.17, 322.66) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 14.05002
(336.13, 7.17, 322.66) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.12296
(336.13, 7.17, 322.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1486
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.326214
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.298724
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.272644
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.270909
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.313826
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.358442
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.420963
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.609068
(336.13, 7.17, 322.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.14238
(336.13, 7.17, 322.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.24762
(336.13, 7.17, 322.66) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.50123
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.03152
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.89558
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.78897
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.77495
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.76257
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.80116
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.89052
(336.13, 7.17, 322.66) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.04263
(336.13, 7.17, 322.66) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 13.9805
(336.13, 7.17, 322.66) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.00536
(336.13, 7.17, 322.66) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.145926
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.324968
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.297482
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.271406
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.269901
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.312803
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.357407
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.420335
(336.13, 7.17, 322.66) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.608409
