°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
æ(335.93, 7.37, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.802674
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.89885
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.77266
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.69999
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.6872
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.67604
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.73483
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.82189
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.03668
(335.93, 7.37, 322.18) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 18.0888
(335.93, 7.37, 322.18) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.040544
(335.93, 7.37, 322.18) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.016374
(335.93, 7.37, 322.18) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.993409
(335.93, 7.37, 322.18) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.903385
(335.93, 7.37, 322.18) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.85569
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.44323
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.420245
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.455888
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.504154
ﬂ(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.554257
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.709914
(335.93, 7.37, 322.18) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.41462
(335.93, 7.37, 322.18) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.49106
(335.93, 7.37, 322.18) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.76826
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.93242
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.80552
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.73303
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.72023
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.70906
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.76956
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.85725
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.0795
(335.93, 7.37, 322.18) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.92252
(335.93, 7.37, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.417274
(335.93, 7.37, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739289
(335.93, 7.37, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091762
(335.93, 7.37, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.479214
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.454304
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.429955
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.406995
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.446298
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.494424
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.544383
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.707406
(335.93, 7.37, 322.18) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.38281
(335.93, 7.37, 322.18) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.47303
(335.93, 7.37, 322.18) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.74922
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.96806
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.84042
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.76789
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.75506
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.74387
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.80599
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.89432
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.12387
(335.93, 7.37, 322.18) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.76168
(335.93, 7.37, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.423782
(335.93, 7.37, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.746359
(335.93, 7.37, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.099524
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.46801
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.442277
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.417953
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.395017
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.437757
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.485758
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.535587
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.705587
(335.93, 7.37, 322.18) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.3525
(335.93, 7.37, 322.18) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.45591
(335.93, 7.37, 322.18) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.73114
·(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.00581
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.87737
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.80457
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.79172
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.78052
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.84415
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.93316
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.16982
(335.93, 7.37, 322.18) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.6061
(335.93, 7.37, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.432059
(335.93, 7.37, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753211
(335.93, 7.37, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107036
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.457227
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.431518
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.407215
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.384301
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.430263
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.478153
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.527869
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.704456
(335.93, 7.37, 322.18) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.32365
(335.93, 7.37, 322.18) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.43969
(335.93, 7.37, 322.18) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.87941
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.0457
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.91642
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.84311
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.83025
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.81903
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.88406
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.97379
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.21739
(335.93, 7.37, 322.18) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.45561
(335.93, 7.37, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.440533
(335.93, 7.37, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759817
(335.93, 7.37, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.114303
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.447704
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.422017
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.397735
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.377792
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.423808
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.471602
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.521222
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.704012
(335.93, 7.37, 322.18) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.29626
(335.93, 7.37, 322.18) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.42438
(335.93, 7.37, 322.18) (348.27, 0.49, 347.29) (1.16, 1.16, 6.53) Tools 12.78827
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.08778
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.9576
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.88355
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.87067
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.85943
‡(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.92576
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.01623
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.26658
(335.93, 7.37, 322.18) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.33284
(335.93, 7.37, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448774
(335.93, 7.37, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768357
(335.93, 7.37, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121262
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.439439
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.413771
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.389504
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.372451
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.418388
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.466104
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.515642
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.704254
(335.93, 7.37, 322.18) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.2703
(335.93, 7.37, 322.18) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.40996
(335.93, 7.37, 322.18) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 13.14354
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.13208
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.00095
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.92592
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.91301
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.90176
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.96927
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.06053
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.31745
(335.93, 7.37, 322.18) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.21498
(335.93, 7.37, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456862
(335.93, 7.37, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77718
(335.93, 7.37, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.127982
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.432422
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.406767
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.382517
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.368127
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.414002
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.461656
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.511127
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.705183
(335.93, 7.37, 322.18) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.24575
(335.93, 7.37, 322.18) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.39644
(335.93, 7.37, 322.18) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 13.07897
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.17864
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.04652
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.97025
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.95731
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.94604
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.01463
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.10671
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.37001
(335.93, 7.37, 322.18) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 17.10052
(335.93, 7.37, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464698
⁄(335.93, 7.37, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.785756
(335.93, 7.37, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.136958
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.426648
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.401007
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.376768
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.36482
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.410647
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.458249
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.507832
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.7068
(335.93, 7.37, 322.18) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.22261
(335.93, 7.37, 322.18) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.3838
(335.93, 7.37, 322.18) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 13.01669
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.22751
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.09434
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.01658
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.00362
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.99233
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.06187
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.15481
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.4243
(335.93, 7.37, 322.18) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.98939
(335.93, 7.37, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472345
(335.93, 7.37, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.794117
(335.93, 7.37, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.146102
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.422113
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.396482
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.372253
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.362526
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.408321
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.45589
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.510025
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.709104
(335.93, 7.37, 322.18) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.20085
(335.93, 7.37, 322.18) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.37204
(335.93, 7.37, 322.18) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 13.97552
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.27874
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.14447
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.06494
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.05196
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.04065
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.11103
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.20487
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.48036
(335.93, 7.37, 322.18) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.88149
(335.93, 7.37, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.479783
(335.93, 7.37, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.802222
(335.93, 7.37, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.155029
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.418816
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.393191
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.368969
—(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.361245
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.407022
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.454571
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.512874
(335.93, 7.37, 322.18) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.712096
(335.93, 7.37, 322.18) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.18047
(335.93, 7.37, 322.18) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.36116
(335.93, 7.37, 322.18) (349.51, 0.49, 347.06) (1.16, 1.16, 6.53) Tools 13.89158
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.33238
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.19695
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.11539
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.10237
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.09105
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.16215
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.25693
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.53822
(335.93, 7.37, 322.18) (353.17, 1.64, 346.62) (2.20, 1.16, 6.64) Tools 16.77674
(335.93, 7.37, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487013
(335.93, 7.37, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.810114
(335.93, 7.37, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16368
(335.93, 7.37, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552118
(335.93, 7.37, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.980731
(335.93, 7.37, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.441059
(335.93, 7.37, 322.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.874773
(335.93, 7.37, 322.18) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.06048
(335.93, 7.37, 322.18) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.03666
(335.93, 7.37, 322.18) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.03502
(335.93, 7.37, 322.18) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.09708
(335.93, 7.37, 322.18) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.16144
(335.93, 7.37, 322.18) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 10.35115
(335.93, 7.37, 322.18) (350.68, 0.49, 346.85) (1.16, 1.16, 6.53) Tools 13.99788
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.38848
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.25183
(335.93, 7.37, 322.18) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 11.16795
