¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
î(332.23, 7.42, 363.54) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 3.841766
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45519
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56683
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68248
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80222
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96213
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18985
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42827
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63563
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8231
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0182
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22136
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43295
Ñ(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75826
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.97939
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.071404
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.286381
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.512363
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.756247
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.020195
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.306742
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.618861
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.960076
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.334589
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.346346
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.852439
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4181
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05445
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36936
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47768
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58982
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70595
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84871
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07049
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30253
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5456
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73278
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92329
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12158
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32804
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54319
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79904
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.071958
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.286203
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.512173
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.756041
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.019972
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.306498
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.618595
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.959785
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.334268
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.347612
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.853859
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4197
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05623
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39283
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50168
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61438
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74018
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95624
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18222
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41882
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64702
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83311
Ë(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02678
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22839
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43836
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65717
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88533
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.072498
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.286032
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.511989
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.75584
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.019754
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.306262
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.618338
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.959503
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.333959
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.755266
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.855263
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42128
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05801
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41784
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52723
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64046
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84686
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06708
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29752
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53886
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74755
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93679
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13376
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33879
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55237
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77503
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.073025
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.285866
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.511809
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.755648
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.019546
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.306036
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.61809
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.959233
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.333654
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.756411
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.856586
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42281
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05973
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44439
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55432
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74208
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95684
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18143
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4165
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66277
Ä(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85141
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04388
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24426
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45289
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67028
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.88177
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.07354
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.285708
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.511639
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.755464
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.019348
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.30582
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.617854
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.958974
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.333328
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.757524
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.232009
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42427
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06141
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47245
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64176
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85126
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07026
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29935
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53926
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77038
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95862
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1545
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3584
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57079
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93884
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94721
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.074039
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.285556
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.511475
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.755287
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.019155
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.305609
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.617625
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.958723
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.333013
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.758609
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.233219
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42571
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06303
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54553
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75007
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96376
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18722
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42108
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66599
¾(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87775
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06937
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26877
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47639
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83064
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.80603
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.074525
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.285409
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.511317
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.755116
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.01897
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.305409
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.617406
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.958483
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.332708
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.759663
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.234395
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.765073
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06463
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62631
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86169
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07973
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3078
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54659
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79681
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98858
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18368
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38676
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72725
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1619
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.9032
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.074998
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.285271
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.511168
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.754954
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.018794
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.305218
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.617198
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.958255
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.333463
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.760689
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.235538
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.766354
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06618
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64782
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97675
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19931
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43225
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67618
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91203
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10303
´(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3018
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62843
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05494
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.77658
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.075274
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.285137
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.511023
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.754798
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.018627
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.305035
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.616998
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.958004
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.334361
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.761683
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.236646
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.767598
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36495
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67032
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03374
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32267
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56061
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80989
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0266
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22121
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53384
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95263
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.65815
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.88901
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.075156
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.285009
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.510886
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.75465
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.018465
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.304861
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.616807
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.957762
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.335231
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.76265
(332.23, 7.42, 363.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.237722
