¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
­(331.20, 7.46, 368.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.396193
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.79277
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.778394
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.765086
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.752836
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.741635
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.731475
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.722347
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.714245
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.70716
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.701092
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.696033
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.691979
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.688927
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.686877
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.685824
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.685771
(331.20, 7.46, 368.01) (330.85, 1.25, 345.46) (0.79, 2.75, 2.45) Cabin 6.686716
(331.20, 7.46, 368.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225467
(331.20, 7.46, 368.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442403
(331.20, 7.46, 368.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67607
(331.20, 7.46, 368.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928409
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.100393
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.074188
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.049224
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.025481
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.002939
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.98158
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.961387
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.942343
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.924435
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.907645
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.891965
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.877378
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.863877
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.851448
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.840084
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.829776
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.820514
Ú(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.812293
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.805107
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.798949
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.793816
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.789702
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.786607
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.784527
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.78346
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.783405
(331.20, 7.46, 368.01) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 6.734542
(331.20, 7.46, 368.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225536
(331.20, 7.46, 368.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442491
(331.20, 7.46, 368.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676147
(331.20, 7.46, 368.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928471
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.135046
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.108714
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.083627
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.059769
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.037117
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.015653
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.995361
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.976225
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.958229
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.941358
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.925601
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.910944
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.897376
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.884888
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.873468
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.863109
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.853802
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.845541
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.83832
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.832132
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.826974
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.822841
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.81973
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.81764
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.816568
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.816513
(331.20, 7.46, 368.01) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 6.767411
(331.20, 7.46, 368.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.22559
(331.20, 7.46, 368.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442554
(331.20, 7.46, 368.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676235
(331.20, 7.46, 368.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92858
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.171114
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.144648
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.119436
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.095456
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.072689
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.051118
á(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.030724
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.011492
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.993403
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.976449
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.960612
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.94588
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.932244
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.919693
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.908215
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.897803
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.88845
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.880148
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.87289
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.866671
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.861487
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.857333
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.854207
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.852105
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.851027
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.850974
(331.20, 7.46, 368.01) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 6.801624
(331.20, 7.46, 368.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225648
(331.20, 7.46, 368.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442627
(331.20, 7.46, 368.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676314
(331.20, 7.46, 368.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928649
(331.20, 7.46, 368.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201915
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.182026
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.156682
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.132576
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.109692
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.088008
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.067506
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.048173
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.029992
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.012948
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.997028
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.98222
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.968512
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.955894
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.944357
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.933891
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.924489
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.916143
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.908848
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.902596
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.897385
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.89321
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.890067
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.887955
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.886873
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.886817
Ö(331.20, 7.46, 368.01) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 6.83721
(331.20, 7.46, 368.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225707
(331.20, 7.46, 368.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442702
(331.20, 7.46, 368.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676398
(331.20, 7.46, 368.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928726
(331.20, 7.46, 368.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202041
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.22088
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.195399
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.171164
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.148155
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.126354
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.105742
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.086304
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.068024
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.050887
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.034881
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.019993
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.006212
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.993526
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.981927
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.971405
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.961951
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.953561
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.946226
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.93994
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.934701
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.930503
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.927344
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.92522
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.924131
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.924076
(331.20, 7.46, 368.01) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 6.874201
(331.20, 7.46, 368.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225794
(331.20, 7.46, 368.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442774
(331.20, 7.46, 368.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676455
(331.20, 7.46, 368.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928791
(331.20, 7.46, 368.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20209
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.261246
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.235623
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.211253
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.188116
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.166191
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.145464
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.125919
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.107536
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.090305
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.074209
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.059238
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.04538
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.032623
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.020959
Ö(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.010377
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.000872
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.992435
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.985058
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.978738
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.97347
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.969249
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.966071
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.963936
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.962842
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 6.962786
(331.20, 7.46, 368.01) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 6.912632
(331.20, 7.46, 368.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225985
(331.20, 7.46, 368.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442841
(331.20, 7.46, 368.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676545
(331.20, 7.46, 368.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928885
(331.20, 7.46, 368.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.20221
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.303162
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.277391
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.25288
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.229609
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.20756
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.186712
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.167053
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.148565
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.131234
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.115047
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.099988
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.086051
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.073222
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.061489
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.050847
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.041287
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.0328
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.025382
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.019025
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.013726
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.009481
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.006286
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.004138
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.003037
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.002982
(331.20, 7.46, 368.01) (330.07, 2.56, 345.68) (2.10, 0.13, 2.78) Cabin 6.952538
(331.20, 7.46, 368.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227331
(331.20, 7.46, 368.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442906
(331.20, 7.46, 368.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676607
(331.20, 7.46, 368.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928967
(331.20, 7.46, 368.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.202277
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.346669
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.320745
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.296087
á(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.272678
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.250498
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.229527
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.20975
(331.20, 7.46, 368.01) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 7.191153
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.173717
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.157434
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.142286
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.128265
(331.20, 7.46, 368.01) (330.38, 1.25, 346.82) (1.45, 2.50, 0.40) Cabin 7.115359
