¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
É(324.66, 7.59, 372.16) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97578
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16061
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55131
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.975
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4359
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55232
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05682
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7834
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92936
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.66819
(324.98, 7.81, 372.21) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 19.54891
(324.98, 7.81, 372.21) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 19.49601
(324.98, 7.81, 372.21) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 19.50889
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.222001
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.380388
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.549533
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.730519
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.924634
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.133306
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358207
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.601238
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864671
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151092
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463636
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.782432
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120274
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490101
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.896644
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.345505
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.75771
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11592
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50309
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9227
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3791
Œ(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43961
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02359
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74262
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87814
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60189
(324.98, 7.81, 372.21) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 19.5086
(324.98, 7.81, 372.21) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 19.3023
(324.98, 7.81, 372.21) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 19.43269
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.218799
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.376955
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.545832
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.726577
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.920419
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.128786
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353318
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.595948
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858932
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.144843
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456803
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772292
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.109221
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.477987
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.883279
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.330756
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72841
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07249
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45615
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87192
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32388
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28974
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99137
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70309
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.82849
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.53769
(324.98, 7.81, 372.21) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 19.42552
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.21564
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.373584
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.542256
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.722771
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.916295
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.124345
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348562
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.590775
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.853311
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.138735
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45014
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76243
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.098465
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.466221
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.870359
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.333383
†(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.711997
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0412
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41057
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82257
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27027
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14316
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96013
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66477
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78041
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.47555
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.212581
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.370368
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.538824
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.719047
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.912308
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.120046
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.343925
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585786
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.847898
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132851
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443684
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752931
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088089
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454863
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.857846
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.336918
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.696484
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02455
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3772
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77463
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21824
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99978
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92988
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62768
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.73388
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.41547
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.20965
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.367195
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.535434
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.715428
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.908467
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.115904
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.339427
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580934
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842606
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.127113
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437047
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74369
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.078041
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.443851
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859756
…(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.340772
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.681822
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00884
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36037
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73913
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16775
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85947
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90061
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59182
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6889
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.35741
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.206782
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.364155
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.532176
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.711941
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.904696
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.111856
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.335082
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576245
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.837526
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.121565
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42886
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.734823
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.068308
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.433209
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863545
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.344974
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.66803
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.994095
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34452
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72207
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12995
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72225
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8723
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55715
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64544
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.30136
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.204004
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.361175
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.528994
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.708557
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.901066
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.107973
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.330871
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57169
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.832601
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.116189
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.420959
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726235
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.058958
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.434132
‡(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86763
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.349564
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.655079
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.980248
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32966
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70609
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11274
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58798
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84495
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52367
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60351
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.2473
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.201315
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.358325
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.525931
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.705285
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.897566
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.104177
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.326801
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567276
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827818
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111006
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413343
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717969
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049944
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438132
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.872078
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.340512
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.643048
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.967326
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31581
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6912
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2114
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45658
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81858
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49138
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56308
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19521
(324.98, 7.81, 372.21) (363.73, 0.82, 376.44) (1.01, 1.64, 0.91) Tools 23.677
(324.98, 7.81, 372.21) (363.73, 0.82, 376.44) (1.01, 1.64, 0.91) Tools 23.47472
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.198731
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.355559
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.522997
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.702121
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.894152
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.100544
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.322871
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56302
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.823223
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105978
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406027
‰(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710009
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04973
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.442413
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.87679
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.330012
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.63181
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.955369
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30293
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68763
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40144
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32799
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79315
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.46027
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.52413
(324.98, 7.81, 372.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.14507
