¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ÿ(430.38, 11.61, 344.87) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6152
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.53797
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.4287
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.01033
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.70068
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31407
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00461
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.81618
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78565
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.97182
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.44193
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.30049
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.83114
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.45608
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27532
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95753
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.76238
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71925
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89001
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.34376
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.16443
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.64875
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.20766
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23573
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90937
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70748
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.65157
ø(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80658
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.2436
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.0345
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.46347
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.95578
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19532
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86242
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6515
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.58268
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72161
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.14153
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.9049
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.27555
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.70093
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.15414
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.81547
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59451
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51264
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.87663
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21235
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0935
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.7304
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.37096
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24531
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52205
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3694
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35899
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60035
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09866
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.94262
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49854
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.08908
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76633
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46729
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30607
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28003
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5057
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98323
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79889
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26565
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.80526
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71996
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41164
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24172
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20414
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40966
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8663
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65349
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03211
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51994
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67285
»(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35511
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17638
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12787
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31235
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74792
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.50653
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79811
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.23342
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62508
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30025
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11016
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.05064
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21382
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62831
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35832
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56734
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.91245
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57664
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24527
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04308
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97243
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11415
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50746
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20886
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35623
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.54852
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52761
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18961
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97519
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89338
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01347
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38554
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05832
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14432
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.18753
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47798
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13437
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90652
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81349
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91183
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2627
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9069
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.95126
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85054
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43149
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08346
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83711
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73285
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80937
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13899
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75471
£ (430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75961
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56665
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 22.79872
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 22.76197
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 22.72872
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 22.69895
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 22.4498
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 22.42715
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 22.69818
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38603
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03188
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7671
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65152
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70613
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01455
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.60187
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56758
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2835
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 22.59254
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 22.87542
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 22.58647
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 22.55669
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 22.53035
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 22.50742
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 22.48789
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33991
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97967
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70568
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56953
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60219
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88943
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44851
(430.39, 11.79, 344.41) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 16.81006
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00145
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.59121
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 22.39349
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 23.11186
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 22.38692
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 22.35721
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 22.33092
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 22.308
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 22.28846
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29319
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92678
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64536
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.487
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49766
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76381
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29478
(430.39, 11.79, 344.41) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 16.60199
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72071
¨ (430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97935
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 22.31247
(430.39, 11.79, 344.41) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 16.42441
(430.39, 11.79, 344.41) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 16.36771
(430.39, 11.79, 344.41) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 16.36279
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 22.13821
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 22.11532
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 22.09577
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24594
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87329
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58439
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40393
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3926
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63776
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14083
(430.39, 11.79, 344.41) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 16.40028
(430.39, 11.79, 344.41) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 16.71113
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.25806
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 22.10008
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 22.06371
(430.39, 11.79, 344.41) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 16.65076
(430.39, 11.79, 344.41) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 16.44113
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 21.92346
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 21.90062
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 21.89632
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19814
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81928
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52281
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32619
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.294
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51134
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98672
(430.39, 11.79, 344.41) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 16.43127
(430.39, 11.79, 344.41) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 16.67041
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 20.20417
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 21.95927
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 19.93595
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 19.90299
(430.39, 11.79, 344.41) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 16.76706
(430.39, 11.79, 344.41) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 16.61654
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 21.74379
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 21.72097
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 21.71453
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 21.86132
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 21.8482
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16021
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76471
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4607
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25484
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19593
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38466
É (430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8326
(430.39, 11.79, 344.41) (430.08, 8.13, 310.99) (1.18, 1.64, 1.15) Tools 16.5651
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.9876
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 19.9627
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 19.97453
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 19.92039
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 19.93818
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 21.46877
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 21.43961
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 21.41373
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 21.5474
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 21.53885
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 22.56201
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 22.60609
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12595
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70966
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39805
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18293
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09753
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25783
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67853
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.25842
(430.39, 11.79, 344.41) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.68307
(430.39, 11.79, 344.41) (426.17, 14.40, 302.79) (8.74, 13.84, 17.51) Truck 20.17153
