°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
è(430.43, 12.13, 342.71) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.900227
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.554333
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.565166
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.577018
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.589898
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.603817
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.618785
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.634814
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.651916
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.670103
û (430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.689392
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.709797
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.731334
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.754022
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.77788
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.976215
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.921265
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.916633
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.913039
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.910479
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.908951
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.650349
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.650865
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.652373
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.654877
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.658374
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.662873
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.668373
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.674878
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.682395
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.690929
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.700486
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.711073
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.722699
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.735373
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.749103
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.763902
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.779779
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.796748
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.814822
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.834014
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.854342
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.87582
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.898467
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.9223
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.947337
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.139155
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.082529
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.078372
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.075274
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.073233
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.072252
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.072324
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.809183
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.811287
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.814409
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.818554
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.82372
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.829916
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.837145
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.845412
ù (430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.854722
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.865086
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.876506
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.888996
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.902564
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.917219
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.932975
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.949842
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.967832
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.986963
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.007246
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.028701
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.051343
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.075191
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.100265
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.126585
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.310897
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.305332
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.24886
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.246316
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.244856
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.244475
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.245178
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.976209
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.978969
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.982774
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.987627
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 6.99353
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.000489
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.00851
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.017598
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.02776
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.039003
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.051336
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.064768
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.079312
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.094975
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.111773
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.129717
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.148823
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.169102
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.190574
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.213254
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.237162
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.262317
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.288739
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.316449
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.492146
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.487112
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.4288
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.426873
ù (430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.426054
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.426344
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.427743
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.15265
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.156135
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.160692
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.166325
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.17304
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.180839
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.189729
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.199718
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.210813
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.223021
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.236351
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.250817
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.266427
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.283193
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.30113
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.32025
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.34057
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.362103
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.384871
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.408888
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.434175
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.460753
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.488643
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.517869
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.683671
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.679234
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.618956
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.617715
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.617611
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.618645
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.620816
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.339283
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.343569
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.348958
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.355455
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.363062
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.371786
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.381635
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.392614
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.404733
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.418002
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.432428
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.448024
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.464804
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.482779
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.501962
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.52237
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.544018
ò (430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.566924
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.591106
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.616583
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.643377
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.671509
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.701003
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.731882
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.886333
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.882567
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.891511
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.819714
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.820407
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.822268
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.825298
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.829501
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.54216
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.54847
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.55592
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.564514
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.57426
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.585165
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.597235
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.610484
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.624918
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.64055
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.657392
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.675455
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.694756
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.715308
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.737128
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.760234
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.784644
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.810377
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.837454
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.865898
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.895732
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.926981
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 8.10109
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 8.098079
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 8.104887
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 8.03383
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 8.035415
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 8.038198
(430.48, 12.24, 342.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.80783
(430.48, 12.24, 342.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.72077
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.752884
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.760218
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.768724
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.778413
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.789289
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.801361
â (430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.81464
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.829134
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.844855
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.861817
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.880028
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.899507
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.920268
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.942326
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.9657
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.990408
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 8.016472
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 8.043909
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 8.072743
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 8.103
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 8.134703
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 8.167879
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 8.329013
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 8.326855
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 8.331166
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 8.401249
(430.48, 12.24, 342.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.77004
(430.48, 12.24, 342.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55541
(430.48, 12.24, 342.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86376
(430.48, 12.24, 342.42) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79371
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.976852
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.985322
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 7.995003
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 8.005906
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 8.018036
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 8.031404
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 8.04602
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 8.061893
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 8.079038
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 8.097467
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 8.117195
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 8.138237
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 8.160609
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 8.184331
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 8.209418
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 8.235894
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 8.263779
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 8.293094
(430.48, 12.24, 342.42) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 8.323865
