¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¾(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6077
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896453
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159306
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444137
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.753822
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.091614
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.461507
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.868213
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.317448
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.816228
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40714
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05487
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7485
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57778
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45318
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38844
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49854
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53763
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.66611
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.42178
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.42892
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.654793
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898232
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161216
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.446228
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756091
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094095
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.464237
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.871226
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.320779
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.833659
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42741
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08132
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77764
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59155
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47769
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38281
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45287
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76751
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.86382
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.45974
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.430442
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656446
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.899989
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.163118
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448301
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758336
…(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096539
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.466931
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.874225
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.324069
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851653
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44769
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10792
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80776
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60525
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50251
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3776
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40718
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00483
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14144
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.49714
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431964
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.658068
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901753
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165041
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450385
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760585
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.099035
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.469617
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.87717
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337265
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.869579
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4679
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13467
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83804
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6383
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50838
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37276
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36151
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99726
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.4961
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.53403
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.433474
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659698
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903511
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.166931
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452426
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.762813
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.101458
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.472322
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.880142
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353231
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.887447
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48807
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16154
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86849
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67306
„(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49498
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36833
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35269
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94124
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.60962
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.57037
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.434972
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661314
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.905249
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168816
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454481
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765059
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.103922
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.474994
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.87928
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.369116
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.905262
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50821
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1885
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89909
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70808
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39386
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36429
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34808
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22548
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.6373
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.6062
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.436445
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662939
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.906982
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170708
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456493
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767283
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.106338
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.477618
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.875362
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.365057
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.923058
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52825
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21384
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92983
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6687
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32989
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29661
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.34393
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83594
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.66452
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.62205
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437934
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.66452
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.908696
‘(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172568
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458544
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.769476
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.108733
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.478612
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.871464
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.347086
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.932247
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54828
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23661
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96077
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62247
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27862
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18311
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33184
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39886
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.69131
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.52735
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.71461
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.69303
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.67516
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.66099
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.65052
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.64373
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.64063
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.6412
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.64545
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.65338
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43941
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.666111
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.910392
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174414
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.460539
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.771675
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.111145
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.475126
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.86764
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.329
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.911722
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56821
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25932
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98865
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57707
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22827
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07152
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20127
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98047
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.71765
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.63525
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.74636
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.72334
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.70404
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.68846
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.67658
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.66839
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.66388
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.66306
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.66592
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.67246
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440877
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.667688
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.912121
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.176262
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46255
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.773856
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113534
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.47163
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863807
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.310699
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.891037
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55019
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28192
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94821
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53248
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17886
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96175
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07307
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30325
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.74346
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.64119
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.442317
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669272
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913794
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.178109
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464516
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776023
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110673
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.468181
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859989
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.292278
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.870203
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52641
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27795
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90852
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48875
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1304
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85386
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94716
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.31371
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76889
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.64665
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443809
„(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.670798
(324.10, 7.18, 396.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.915471
