¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
š(336.58, 7.52, 347.91) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.363674
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.573267
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.811179
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068018
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34614
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610653
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857059
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217057
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.652873
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.138941
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.566842
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.864516
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13706
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42673
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73507
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06394
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53669
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05574
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64992
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59317
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.9641
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353126
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574121
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.81207
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.068997
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347195
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613048
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863315
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.260424
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.701125
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192925
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.607689
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.867247
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13999
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42983
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73837
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06745
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51405
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.02842
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62529
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.581
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.94898
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353898
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574951
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.812949
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069944
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.348259
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615691
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902744
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304066
…(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.749731
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.247408
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.613497
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.870735
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14368
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43375
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74253
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06961
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4912
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00088
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61314
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56892
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.93395
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.354674
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.575789
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.813873
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.070944
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.349331
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618585
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942451
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348088
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.798769
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.302383
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.617516
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.872972
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14333
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43052
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73615
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06189
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.46817
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97308
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6008
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55687
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.91896
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.355453
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576637
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814781
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.071906
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.350353
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621726
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.982423
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392417
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841217
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322172
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.612917
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.867603
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13768
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42455
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72976
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.139
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4449
‚(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94499
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.5883
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54489
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.904
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.356232
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.577458
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815673
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.072865
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351437
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648133
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018042
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409188
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.841811
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.312813
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60861
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.863003
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13281
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41937
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72428
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2984
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42147
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91674
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57566
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53293
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8891
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.357041
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.578319
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816579
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073847
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.352498
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663153
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018455
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409651
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.842355
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.296854
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.604904
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.85913
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12871
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41502
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71966
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79317
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.39782
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88823
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56281
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52101
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.87428
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.357792
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.579154
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.817495
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07485
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.353563
†(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66347
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.018816
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410028
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.84276
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.281087
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.60198
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.856001
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12539
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41151
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71596
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77742
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37395
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85951
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.54981
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50915
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.85952
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358575
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.579964
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818392
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.075843
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.354599
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663711
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019056
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410312
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843079
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265539
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599725
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.853601
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12288
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40882
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85116
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76203
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33644
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83054
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53665
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49733
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.84483
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.359357
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.580801
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.819296
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.07679
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355636
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663834
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019213
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410517
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843288
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.250257
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.598162
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851967
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12114
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40702
†(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00098
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74696
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96588
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80139
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52336
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48555
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.83019
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.360133
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581641
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820182
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.077788
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356734
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663939
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019336
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410593
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843408
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.235199
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.5973
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851069
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12019
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.406
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15467
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73225
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59814
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74459
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50987
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47383
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.81562
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.360903
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582487
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821098
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078768
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.357772
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663949
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019345
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410603
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.839478
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220342
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.597136
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.850913
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12001
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43518
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31233
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71789
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23402
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68727
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49626
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46216
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.80111
(336.52, 7.52, 348.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361691
