¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ğ(382.72, 13.77, 260.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.483707
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.478651
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713033
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966097
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240157
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.537786
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8703
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.235624
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.63917
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.096999
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.607641
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18062
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82798
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57477
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49356
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18558
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84322
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55188
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.30935
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58727
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01701
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.70173
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44347
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22674
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.07563
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466858
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700349
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952388
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225283
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522508
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854329
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218055
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618482
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.071547
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.579172
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14854
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79159
¶(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5235
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42761
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08009
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72672
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44293
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21839
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48038
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81594
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48482
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2131
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.0266
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.01817
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.455091
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687684
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938711
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.210422
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.50789
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838335
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.200493
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599102
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.046114
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.550692
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1165
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75528
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48199
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36191
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97682
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61283
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31664
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12874
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37513
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65347
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33675
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07327
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87457
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9622
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443363
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675011
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.92502
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.195564
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493256
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.822309
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182907
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579672
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020663
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522245
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08451
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71899
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44056
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29647
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87574
¼(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50143
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19324
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.02226
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22219
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47212
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21128
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.93744
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72695
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90779
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.431647
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.662383
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.911372
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180765
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.478621
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806325
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.165332
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560288
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996805
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.493778
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05251
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68276
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39919
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21707
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78649
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4661
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22429
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97933
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07181
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29594
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06959
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80541
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58357
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85476
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419924
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649759
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897717
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165998
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.463974
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.790296
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.147741
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540921
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975326
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465382
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02057
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64662
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35792
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17303
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81711
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50015
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26237
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97953
¹(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92455
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12479
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8826
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67714
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51263
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80328
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.408242
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.637167
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.884111
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151458
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449317
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774276
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.130169
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521541
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.953874
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.437006
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.988684
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61052
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31676
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12562
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84837
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53493
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.30126
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98072
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78033
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9584
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70101
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51449
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4553
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.396559
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.624582
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870529
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.137998
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434673
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758275
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112598
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.502157
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.932428
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.410069
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.956831
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57451
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27567
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07838
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88025
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5704
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32183
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98293
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71053
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79672
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52469
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.32144
¶(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6101
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385865
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.612046
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.856981
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124551
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.420019
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.742287
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.095053
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4828
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91099
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.386194
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.925057
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53856
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23472
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03129
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91278
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60656
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32477
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98619
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71412
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.63956
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35343
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16511
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.32315
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.376069
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599526
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843468
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.111108
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.405388
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726265
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.077492
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.463485
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.889585
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.36239
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.89335
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50271
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19388
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98435
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89698
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64347
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32864
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99043
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71879
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49432
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23237
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04235
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.08988
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.366285
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587878
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82999
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097678
Á(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390749
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710279
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.059954
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44416
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.868245
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.338614
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.863232
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46696
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15319
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93759
(382.40, 13.82, 260.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84273
