¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¢(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39675
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.67661
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.280392
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.501769
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.698007
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.907562
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.131722
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388039
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.665065
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.964868
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.290397
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.608062
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.944028
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.308819
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.706106
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14037
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69139
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35475
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10781
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.79672
È(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.38747
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.89614
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.79085
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79991
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.09214
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.79164
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.79277
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.77474
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.78177
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.67193
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.68392
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.69842
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.71544
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.289767
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511627
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70854
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918787
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.148314
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406286
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684737
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986208
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.313592
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.631615
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969591
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.336535
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.736342
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17346
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73914
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40873
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16933
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82621
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.48528
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.01752
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.94543
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.0043
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 17.80705
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.83339
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.83456
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.81622
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.82331
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.71323
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.72528
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.73985
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.75695
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.299155
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521663
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719226
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930203
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165406
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424702
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.704684
¾(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007815
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.33708
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.655632
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995564
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.364804
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.767115
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20719
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78753
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46228
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24103
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.85686
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.58436
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.14068
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.10262
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.26146
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 17.05675
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.87787
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.87908
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.86042
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.86757
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.75724
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.76936
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.78401
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.80119
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.308588
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531896
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730109
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941846
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182722
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443377
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.724852
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029664
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360841
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680071
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.022072
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.393585
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.798531
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24154
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83309
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51066
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31571
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.8892
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.68471
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.26564
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.26249
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.52454
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 17.09097
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.9251
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.92636
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.90738
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.91459
Â(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.804
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.81619
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.83092
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.84819
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.317989
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542256
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741187
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.957
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200226
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462236
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.74525
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.051766
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384905
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.704967
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.049038
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.422892
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.828712
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27562
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87644
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55971
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39115
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92365
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.78637
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.39244
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.4271
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.79366
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 17.12818
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.97513
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.97643
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.95712
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.9644
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.85353
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.8658
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.88062
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.89799
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327415
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552781
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.752431
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973472
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217941
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.481341
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765885
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074162
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409264
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.730269
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.075016
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.449187
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.857101
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31191
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92032
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60941
Ã(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46737
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.9651
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.88931
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.52118
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.59452
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09579
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 17.16839
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 17.02799
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 17.03047
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 17.0097
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 17.01705
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.90588
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.91824
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.93315
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.95062
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336831
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.563508
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763841
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990087
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235858
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.500613
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78674
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096824
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432065
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.75309
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.099404
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.475706
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.886031
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34944
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96478
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65976
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54433
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00956
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.99357
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.65335
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.76478
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.41749
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 17.21164
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 17.08373
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 17.09046
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 17.06516
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 17.07258
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.9611
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.97355
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 16.98855
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 17.00613
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.346273
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574373
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777175
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006929
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25394
º(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.520152
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806126
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112273
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453761
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.776035
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.124238
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502769
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.915556
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38943
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00978
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71846
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62207
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.05603
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.09927
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.78745
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.93794
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.74785
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 17.25797
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 17.14239
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 17.15342
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 17.12353
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 17.13103
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 17.01922
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 17.03176
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 17.04687
(410.77, 15.10, 308.55) (437.56, 9.13, 322.03) (3.50, 3.07, 8.33) Truck 17.06456
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.355696
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.584528
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.793024
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023917
(410.77, 15.10, 308.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.272237
