¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
å(440.00, 14.74, 253.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.736643
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.52864
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.50999
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.49413
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.48107
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.47078
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.46325
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.067281
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.264895
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.47683
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.704665
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950173
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.215471
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502978
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815583
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.156613
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530107
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.940834
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383223
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.88776
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43521
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02079
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57478
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07346
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.13357
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.10656
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.08147
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.05828
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.97083
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.22648
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 15.75389
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.71052
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.68879
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.66989
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.65382
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.64055
Ï(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.63008
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.6224
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.070659
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.26849
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.480743
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708843
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.954674
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.220358
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.50825
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.821314
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16288
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.536987
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948425
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.400842
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.892909
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44097
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02554
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61309
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15005
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.13245
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.10544
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.08035
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.05716
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.97103
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.22672
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 15.75418
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.8766
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.85458
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.83543
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.81911
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.80564
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.79498
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.78714
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.074053
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.272192
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484647
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.713052
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95925
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225283
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.513625
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827141
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.16926
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544009
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956134
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.405661
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.898261
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44694
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03063
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65245
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22803
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.13315
à(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.10614
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.08105
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.05786
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.97187
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.22772
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 15.75541
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.04852
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.02621
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.00679
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.99023
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.97654
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.96569
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 18.95768
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.077546
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.2759
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.488673
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717389
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963877
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23033
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.519064
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.833098
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175761
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.551119
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963971
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.410617
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.903766
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45309
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03601
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68289
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28012
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.13567
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.10865
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.08356
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.06036
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.97333
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.22949
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 15.75758
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.22652
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.2039
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.18419
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.16738
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.15346
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.1424
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.13422
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081063
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.279699
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.492715
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721758
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968592
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235425
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524592
à(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.839143
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182333
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558345
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970157
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.415736
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.909441
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45941
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04169
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68928
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31322
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.27966
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.25195
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.22618
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.20233
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.97544
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.23202
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 15.76069
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.4108
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.38786
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.36786
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.35078
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.33662
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.32536
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.31699
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.084639
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.283507
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49682
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.726185
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973377
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240567
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.53023
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.845246
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189031
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565678
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974966
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.421002
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.915291
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46596
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04767
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69602
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34708
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.46293
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.43469
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.40843
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.38412
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.97817
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.23531
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 15.76474
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.60161
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.57833
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.55802
Ğ(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.54067
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.52626
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.51478
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.50622
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.088282
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.287415
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.500994
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.73067
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.978235
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245819
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535914
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.851444
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195811
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.573136
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.979856
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.426441
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.921341
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47269
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05398
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70307
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38177
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.65369
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.6249
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.59812
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.57333
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.98155
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.23938
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 15.76972
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.79921
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.77558
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.75495
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.7373
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.72263
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.71092
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.70217
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.091953
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.291374
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505253
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.735232
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98317
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.251149
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541718
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.857743
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202683
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.579496
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.9849
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432049
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.927514
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47962
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06053
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71044
Ş(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41727
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10403
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.82298
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.79565
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.77035
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 12.98556
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 14.24421
(440.07, 14.68, 254.01) (431.36, 7.25, 278.75) (3.69, 0.51, 6.43) Tools 15.77565
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 20.00385
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.97985
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.95889
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.94094
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.926
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.91405
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.90508
(440.07, 14.68, 254.01) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.095712
