¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¢(374.86, 8.29, 342.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76391
 (374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.569942
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.044245
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.592981
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.21423
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.9332
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63947
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88713
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51002
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70627
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22378
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29519
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.785641
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.159308
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.585899
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.065673
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.617187
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.24178
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.97299
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69378
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96745
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62985
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8899
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.41558
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.55055
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.79669
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.172952
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.601403
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.086567
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.640794
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.27065
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.01205
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74669
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04632
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74841
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.07298
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.71255
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.87611
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.807396
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.186475
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.616447
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.106919
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.663796
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.30385
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.05037
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7982
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13159
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86556
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25534
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.06387
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.20985
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.817753
’ (374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.199574
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.631023
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.126718
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.68618
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.33636
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.08791
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8482
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22294
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98126
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43679
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42424
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.55191
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.827757
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.212249
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.646697
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.145954
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.709377
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.36816
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.12464
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89667
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29992
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.09879
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61713
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.794
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.9572
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.837405
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.224486
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.663305
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.164613
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.736521
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.39924
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.16054
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.06086
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3725
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21412
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.79616
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11719
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.44385
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.846687
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.23628
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.67939
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.182688
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.762999
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.42956
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.19753
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.11618
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44287
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32704
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97369
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.37688
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.8859
¹ (374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.855607
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.24763
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.694941
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.200513
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.788795
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.45912
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.24387
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.17063
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51095
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43742
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14951
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.67301
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.864159
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.258528
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.709953
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.222599
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.813893
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.48888
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.28939
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.22417
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.57663
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55442
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3234
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.94421
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.872977
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.269857
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.724411
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.244049
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.838283
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.5273
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.33408
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.27676
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63985
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68473
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49513
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.20441
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.88198
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.282295
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.738317
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.264853
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.861941
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.56496
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.37789
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.33208
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.49386
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81242
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.66447
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.46464
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.890562
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.294228
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.75501
É (374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.284999
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.893805
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.60182
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.42081
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.40436
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.58072
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93732
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.87107
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.72463
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.898715
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.305642
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.77225
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.304472
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.925063
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.63785
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.47747
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.47588
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.66678
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05918
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.11437
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.07447
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.906436
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.316539
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.788883
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.329803
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.95558
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.67942
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.5371
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.54662
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.74724
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17788
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.35669
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.43763
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.913722
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.327881
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.804894
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.355815
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.985318
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.72967
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.59597
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.60952
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.79106
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.29319
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.59768
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.76798
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.921592
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.341585
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.824527
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.381131
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.0279
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.77918
Å (374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.64579
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.64469
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.83327
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.66391
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.80623
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.929954
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.354719
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.846204
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.412405
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.06992
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.81909
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.67434
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.67847
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.87384
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.76993
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.00421
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.937827
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.369341
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.868279
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.448354
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.10224
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.84249
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.70169
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.71083
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.91273
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.87278
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.21946
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.947028
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.387401
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.899233
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.474793
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.12155
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.86482
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.7278
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.74175
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.9499
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.97231
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46125
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.957216
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.410647
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.921086
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.49083
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.13993
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.88608
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 11.75265
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 12.77119
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 13.98531
(374.70, 8.31, 342.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.06832
