¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ñ(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.44484
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.336145
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.54207
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755851
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985149
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231708
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.497432
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.784657
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.096017
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.434645
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.804199
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.20537
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.627424
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09159
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60444
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04339
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28598
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54121
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80219
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89225
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98548
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.082
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18192
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28537
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39245
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5033
·(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61806
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73685
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86323
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.77256
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.945764
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.13071
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32844
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535007
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746844
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975514
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.221322
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.486253
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772552
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.082877
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420357
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788575
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.190098
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.610668
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07313
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58401
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98067
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22036
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47253
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73807
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88011
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97317
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06946
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1692
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27239
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37926
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48987
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60437
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72293
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84563
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.76635
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.939179
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.123624
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.320894
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.52853
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.738068
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.966083
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.211183
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.475323
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.760769
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.070086
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406404
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773375
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.175245
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.594407
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05524
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56421
¼(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91988
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15679
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40598
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66829
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86971
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96255
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05869
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15822
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26124
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36791
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47827
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59258
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71091
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84055
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.760228
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.932669
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.116701
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313465
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.522226
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.731285
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956912
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201319
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464669
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749258
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057602
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392843
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.758556
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.158989
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578625
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03789
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54506
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86093
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09517
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34146
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60072
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.86094
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95366
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04965
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14901
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25186
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35836
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46858
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58266
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70081
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84898
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.75426
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.926294
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.109896
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.306196
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516176
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.724792
¶(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948268
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.191716
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454309
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.738034
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.04544
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379629
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.744091
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.143171
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.563395
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0211
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5265
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80383
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03547
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27899
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53525
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.80525
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94644
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04231
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14156
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24427
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35063
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4607
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57466
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70823
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85937
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.748392
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.92006
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.103234
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.299078
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.508895
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718516
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941566
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182334
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.444198
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.727113
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033607
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366731
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.730028
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.127796
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.548663
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0049
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50856
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74848
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97765
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21851
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47192
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73883
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9409
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03668
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13582
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23844
º(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34468
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45468
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57423
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72029
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8717
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.742649
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.913944
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.096691
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.292106
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.501392
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712471
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.935062
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.174054
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.434367
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.716481
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022083
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.354209
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716371
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.11276
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.534406
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.989206
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48108
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72226
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92209
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15995
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4106
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67457
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93708
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03276
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13184
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23442
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34059
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45048
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58792
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73429
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88605
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.736989
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.907935
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.090299
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.285216
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494079
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.706614
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928808
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167336
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424816
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706146
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010891
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.342032
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.703064
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.098211
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.520651
¹(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.974091
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43727
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69846
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89736
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10545
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35131
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61243
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88768
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03058
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12962
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23212
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33825
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46195
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60351
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75023
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90239
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.731501
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.90205
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.084043
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278531
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486866
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700995
(433.41, 11.35, 352.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922788
